JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2459300.889,13.713,0.087,,B,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.136|VERR=0.060|CREFMAG=13.216|CREFERR=0.014|KREFMAG=14.748|KREFERR=0.025|VX=1.2985|CX=1.2977|KX=1.2982|TB_BV=0.4920|TB_BVERR=0.0780|TAVER=2.51,1,1.286,Z,14.476,15.931,,AH HER,AAVSO,STD,116,,,
2459300.89,13.516,0.078,,V,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.278|VERR=0.075|CREFMAG=12.688|CREFERR=0.008|KREFMAG=13.672|KREFERR=0.021|VX=1.2943|CX=1.2935|KX=1.2939|TV_BV=-0.0250|TV_BVERR=0.0600|TAVER=2.51,1,1.281,Z,14.458,15.412,,AH HER,AAVSO,STD,116,,,
2459300.891,13.633,0.085,,V,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.364|VERR=0.073|CREFMAG=12.688|CREFERR=0.008|KREFMAG=13.672|KREFERR=0.021|VX=1.2913|CX=1.2905|KX=1.2909|TV_BV=-0.0250|TV_BVERR=0.0600|TAVER=2.51,1,1.279,Z,14.401,15.451,,AH HER,AAVSO,STD,117,,,
2459300.891,13.582,0.106,,V,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.318|VERR=0.079|CREFMAG=12.688|CREFERR=0.008|KREFMAG=13.672|KREFERR=0.021|VX=1.2881|CX=1.2873|KX=1.2877|TV_BV=-0.0250|TV_BVERR=0.0600|TAVER=2.51,1,1.275,Z,14.394,15.471,,AH HER,AAVSO,STD,118,,,
2459300.892,13.577,0.108,,V,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.367|VERR=0.082|CREFMAG=12.688|CREFERR=0.008|KREFMAG=13.672|KREFERR=0.021|VX=1.2851|CX=1.2843|KX=1.2848|TV_BV=-0.0250|TV_BVERR=0.0600|TAVER=2.51,1,1.273,Z,14.449,15.431,,AH HER,AAVSO,STD,119,,,
2459300.892,13.58,0.098,,V,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.347|VERR=0.085|CREFMAG=12.688|CREFERR=0.008|KREFMAG=13.672|KREFERR=0.021|VX=1.2822|CX=1.2814|KX=1.2819|TV_BV=-0.0250|TV_BVERR=0.0600|TAVER=2.51,1,1.27,Z,14.435,15.449,,AH HER,AAVSO,STD,120,,,
2459300.893,12.961,0.091,,I,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=16.094|VERR=0.083|CREFMAG=12.053|CREFERR=0.029|KREFMAG=12.643|KREFERR=0.038|VX=1.2788|CX=1.2781|KX=1.2785|TI_VI=-0.2700|TI_VIERR=0.0550|TAVER=2.51,1,1.266,Z,15.191,15.769,,AH HER,AAVSO,STD,119,,,
2459300.894,12.987,0.095,,I,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=16.079|VERR=0.088|CREFMAG=12.053|CREFERR=0.029|KREFMAG=12.643|KREFERR=0.038|VX=1.2767|CX=1.2759|KX=1.2763|TI_VI=-0.2700|TI_VIERR=0.0550|TAVER=2.51,1,1.264,Z,15.156,15.717,,AH HER,AAVSO,STD,120,,,
2459300.894,12.803,0.11,,I,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=16.124|VERR=0.089|CREFMAG=12.053|CREFERR=0.029|KREFMAG=12.643|KREFERR=0.038|VX=1.2744|CX=1.2737|KX=1.2741|TI_VI=-0.2700|TI_VIERR=0.0550|TAVER=2.51,1,1.262,Z,15.161,15.688,,AH HER,AAVSO,STD,121,,,
2459300.894,12.78,0.112,,I,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=16.119|VERR=0.091|CREFMAG=12.053|CREFERR=0.029|KREFMAG=12.643|KREFERR=0.038|VX=1.2722|CX=1.2715|KX=1.2719|TI_VI=-0.2700|TI_VIERR=0.0550|TAVER=2.51,1,1.26,Z,15.177,15.765,,AH HER,AAVSO,STD,122,,,
2459300.895,12.849,0.103,,I,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=16.107|VERR=0.084|CREFMAG=12.053|CREFERR=0.029|KREFMAG=12.643|KREFERR=0.038|VX=1.2701|CX=1.2693|KX=1.2697|TI_VI=-0.2700|TI_VIERR=0.0550|TAVER=2.51,1,1.258,Z,15.134,15.766,,AH HER,AAVSO,STD,123,,,
2459300.895,12.694,0.105,,I,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=16.045|VERR=0.082|CREFMAG=12.053|CREFERR=0.029|KREFMAG=12.643|KREFERR=0.038|VX=1.2676|CX=1.2669|KX=1.2673|TI_VI=-0.2700|TI_VIERR=0.0550|TAVER=2.51,1,1.255,Z,15.175,15.705,,AH HER,AAVSO,STD,124,,,
2459301.888,14.887,0.153,,B,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.618|VERR=0.113|CREFMAG=13.216|CREFERR=0.014|KREFMAG=14.748|KREFERR=0.025|VX=1.2928|CX=1.2921|KX=1.2925|TB_BV=0.4920|TB_BVERR=0.0780|TAVER=2.51,1,1.281,Z,14.304,15.605,,AH HER,AAVSO,STD,117,,,
2459301.888,15.293,0.195,,B,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.779|VERR=0.133|CREFMAG=13.216|CREFERR=0.014|KREFMAG=14.748|KREFERR=0.025|VX=1.2889|CX=1.2882|KX=1.2886|TB_BV=0.4920|TB_BVERR=0.0780|TAVER=2.51,1,1.277,Z,14.284,15.723,,AH HER,AAVSO,STD,118,,,
2459301.889,15.26,0.199,,B,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.792|VERR=0.138|CREFMAG=13.216|CREFERR=0.014|KREFMAG=14.748|KREFERR=0.025|VX=1.2848|CX=1.2840|KX=1.2844|TB_BV=0.4920|TB_BVERR=0.0780|TAVER=2.51,1,1.273,Z,14.316,15.706,,AH HER,AAVSO,STD,119,,,
2459301.89,14.903,0.15,,B,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.603|VERR=0.104|CREFMAG=13.216|CREFERR=0.014|KREFMAG=14.748|KREFERR=0.025|VX=1.2805|CX=1.2798|KX=1.2802|TB_BV=0.4920|TB_BVERR=0.0780|TAVER=2.51,1,1.269,Z,14.307,15.572,,AH HER,AAVSO,STD,120,,,
2459301.891,14.227,0.142,,V,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.833|VERR=0.141|CREFMAG=12.688|CREFERR=0.008|KREFMAG=13.672|KREFERR=0.021|VX=1.2765|CX=1.2757|KX=1.2762|TV_BV=-0.0250|TV_BVERR=0.0600|TAVER=2.51,1,1.265,Z,14.302,15.284,,AH HER,AAVSO,STD,121,,,
2459301.891,14.213,0.14,,V,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.826|VERR=0.139|CREFMAG=12.688|CREFERR=0.008|KREFMAG=13.672|KREFERR=0.021|VX=1.2735|CX=1.2728|KX=1.2732|TV_BV=-0.0250|TV_BVERR=0.0600|TAVER=2.51,1,1.262,Z,14.306,15.366,,AH HER,AAVSO,STD,122,,,
2459301.892,14.139,0.14,,V,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.779|VERR=0.140|CREFMAG=12.688|CREFERR=0.008|KREFMAG=13.672|KREFERR=0.021|VX=1.2700|CX=1.2692|KX=1.2696|TV_BV=-0.0250|TV_BVERR=0.0600|TAVER=2.51,1,1.258,Z,14.324,15.26,,AH HER,AAVSO,STD,123,,,
2459301.893,14.178,0.139,,V,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.804|VERR=0.139|CREFMAG=12.688|CREFERR=0.008|KREFMAG=13.672|KREFERR=0.021|VX=1.2662|CX=1.2654|KX=1.2659|TV_BV=-0.0250|TV_BVERR=0.0600|TAVER=2.51,1,1.254,Z,14.316,15.373,,AH HER,AAVSO,STD,124,,,
2459301.893,14.195,0.127,,V,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.818|VERR=0.126|CREFMAG=12.688|CREFERR=0.008|KREFMAG=13.672|KREFERR=0.021|VX=1.2635|CX=1.2628|KX=1.2632|TV_BV=-0.0250|TV_BVERR=0.0600|TAVER=2.51,1,1.252,Z,14.316,15.386,,AH HER,AAVSO,STD,125,,,
2459301.894,13.253,0.131,,I,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=16.360|VERR=0.120|CREFMAG=12.053|CREFERR=0.029|KREFMAG=12.643|KREFERR=0.038|VX=1.2604|CX=1.2596|KX=1.2600|TI_VI=-0.2700|TI_VIERR=0.0550|TAVER=2.51,1,1.249,Z,15.077,15.617,,AH HER,AAVSO,STD,125,,,
2459301.894,13.312,0.13,,I,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=16.353|VERR=0.120|CREFMAG=12.053|CREFERR=0.029|KREFMAG=12.643|KREFERR=0.038|VX=1.2583|CX=1.2576|KX=1.2580|TI_VI=-0.2700|TI_VIERR=0.0550|TAVER=2.51,1,1.247,Z,15.045,15.626,,AH HER,AAVSO,STD,126,,,
2459301.895,13.304,0.125,,I,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=16.339|VERR=0.115|CREFMAG=12.053|CREFERR=0.029|KREFMAG=12.643|KREFERR=0.038|VX=1.2562|CX=1.2555|KX=1.2559|TI_VI=-0.2700|TI_VIERR=0.0550|TAVER=2.51,1,1.245,Z,15.06,15.681,,AH HER,AAVSO,STD,127,,,
2459301.895,13.398,0.131,,I,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=16.404|VERR=0.122|CREFMAG=12.053|CREFERR=0.029|KREFMAG=12.643|KREFERR=0.038|VX=1.2539|CX=1.2531|KX=1.2535|TI_VI=-0.2700|TI_VIERR=0.0550|TAVER=2.51,1,1.242,Z,15.049,15.646,,AH HER,AAVSO,STD,128,,,
2459301.896,13.131,0.124,,I,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=16.268|VERR=0.113|CREFMAG=12.053|CREFERR=0.029|KREFMAG=12.643|KREFERR=0.038|VX=1.2516|CX=1.2509|KX=1.2513|TI_VI=-0.2700|TI_VIERR=0.0550|TAVER=2.51,1,1.24,Z,15.089,15.699,,AH HER,AAVSO,STD,129,,,
2459301.896,13.402,0.134,,I,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=16.419|VERR=0.124|CREFMAG=12.053|CREFERR=0.029|KREFMAG=12.643|KREFERR=0.038|VX=1.2496|CX=1.2489|KX=1.2493|TI_VI=-0.2700|TI_VIERR=0.0550|TAVER=2.51,1,1.238,Z,15.064,15.652,,AH HER,AAVSO,STD,130,,,
2459302.983,14.005,0.008,,V,SRIC,,000-BBX-901,000-BBX-905,X20483HIL,STANDARD MAG: C = 12.688  K = 14.156,0,1.017,Z,17.075,18.55,,AH HER,AAVSO,STD,,,,
2459304.898,14.428,0.163,,B,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.894|VERR=0.121|CREFMAG=13.216|CREFERR=0.014|KREFMAG=14.748|KREFERR=0.025|VX=1.2035|CX=1.2029|KX=1.2033|TB_BV=0.4920|TB_BVERR=0.0780|TAVER=2.51,1,1.195,Z,14.521,15.887,,AH HER,AAVSO,STD,121,,,
2459304.899,14.56,0.14,,B,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.936|VERR=0.100|CREFMAG=13.216|CREFERR=0.014|KREFMAG=14.748|KREFERR=0.025|VX=1.2006|CX=1.2000|KX=1.2004|TB_BV=0.4920|TB_BVERR=0.0780|TAVER=2.51,1,1.192,Z,14.503,15.944,,AH HER,AAVSO,STD,122,,,
2459304.9,14.816,0.165,,B,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.949|VERR=0.125|CREFMAG=13.216|CREFERR=0.014|KREFMAG=14.748|KREFERR=0.025|VX=1.1975|CX=1.1969|KX=1.1972|TB_BV=0.4920|TB_BVERR=0.0780|TAVER=2.51,1,1.189,Z,14.422,15.852,,AH HER,AAVSO,STD,123,,,
2459304.901,14.631,0.176,,B,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.901|VERR=0.137|CREFMAG=13.216|CREFERR=0.014|KREFMAG=14.748|KREFERR=0.025|VX=1.1944|CX=1.1938|KX=1.1941|TB_BV=0.4920|TB_BVERR=0.0780|TAVER=2.51,1,1.186,Z,14.449,15.732,,AH HER,AAVSO,STD,124,,,
2459304.901,14.129,0.132,,V,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.881|VERR=0.132|CREFMAG=12.688|CREFERR=0.008|KREFMAG=13.672|KREFERR=0.021|VX=1.1914|CX=1.1908|KX=1.1911|TV_BV=-0.0250|TV_BVERR=0.0600|TAVER=2.51,1,1.183,Z,14.443,15.427,,AH HER,AAVSO,STD,126,,,
2459304.902,14.044,0.131,,V,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.795|VERR=0.131|CREFMAG=12.688|CREFERR=0.008|KREFMAG=13.672|KREFERR=0.021|VX=1.1892|CX=1.1886|KX=1.1889|TV_BV=-0.0250|TV_BVERR=0.0600|TAVER=2.51,1,1.181,Z,14.436,15.474,,AH HER,AAVSO,STD,127,,,
2459304.902,14.071,0.115,,V,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.841|VERR=0.115|CREFMAG=12.688|CREFERR=0.008|KREFMAG=13.672|KREFERR=0.021|VX=1.1871|CX=1.1865|KX=1.1868|TV_BV=-0.0250|TV_BVERR=0.0600|TAVER=2.51,1,1.179,Z,14.459,15.428,,AH HER,AAVSO,STD,128,,,
2459304.903,14.139,0.117,,V,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.927|VERR=0.117|CREFMAG=12.688|CREFERR=0.008|KREFMAG=13.672|KREFERR=0.021|VX=1.1849|CX=1.1844|KX=1.1847|TV_BV=-0.0250|TV_BVERR=0.0600|TAVER=2.51,1,1.177,Z,14.473,15.368,,AH HER,AAVSO,STD,129,,,
2459304.904,14.06,0.128,,V,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.818|VERR=0.127|CREFMAG=12.688|CREFERR=0.008|KREFMAG=13.672|KREFERR=0.021|VX=1.1828|CX=1.1823|KX=1.1826|TV_BV=-0.0250|TV_BVERR=0.0600|TAVER=2.51,1,1.175,Z,14.441,15.405,,AH HER,AAVSO,STD,130,,,
2459304.904,13.189,0.121,,I,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=16.385|VERR=0.111|CREFMAG=12.053|CREFERR=0.029|KREFMAG=12.643|KREFERR=0.038|VX=1.1804|CX=1.1798|KX=1.1801|TI_VI=-0.2700|TI_VIERR=0.0550|TAVER=2.51,1,1.172,Z,15.196,15.793,,AH HER,AAVSO,STD,131,,,
2459304.905,13.103,0.121,,I,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=16.325|VERR=0.109|CREFMAG=12.053|CREFERR=0.029|KREFMAG=12.643|KREFERR=0.038|VX=1.1788|CX=1.1783|KX=1.1785|TI_VI=-0.2700|TI_VIERR=0.0550|TAVER=2.51,1,1.171,Z,15.172,15.768,,AH HER,AAVSO,STD,132,,,
2459304.905,13.052,0.123,,I,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=16.325|VERR=0.112|CREFMAG=12.053|CREFERR=0.029|KREFMAG=12.643|KREFERR=0.038|VX=1.1772|CX=1.1766|KX=1.1769|TI_VI=-0.2700|TI_VIERR=0.0550|TAVER=2.51,1,1.169,Z,15.205,15.748,,AH HER,AAVSO,STD,133,,,
2459304.905,13.017,0.114,,I,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=16.275|VERR=0.102|CREFMAG=12.053|CREFERR=0.029|KREFMAG=12.643|KREFERR=0.038|VX=1.1754|CX=1.1749|KX=1.1752|TI_VI=-0.2700|TI_VIERR=0.0550|TAVER=2.51,1,1.167,Z,15.18,15.759,,AH HER,AAVSO,STD,134,,,
2459304.906,13.089,0.121,,I,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=16.345|VERR=0.106|CREFMAG=12.053|CREFERR=0.029|KREFMAG=12.643|KREFERR=0.038|VX=1.1738|CX=1.1733|KX=1.1736|TI_VI=-0.2700|TI_VIERR=0.0550|TAVER=2.51,1,1.166,Z,15.188,15.769,,AH HER,AAVSO,STD,135,,,
2459304.906,13.08,0.11,,I,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=16.336|VERR=0.097|CREFMAG=12.053|CREFERR=0.029|KREFMAG=12.643|KREFERR=0.038|VX=1.1723|CX=1.1717|KX=1.1720|TI_VI=-0.2700|TI_VIERR=0.0550|TAVER=2.51,1,1.164,Z,15.209,15.81,,AH HER,AAVSO,STD,136,,,
2459305.895,14.514,0.129,,B,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.715|VERR=0.092|CREFMAG=13.216|CREFERR=0.014|KREFMAG=14.748|KREFERR=0.025|VX=1.2045|CX=1.2039|KX=1.2042|TB_BV=0.4920|TB_BVERR=0.0780|TAVER=2.51,1,1.197,Z,14.314,15.681,,AH HER,AAVSO,STD,125,,,
2459305.896,14.537,0.137,,B,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.702|VERR=0.100|CREFMAG=13.216|CREFERR=0.014|KREFMAG=14.748|KREFERR=0.025|VX=1.2014|CX=1.2009|KX=1.2012|TB_BV=0.4920|TB_BVERR=0.0780|TAVER=2.51,1,1.194,Z,14.322,15.81,,AH HER,AAVSO,STD,126,,,
2459305.905,14.021,0.129,,V,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.694|VERR=0.119|CREFMAG=12.688|CREFERR=0.008|KREFMAG=13.672|KREFERR=0.021|VX=1.1655|CX=1.1650|KX=1.1653|TV_BV=-0.0250|TV_BVERR=0.0600|TAVER=2.51,1,1.158,Z,14.34,15.4,,AH HER,AAVSO,STD,131,,,
2459305.906,14.12,0.129,,V,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.824|VERR=0.128|CREFMAG=12.688|CREFERR=0.008|KREFMAG=13.672|KREFERR=0.021|VX=1.1631|CX=1.1626|KX=1.1628|TV_BV=-0.0250|TV_BVERR=0.0600|TAVER=2.51,1,1.156,Z,14.385,15.357,,AH HER,AAVSO,STD,132,,,
2459305.909,13.047,0.119,,I,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=16.286|VERR=0.104|CREFMAG=12.053|CREFERR=0.029|KREFMAG=12.643|KREFERR=0.038|VX=1.1538|CX=1.1533|KX=1.1536|TI_VI=-0.2700|TI_VIERR=0.0550|TAVER=2.51,1,1.147,Z,15.163,15.75,,AH HER,AAVSO,STD,137,,,
2459305.909,12.779,0.143,,I,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=16.186|VERR=0.095|CREFMAG=12.053|CREFERR=0.029|KREFMAG=12.643|KREFERR=0.038|VX=1.1522|CX=1.1517|KX=1.1520|TI_VI=-0.2700|TI_VIERR=0.0550|TAVER=2.51,1,1.145,Z,15.141,15.679,,AH HER,AAVSO,STD,138,,,
2459305.91,12.856,0.156,,I,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=16.183|VERR=0.093|CREFMAG=12.053|CREFERR=0.029|KREFMAG=12.643|KREFERR=0.038|VX=1.1506|CX=1.1501|KX=1.1503|TI_VI=-0.2700|TI_VIERR=0.0550|TAVER=2.51,1,1.143,Z,15.103,15.654,,AH HER,AAVSO,STD,139,,,
2459305.91,12.752,0.166,,I,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=16.125|VERR=0.087|CREFMAG=12.053|CREFERR=0.029|KREFMAG=12.643|KREFERR=0.038|VX=1.1490|CX=1.1485|KX=1.1487|TI_VI=-0.2700|TI_VIERR=0.0550|TAVER=2.51,1,1.142,Z,15.069,15.624,,AH HER,AAVSO,STD,140,,,
2459305.911,12.854,0.172,,I,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=16.205|VERR=0.101|CREFMAG=12.053|CREFERR=0.029|KREFMAG=12.643|KREFERR=0.038|VX=1.1473|CX=1.1468|KX=1.1471|TI_VI=-0.2700|TI_VIERR=0.0550|TAVER=2.51,1,1.14,Z,15.086,15.663,,AH HER,AAVSO,STD,141,,,
2459305.911,12.941,0.151,,I,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=16.165|VERR=0.094|CREFMAG=12.053|CREFERR=0.029|KREFMAG=12.643|KREFERR=0.038|VX=1.1457|CX=1.1453|KX=1.1455|TI_VI=-0.2700|TI_VIERR=0.0550|TAVER=2.51,1,1.139,Z,15.056,15.651,,AH HER,AAVSO,STD,142,,,
2459306.816,14.212,0.01,,TG,FMDC,,ENSEMBLE,140,X26422MW,NON-STANDARD FILTER: TG CAL WITH 100 BIAS 20 FLATS 20 DARKS 5 LIGHTS,0,,Z,,14.008,,AH HER,AAVSO,STD,,,,
2459306.871,14.694,0.12,,B,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.796|VERR=0.082|CREFMAG=13.216|CREFERR=0.014|KREFMAG=14.748|KREFERR=0.025|VX=1.3092|CX=1.3083|KX=1.3088|TB_BV=0.4920|TB_BVERR=0.0780|TAVER=2.51,1,1.302,Z,14.378,15.776,,AH HER,AAVSO,STD,127,,,
2459306.872,14.564,0.114,,B,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.758|VERR=0.082|CREFMAG=13.216|CREFERR=0.014|KREFMAG=14.748|KREFERR=0.025|VX=1.3050|CX=1.3042|KX=1.3047|TB_BV=0.4920|TB_BVERR=0.0780|TAVER=2.51,1,1.297,Z,14.393,15.802,,AH HER,AAVSO,STD,128,,,
2459306.873,14.797,0.125,,B,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.922|VERR=0.092|CREFMAG=13.216|CREFERR=0.014|KREFMAG=14.748|KREFERR=0.025|VX=1.3011|CX=1.3003|KX=1.3007|TB_BV=0.4920|TB_BVERR=0.0780|TAVER=2.51,1,1.294,Z,14.405,15.851,,AH HER,AAVSO,STD,129,,,
2459306.873,14.799,0.123,,B,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.898|VERR=0.085|CREFMAG=13.216|CREFERR=0.014|KREFMAG=14.748|KREFERR=0.025|VX=1.2971|CX=1.2963|KX=1.2967|TB_BV=0.4920|TB_BVERR=0.0780|TAVER=2.51,1,1.29,Z,14.419,15.831,,AH HER,AAVSO,STD,130,,,
2459306.874,14.135,0.108,,V,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.810|VERR=0.103|CREFMAG=12.688|CREFERR=0.008|KREFMAG=13.672|KREFERR=0.021|VX=1.2928|CX=1.2921|KX=1.2925|TV_BV=-0.0250|TV_BVERR=0.0600|TAVER=2.51,1,1.285,Z,14.35,15.426,,AH HER,AAVSO,STD,133,,,
2459306.875,14.136,0.116,,V,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.836|VERR=0.103|CREFMAG=12.688|CREFERR=0.008|KREFMAG=13.672|KREFERR=0.021|VX=1.2898|CX=1.2890|KX=1.2895|TV_BV=-0.0250|TV_BVERR=0.0600|TAVER=2.51,1,1.282,Z,14.366,15.411,,AH HER,AAVSO,STD,134,,,
2459306.875,14.173,0.156,,V,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.779|VERR=0.107|CREFMAG=12.688|CREFERR=0.008|KREFMAG=13.672|KREFERR=0.021|VX=1.2869|CX=1.2861|KX=1.2865|TV_BV=-0.0250|TV_BVERR=0.0600|TAVER=2.51,1,1.279,Z,14.341,15.413,,AH HER,AAVSO,STD,135,,,
2459306.876,14.086,0.138,,V,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.673|VERR=0.093|CREFMAG=12.688|CREFERR=0.008|KREFMAG=13.672|KREFERR=0.021|VX=1.2840|CX=1.2832|KX=1.2836|TV_BV=-0.0250|TV_BVERR=0.0600|TAVER=2.51,1,1.276,Z,14.317,15.358,,AH HER,AAVSO,STD,136,,,
2459306.876,14.16,0.152,,V,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=15.767|VERR=0.103|CREFMAG=12.688|CREFERR=0.008|KREFMAG=13.672|KREFERR=0.021|VX=1.2810|CX=1.2803|KX=1.2807|TV_BV=-0.0250|TV_BVERR=0.0600|TAVER=2.51,1,1.273,Z,14.341,15.374,,AH HER,AAVSO,STD,137,,,
2459306.877,13.315,0.105,,I,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=16.266|VERR=0.079|CREFMAG=12.053|CREFERR=0.029|KREFMAG=12.643|KREFERR=0.038|VX=1.2778|CX=1.2770|KX=1.2774|TI_VI=-0.2700|TI_VIERR=0.0550|TAVER=2.51,1,1.27,Z,15.124,15.711,,AH HER,AAVSO,STD,143,,,
2459306.877,13.34,0.104,,I,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=16.295|VERR=0.078|CREFMAG=12.053|CREFERR=0.029|KREFMAG=12.643|KREFERR=0.038|VX=1.2755|CX=1.2748|KX=1.2752|TI_VI=-0.2700|TI_VIERR=0.0550|TAVER=2.51,1,1.268,Z,15.118,15.679,,AH HER,AAVSO,STD,144,,,
2459306.878,13.369,0.107,,I,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=16.299|VERR=0.081|CREFMAG=12.053|CREFERR=0.029|KREFMAG=12.643|KREFERR=0.038|VX=1.2733|CX=1.2725|KX=1.2729|TI_VI=-0.2700|TI_VIERR=0.0550|TAVER=2.51,1,1.265,Z,15.116,15.683,,AH HER,AAVSO,STD,145,,,
2459306.878,13.408,0.106,,I,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=16.297|VERR=0.079|CREFMAG=12.053|CREFERR=0.029|KREFMAG=12.643|KREFERR=0.038|VX=1.2711|CX=1.2703|KX=1.2707|TI_VI=-0.2700|TI_VIERR=0.0550|TAVER=2.51,1,1.263,Z,15.084,15.67,,AH HER,AAVSO,STD,146,,,
2459306.879,13.251,0.107,,I,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=16.240|VERR=0.077|CREFMAG=12.053|CREFERR=0.029|KREFMAG=12.643|KREFERR=0.038|VX=1.2689|CX=1.2682|KX=1.2686|TI_VI=-0.2700|TI_VIERR=0.0550|TAVER=2.51,1,1.261,Z,15.134,15.648,,AH HER,AAVSO,STD,147,,,
2459306.879,13.806,0.16,,I,FJQ,,000-BBX-901,000-BBX-909,X27169QR,|VMAGINS=16.253|VERR=0.081|CREFMAG=12.053|CREFERR=0.029|KREFMAG=12.643|KREFERR=0.038|VX=1.2668|CX=1.2661|KX=1.2665|TI_VI=-0.2700|TI_VIERR=0.0550|TAVER=2.51,1,1.259,Z,15.139,15.667,,AH HER,AAVSO,STD,148,,,
2459306.994,14.805,0.012,,V,SRIC,,000-BBX-901,000-BBX-905,X20483HIL,STANDARD MAG: C = 12.688  K = 14.156,0,1.032,Z,17.11,18.588,,AH HER,AAVSO,STD,,,,
