x_fit,y_fit
1821.266665402885,0.9999999999999998
1821.2670227116505,0.9999999999999997
1821.2673800204157,0.9999999999999997
1821.267737329181,0.9999999999999996
1821.2680946379462,0.9999999999999993
1821.2684519467114,0.9999999999999992
1821.2688092554768,0.9999999999999989
1821.269166564242,0.9999999999999987
1821.2695238730073,0.9999999999999982
1821.2698811817725,0.9999999999999978
1821.2702384905378,0.9999999999999971
1821.270595799303,0.9999999999999963
1821.2709531080684,0.9999999999999952
1821.2713104168336,0.9999999999999939
1821.271667725599,0.9999999999999922
1821.272025034364,0.99999999999999
1821.2723823431295,0.9999999999999872
1821.2727396518947,0.9999999999999837
1821.27309696066,0.9999999999999792
1821.2734542694252,0.9999999999999735
1821.2738115781904,0.9999999999999662
1821.2741688869557,0.999999999999957
1821.274526195721,0.9999999999999454
1821.2748835044863,0.9999999999999307
1821.2752408132515,0.9999999999999121
1821.2755981220168,0.9999999999998885
1821.275955430782,0.9999999999998589
1821.2763127395474,0.9999999999998215
1821.2766700483126,0.9999999999997744
1821.277027357078,0.999999999999715
1821.277384665843,0.9999999999996404
1821.2777419746085,0.9999999999995467
1821.2780992833736,0.999999999999429
1821.2784565921388,0.9999999999992814
1821.2788139009042,0.9999999999990965
1821.2791712096694,0.999999999998865
1821.2795285184347,0.9999999999985755
1821.2798858272,0.9999999999982137
1821.2802431359653,0.999999999997762
1821.2806004447305,0.9999999999971986
1821.2809577534958,0.9999999999964965
1821.281315062261,0.9999999999956224
1821.2816723710264,0.9999999999945351
1821.2820296797915,0.9999999999931838
1821.282386988557,0.999999999991506
1821.282744297322,0.9999999999894246
1821.2831016060873,0.999999999986845
1821.2834589148526,0.9999999999836507
1821.2838162236178,0.9999999999796989
1821.2841735323832,0.9999999999748145
1821.2845308411484,0.9999999999687827
1821.2848881499137,0.9999999999613409
1821.285245458679,0.9999999999521679
1821.2856027674443,0.9999999999408711
1821.2859600762094,0.9999999999269715
1821.2863173849748,0.9999999999098851
1821.28667469374,0.9999999998889001
1821.2870320025054,0.9999999998631508
1821.2873893112705,0.999999999831584
1821.2877466200357,0.9999999997929209
1821.288103928801,0.999999999745609
1821.2884612375663,0.999999999687767
1821.2888185463316,0.999999999617115
1821.2891758550968,0.9999999995308952
1821.2895331638622,0.9999999994257732
1821.2898904726273,0.9999999992977219
1821.2902477813927,0.999999999141882
1821.290605090158,0.9999999989523963
1821.2909623989233,0.9999999987222111
1821.2913197076884,0.9999999984428398
1821.2916770164538,0.9999999981040817
1821.292034325219,0.9999999976936881
1821.2923916339842,0.9999999971969645
1821.2927489427495,0.9999999965963001
1821.2931062515147,0.9999999958706087
1821.29346356028,0.9999999949946676
1821.2938208690452,0.9999999939383352
1821.2941781778106,0.9999999926656262
1821.2945354865758,0.9999999911336214
1821.2948927953412,0.99999998929118
1821.2952501041063,0.9999999870774244
1821.2956074128717,0.9999999844199569
1821.295964721637,0.9999999812327627
1821.2963220304023,0.999999977413749
1821.2966793391674,0.9999999728418572
1821.2970366479326,0.9999999673736792
1821.297393956698,0.9999999608394982
1821.2977512654631,0.9999999530386569
1821.2981085742285,0.9999999437341498
1821.2984658829937,0.9999999326463128
1821.298823191759,0.9999999194454677
1821.2991805005242,0.9999999037433598
1821.2995378092896,0.9999998850831979
1821.2998951180548,0.9999998629280854
1821.3002524268202,0.9999998366475921
1821.3006097355853,0.9999998055021895
1821.3009670443507,0.9999997686252262
1821.301324353116,0.9999997250020782
1821.3016816618813,0.999999673446058
1821.3020389706464,0.9999996125706089
1821.3023962794116,0.9999995407572471
1821.302753588177,0.9999994561186415
1821.3031108969421,0.9999993564561417
1821.3034682057075,0.999999239210972
1821.3038255144727,0.9999991014082116
1821.304182823238,0.9999989395925631
1821.3045401320032,0.9999987497547924
1821.3048974407686,0.9999985272475752
1821.3052547495338,0.999998266689337
1821.3056120582992,0.9999979618544954
1821.3059693670643,0.9999976055483263
1821.3063266758297,0.9999971894644591
1821.3066839845949,0.9999967040227822
1821.30704129336,0.9999961381852671
1821.3073986021254,0.9999954792469566
1821.3077559108906,0.9999947125990357
1821.308113219656,0.9999938214605664
1821.3084705284211,0.9999927865751096
1821.3088278371865,0.9999915858680237
1821.3091851459517,0.9999901940598198
1821.309542454717,0.9999885822304336
1821.3098997634822,0.9999867173287957
1821.3102570722476,0.999984561621463
1821.3106143810128,0.9999820720735223
1821.3109716897782,0.9999791996542469
1821.3113289985433,0.9999758885593588
1821.3116863073085,0.9999720753408928
1821.3120436160739,0.9999676879349336
1821.312400924839,0.9999626445765719
1821.3127582336044,0.9999568525904728
1821.3131155423696,0.9999502070445735
1821.313472851135,0.9999425892532054
1821.3138301599001,0.999933865115054
1821.3141874686655,0.999923883269946
1821.3145447774307,0.9999124730575387
1821.314902086196,0.999899442259363
1821.3152593949612,0.9998845746047397
1821.3156167037266,0.9998676270192672
1821.3159740124918,0.9998483265936611
1821.316331321257,0.9998263672487048
1821.3166886300223,0.9998014060711189
1821.3170459387875,0.9997730592933198
1821.3174032475529,0.9997408978883754
1821.317760556318,0.9997044427505628
1821.3181178650834,0.9996631594293981
1821.3184751738486,0.9996164523847384
1821.318832482614,0.9995636587276753
1821.3191897913791,0.9995040414121331
1821.3195471001445,0.9994367818389379
1821.3199044089097,0.9993609718349434
1821.320261717675,0.9992756049663719
1821.3206190264402,0.999179567147187
1821.3209763352054,0.9990716264996571
1821.3213336439708,0.998950422426438
1821.321690952736,0.9988144538515674
1821.3220482615013,0.9986620665871078
1821.3224055702665,0.9984914397854896
1821.3227628790319,0.9983005714334036
1821.323120187797,0.9980872628499674
1821.3234774965624,0.9978491021467059
1821.3238348053276,0.99758344661624
1821.324192114093,0.9972874040107291
1821.3245494228581,0.9969578126834087
1821.3249067316235,0.9965912205598539
1821.3252640403887,0.9961838629214388
1821.3256213491538,0.9957316389759104
1821.3259786579192,0.9952300872076302
1821.3263359666844,0.9946743594995331
1821.3266932754498,0.9940591940239348
1821.327050584215,0.993378886920048
1821.3274078929803,0.9926272627654708
1821.3277652017455,0.9917976438827438
1821.3281225105109,0.9908828185065003
1821.328479819276,0.9898750078780689
1821.3288371280414,0.9887658323148922
1821.3291944368066,0.9875462763518015
1821.329551745572,0.9862066530266291
1821.3299090543371,0.9847365674418498
1821.3302663631025,0.9831248797029171
1821.3306236718677,0.9813596674040064
1821.3309809806328,0.9794281877939763
1821.3313382893982,0.9773168398273733
1821.3316955981634,0.9750111262934412
1821.3320529069288,0.9724956162279833
1821.332410215694,0.9697539078856127
1821.3327675244593,0.9667685924892123
1821.3331248332245,0.9635212190923939
1821.3334821419899,0.9599922608044651
1821.333839450755,0.9561610827658278
1821.3341967595204,0.9520059121549957
1821.3345540682856,0.9475038106673507
1821.334911377051,0.9426306497746344
1821.3352686858161,0.9373610892559967
1821.3356259945813,0.9316685593352513
1821.3359833033467,0.9255252469362423
1821.3363406121118,0.918902086484322
1821.3366979208772,0.9117687556720456
1821.3370552296424,0.9040936767654087
1821.3374125384078,0.8958440237983518
1821.337769847173,0.8869857362847962
1821.3381271559383,0.8774835397751413
1821.3384844647035,0.8673009739062949
1821.3388417734689,0.8564004282376371
1821.339199082234,0.844743186529159
1821.3395563909994,0.8322894797002929
1821.3399136997646,0.8189985481183089
1821.3402710085297,0.8048287133887186
1821.340628317295,0.7897374602079282
1821.3409856260603,0.7736815285485927
1821.3413429348257,0.7566170163628216
1821.3417002435908,0.7384994933033971
1821.3420575523562,0.7192841253416411
1821.3424148611214,0.6989258107716512
1821.3427721698868,0.6773793273107072
1821.343129478652,0.6545994907002177
1821.3434867874173,0.6305413243319835
1821.3438440961825,0.6051602402024086
1821.3442014049479,0.5784122305116438
1821.344558713713,0.5502540700943078
1821.3449160224782,0.5206435287901471
1821.3452733312436,0.4895395936789124
1821.3456306400087,0.4569027004509896
1821.345987948774,0.42269497301407577
1821.3463452575393,0.38688047107041323
1821.3467025663047,0.3494254441401031
1821.3470598750698,0.3102985917516644
1821.3474171838352,0.26947132799555884
1821.3477744926004,0.2269180500329111
1821.3481318013658,0.18261640849732053
1821.348489110131,0.13654757926647432
1821.3488464188963,0.08869653429595403
1821.3492037276615,0.03905231089696981
1821.3495610364266,-0.012391723041193403
1821.349918345192,-0.06563760880262093
1821.3502756539572,-0.12068254356342156
1821.3506329627226,-0.1775186362102925
1821.3509902714877,-0.23613267319473352
1821.351347580253,-0.2965058973417374
1821.3517048890183,-0.3586138002991821
1821.3520621977837,-0.42242593166603504
1821.3524195065488,-0.48790572540335764
1821.3527768153142,-0.555010346599365
1821.3531341240794,-0.6236905590564825
1821.3534914328447,-0.693890616744657
1821.35384874161,-0.7655481793967553
1821.354206050375,-0.8385942551529035
1821.3545633591405,-0.9129531706094502
1821.3549206679056,-0.9885425700374131
1821.355277976671,-1.0652734454757682
1821.3556352854362,-1.143050197569031
1821.3559925942016,-1.2217707295501543
1821.3563499029667,-1.3013265735457051
1821.356707211732,-1.38160305134065
1821.3570645204973,-1.4624794683633717
1821.3574218292626,-1.5438293426675829
1821.3577791380278,-1.6255206672254676
1821.3581364467932,-1.7074162069051608
1821.3584937555584,-1.7893738279825384
1821.3588510643235,-1.8712468610728816
1821.359208373089,-1.9528844952279214
1821.359565681854,-2.034132202536589
1821.3599229906195,-2.1148321923347817
1821.3602802993846,-2.1948238920920624
1821.36063760815,-2.2739444547179515
1821.3609949169152,-2.352029288578048
1821.3613522256805,-2.4289126095740343
1821.3617095344457,-2.504428011215444
1821.362066843211,-2.5784090516280593
1821.3624241519763,-2.6506898531299794
1821.3627814607416,-2.7211057129567813
1821.3631387695068,-2.789493720549358
1821.3634960782722,-2.855693379681042
1821.3638533870374,-2.9195472307114696
1821.3642106958025,-2.980901470970419
1821.364568004568,-3.039606568801217
1821.364925313333,-3.0955178683111297
1821.3652826220984,-3.148496181752779
1821.3656399308636,-3.1984083652523907
1821.365997239629,-3.2451278756516944
1821.3663545483942,-3.2885353041366407
1821.3667118571595,-3.3285188845189344
1821.3670691659247,-3.3649749721986293
1821.36742647469,-3.3978084918163933
1821.3677837834553,-3.4269333500805974
1821.3681410922206,-3.4522728119996895
1821.3684984009858,-3.4737598375540113
1821.368855709751,-3.491337377319949
1821.3692130185163,-3.504958624778145
1821.3695703272815,-3.5145872239664913
1821.369927636047,-3.520197431212817
1821.370284944812,-3.521774229768541
1821.3706422535774,-3.5193133968089914
1821.3709995623426,-3.512821522268384
1821.371356871108,-3.502315979423803
1821.3717141798732,-3.4878248474618214
1821.3720714886385,-3.4693867863792818
1821.3724287974037,-3.4470508652110805
1821.372786106169,-3.420876344359627
1821.3731434149342,-3.390932413750808
1821.3735007236994,-3.3572978880058493
1821.3738580324648,-3.3200608608810693
1821.37421534123,-3.2793183209886285
1821.3745726499953,-3.235175730849586
1821.3749299587605,-3.187746572464956
1821.375287267526,-3.137151861336438
1821.375644576291,-3.083519632741776
1821.3760018850564,-3.0269844023529435
1821.3763591938216,-2.967686605397906
1821.376716502587,-2.905772016545499
1821.3770738113521,-2.8413911550039694
1821.3774311201175,-2.774698677017456
1821.3777884288827,-2.7058527604308593
1821.3781457376479,-2.635014483471005
1821.3785030464132,-2.562347202164646
1821.3788603551784,-2.488015929336799
1821.3792176639438,-2.4121867179596563
1821.379574972709,-2.3350260531971845
1821.3799322814743,-2.2567002547337958
1821.3802895902395,-2.177374893851132
1821.380646899005,-2.0972142264562
1821.38100420777,-2.016380646257496
1821.3813615165354,-1.9350341588994118
1821.3817188253006,-1.8533318809130481
1821.382076134066,-1.771427563863532
1821.3824334428311,-1.6894711471571089
1821.3827907515963,-1.607608339487383
1821.3831480603617,-1.5259802315842461
1821.3835053691269,-1.4447229408766935
1821.3838626778922,-1.3639672884551057
1821.3842199866574,-1.2838385103012704
1821.3845772954228,-1.2044560016321175
1821.384934604188,-1.125933096222738
1821.3852919129533,-1.0483768790850734
1821.3856492217185,-0.9718880339129594
1821.3860065304839,-0.8965607232913455
1821.386363839249,-0.8224825026510321
1821.3867211480144,-0.7497342656367341
1821.3870784567796,-0.6783902214767628
1821.3874357655448,-0.6085179017922175
1821.3877930743101,-0.5401781967778492
1821.3881503830753,-0.4734254189015783
1821.3885076918407,-0.4083073922323337
1821.3888650006058,-0.3448655668897833
1821.3892223093712,-0.2831351556452122
1821.3895796181364,-0.2231452922738928
1821.3899369269018,-0.16491920859084508
1821.390294235667,-0.10847442961256726
1821.3906515444323,-0.05382298378680228
1821.3910088531975,-0.0009716276300513194
1821.3913661619629,0.05007791821766083
1821.391723470728,0.09932872223234568
1821.3920807794934,0.14678838741164502
1821.3924380882586,0.19246878956251579
1821.3927953970237,0.23638581115225732
1821.3931527057891,0.2785590715942673
1821.3935100145543,0.31901165587730185
1821.3938673233197,0.3577698432823707
1821.3942246320848,0.39486283695792823
1821.3945819408502,0.4303224964836154
1821.3949392496154,0.464183073877415
1821.3952965583808,0.49648095495213884
1821.395653867146,0.5272544063515838
1821.3960111759113,0.5565433299108067
1821.3963684846765,0.584389024537092
1821.3967257934419,0.6108339569945131
1821.397083102207,0.6359215416520463
1821.3974404109722,0.6596959303084111
1821.3977977197376,0.6822018121228541
1821.3981550285027,0.7034842242146956
1821.3985123372681,0.7235883733390491
1821.3988696460333,0.7425594684945663
1821.3992269547987,0.7604425650005949
1821.3995842635638,0.77728241967726
1821.3999415723292,0.7931233574880794
1821.4002988810944,0.8080091491866815
1821.4006561898598,0.8219829001569432
1821.401013498625,0.8350869499133953
1821.4013708073903,0.8473627823058143
1821.4017281161555,0.8588509458380765
1821.4020854249206,0.8695909840182007
1821.402442733686,0.879621375157021
1821.4028000424512,0.8889794812985605
1821.4031573512166,0.8977015059030565
1821.4035146599817,0.9058224596803444
1821.4038719687471,0.9133761342922556
1821.4042292775123,0.9203950832705459
1821.4045865862777,0.9269106098347516
1821.4049438950428,0.9329527609716013
1821.4053012038082,0.9385503274364865
1821.4056585125734,0.9437308490651142
1821.4060158213388,0.9485206250473758
1821.406373130104,0.9529447285873067
1821.406730438869,0.9570270256030677
1821.4070877476345,0.9607901969511354
1821.4074450563996,0.9642557637913676
1821.407802365165,0.96744411570964
1821.4081596739302,0.9703745411583639
1821.4085169826956,0.9730652599193435
1821.4088742914607,0.9755334571805913
1821.4092316002261,0.9777953189648828
1821.4095889089913,0.9798660685539993
1821.4099462177567,0.9817600036795826
1821.4103035265218,0.9834905341759799
1821.4106608352872,0.9850702199002696
1821.4110181440524,0.9865108086641997
1821.4113754528175,0.9878232740164757
1821.411732761583,0.989017852672062
1821.412090070348,0.9901040814430732
1821.4124473791135,0.9910908335375177
1821.4128046878786,0.9919863540861957
1821.413161996644,0.9927982948136482
1821.4135193054092,0.993533747743117
1821.4138766141746,0.9941992778787276
1821.4142339229397,0.9948009547867784
1821.4145912317051,0.9953443830424831
1821.4149485404703,0.995834731491524
1821.4153058492357,0.9962767613125695
1821.4156631580008,0.9966748528532584
1821.416020466766,0.9970330312420951
1821.4163777755314,0.9973549907693232
1821.4167350842965,0.9976441180480636
1821.417092393062,0.997903513971324
1821.417449701827,0.9981360144799039
1821.4178070105925,0.9983442101714811
1821.4181643193576,0.9985304647743138
1821.418521628123,0.9986969325225997
1821.4188789368882,0.9988455744643694
1821.4192362456536,0.9989781737432367
1821.4195935544187,0.9990963498898944
1821.419950863184,0.9992015721670742
1821.4203081719493,0.9992951720068286
1821.4206654807147,0.9993783545846867
1821.4210227894798,0.9994522095708329
1821.421380098245,0.9995177211023949
1821.4217374070104,0.9995757770172203
1821.4220947157755,0.9996271773910033
1821.422452024541,0.9996726424183756
1821.422809333306,0.9997128196764969
1821.4231666420715,0.9997482908103955
1821.4235239508366,0.9997795776761088
1821.423881259602,0.9998071479780886
1821.4242385683672,0.9998314204343497
1821.4245958771326,0.9998527695027455
1821.4249531858977,0.9998715296990232
1821.425310494663,0.9998879995368539
1821.4256678034283,0.9999024451175516
1821.4260251121934,0.9999151033964848
1821.4263824209588,0.9999261851510083
1821.426739729724,0.9999358776736704
1821.4270970384894,0.9999443472129159
1821.4274543472545,0.9999517411818798
1821.42781165602,0.9999581901548621
1821.428168964785,0.9999638096693838
1821.4285262735505,0.9999687018507959
1821.4288835823156,0.9999729568749167
1821.429240891081,0.9999766542832744
1821.4295981998462,0.9999798641642242
1821.4299555086116,0.9999826482123645
1821.4303128173767,0.9999850606775399
1821.4306701261419,0.9999871492139419
1821.4310274349073,0.9999889556388473
1821.4313847436724,0.9999905166097977
1821.4317420524378,0.9999918642282617
1821.432099361203,0.9999930265770841
1821.4324566699684,0.9999940281984363
1821.4328139787335,0.9999948905183224
1821.433171287499,0.9999956322231878
1821.433528596264,0.9999962695936219
1821.4338859050295,0.9999968167997085
1821.4342432137946,0.9999972861621133
1821.43460052256,0.9999976883826217
1821.4349578313252,0.9999980327474601
1821.4353151400903,0.9999983273064088
1821.4356724488557,0.9999985790304042
1821.4360297576209,0.9999987939500572
1821.4363870663863,0.9999989772772573
1821.4367443751514,0.9999991335118071
1821.4371016839168,0.9999992665348237
1821.437458992682,0.9999993796904558
1821.4378163014474,0.9999994758572996
1821.4381736102125,0.9999995575107393
1821.438530918978,0.9999996267773072
1821.438888227743,0.9999996854820303
1821.4392455365085,0.9999997351896232
1821.4396028452736,0.999999777240287
1821.4399601540388,0.9999998127807875
1821.4403174628042,0.9999998427914026
1821.4406747715693,0.9999998681092657
1821.4410320803347,0.9999998894485626
1821.4413893890999,0.9999999074179878
1821.4417466978653,0.9999999225358158
1821.4421040066304,0.9999999352428984
1821.4424613153958,0.9999999459138627
1821.442818624161,0.999999954866746
1821.4431759329264,0.9999999623712805
1821.4435332416915,0.9999999686560052
1821.443890550457,0.9999999739143676
1821.444247859222,0.9999999783099524
1821.4446051679872,0.9999999819809555
1821.4449624767526,0.9999999850440116
1821.4453197855178,0.999999987597461
1821.4456770942832,0.9999999897241396
1821.4460344030483,0.9999999914937546
1821.4463917118137,0.9999999929649089
1821.4467490205789,0.9999999941868214
1821.4471063293443,0.9999999952007904
1821.4474636381094,0.9999999960414341
1821.4478209468748,0.9999999967377431
1821.44817825564,0.9999999973139719
1821.4485355644053,0.9999999977903928
1821.4488928731705,0.9999999981839338
1821.449250181936,0.9999999985087158
1821.449607490701,0.9999999987765076
1821.4499647994662,0.9999999989971078
1821.4503221082316,0.9999999991786669
1821.4506794169968,0.9999999993279578
1821.4510367257622,0.9999999994506036
1821.4513940345273,0.9999999995512678
1821.4517513432927,0.9999999996338148
1821.4521086520579,0.9999999997014436
1821.4524659608232,0.9999999997567997
1821.4528232695884,0.9999999998020689
1821.4531805783538,0.9999999998390555
1821.453537887119,0.9999999998692475
1821.4538951958843,0.9999999998938705
1821.4542525046495,0.9999999999139334
1821.4546098134147,0.9999999999302659
1821.45496712218,0.9999999999435495
1821.4553244309452,0.9999999999543435
1821.4556817397106,0.9999999999631065
1821.4560390484758,0.9999999999702143
1821.4563963572411,0.9999999999759741
1821.4567536660063,0.9999999999806375
1821.4571109747717,0.9999999999844096
1821.4574682835369,0.999999999987458
1821.4578255923022,0.9999999999899194
1821.4581829010674,0.999999999991905
1821.4585402098328,0.9999999999935053
1821.458897518598,0.9999999999947938
1821.459254827363,0.9999999999958306
1821.4596121361285,0.9999999999966637
1821.4599694448937,0.9999999999973328
1821.460326753659,0.9999999999978696
1821.4606840624242,0.9999999999982999
1821.4610413711896,0.9999999999986445
1821.4613986799548,0.9999999999989202
1821.4617559887201,0.9999999999991406
1821.4621132974853,0.9999999999993167
1821.4624706062507,0.9999999999994571
1821.4628279150159,0.999999999999569
1821.4631852237812,0.9999999999996583
1821.4635425325464,0.9999999999997292
1821.4649314483263,1.0
1821.465288756798,1.0
1821.4656460652695,1.0
1821.4660033737412,1.0
1821.4663606822128,1.0
1821.4667179906844,1.0
1821.467075299156,1.0
1821.4674326076276,1.0
1821.467789916099,1.0
1821.4681472245707,1.0
1821.4685045330423,1.0
1821.468861841514,1.0
1821.4692191499855,1.0
1821.4695764584571,1.0
1821.4699337669288,1.0
1821.4702910754004,1.0
1821.470648383872,1.0
1821.4710056923436,1.0
1821.4713630008152,1.0
1821.4717203092869,1.0
1821.4720776177585,1.0
1821.47243492623,1.0
1821.4727922347017,1.0
1821.4731495431731,1.0
1821.4735068516447,1.0
1821.4738641601164,1.0
1821.474221468588,1.0
1821.4745787770596,1.0
1821.4749360855312,1.0
1821.4752933940028,1.0
1821.4756507024745,1.0
1821.476008010946,1.0
1821.4763653194177,1.0
1821.4767226278893,1.0
1821.477079936361,1.0
1821.4774372448326,1.0
1821.4777945533042,1.0
1821.4781518617758,1.0
1821.4785091702472,1.0
1821.4788664787188,1.0
1821.4792237871904,1.0
1821.479581095662,1.0
1821.4799384041337,1.0
1821.4802957126053,1.0
1821.480653021077,1.0
1821.4810103295486,1.0
1821.4813676380202,1.0
1821.4817249464918,1.0
1821.4820822549634,1.0
1821.482439563435,1.0
1821.4827968719067,1.0
1821.4831541803783,1.0
1821.48351148885,1.0
1821.4838687973213,1.0
1821.484226105793,1.0
1821.4845834142645,1.0
1821.4849407227362,1.0
1821.4852980312078,1.0
1821.4856553396794,1.0
1821.486012648151,1.0
1821.4863699566226,1.0
1821.4867272650943,1.0
1821.4870845735659,1.0
1821.4874418820375,1.0
1821.4877991905091,1.0
1821.4881564989807,1.0
1821.4885138074524,1.0
1821.488871115924,1.0
1821.4892284243954,1.0
1821.489585732867,1.0
1821.4899430413386,1.0
1821.4903003498102,1.0
1821.4906576582819,1.0
1821.4910149667535,1.0
1821.491372275225,1.0
1821.4917295836967,1.0
1821.4920868921683,1.0
1821.49244420064,1.0
1821.4928015091116,1.0
1821.4931588175832,1.0
1821.4935161260548,1.0
1821.4938734345264,1.0
1821.494230742998,1.0
1821.4945880514695,1.0
1821.494945359941,1.0
1821.4953026684127,1.0
1821.4956599768843,1.0
1821.496017285356,1.0
1821.4963745938276,1.0
1821.4967319022992,1.0
1821.4970892107708,1.0
1821.4974465192424,1.0
1821.497803827714,1.0
1821.4981611361857,1.0
1821.4985184446573,1.0
1821.498875753129,1.0
1821.4992330616005,1.0
1821.499590370072,1.0
1821.4999476785435,1.0
1821.5003049870152,1.0
1821.5006622954868,1.0
1821.5010196039584,1.0
1821.50137691243,1.0
1821.5017342209017,1.0
1821.5020915293733,1.0
1821.502448837845,1.0
1821.5028061463165,1.0
1821.5031634547881,1.0
1821.5035207632598,1.0
1821.5038780717314,1.0
1821.504235380203,1.0
1821.5045926886746,1.0
1821.504949997146,1.0
1821.5053073056176,1.0
1821.5056646140893,1.0
1821.5060219225609,1.0
1821.5063792310325,1.0
1821.5067365395041,1.0
1821.5070938479757,1.0
1821.5074511564474,1.0
1821.507808464919,1.0
1821.5081657733906,1.0
1821.5085230818622,1.0
1821.5088803903338,1.0
1821.5092376988055,1.0
1821.509595007277,1.0
1821.5099523157487,1.0
1821.51030962422,1.0
1821.5106669326917,1.0
1821.5110242411633,1.0
1821.511381549635,1.0
1821.5117388581066,1.0
1821.5120961665782,1.0
1821.5124534750498,1.0
1821.5128107835214,1.0
1821.513168091993,1.0
1821.5135254004647,1.0
1821.5138827089363,1.0
1821.514240017408,1.0
1821.5145973258795,1.0
1821.5149546343512,1.0
1821.5153119428228,1.0
1821.5156692512942,1.0
1821.5160265597658,1.0
1821.5163838682374,1.0
1821.516741176709,1.0
1821.5170984851807,1.0
1821.5174557936523,1.0
1821.517813102124,1.0
1821.5181704105955,1.0
1821.5185277190672,1.0
1821.5188850275388,1.0
1821.5192423360104,1.0
1821.519599644482,1.0
1821.5199569529536,1.0
1821.5203142614253,1.0
1821.5206715698969,1.0
1821.5210288783683,1.0
1821.52138618684,1.0
1821.5217434953115,1.0
1821.5221008037831,1.0
1821.5224581122548,1.0
1821.5228154207264,1.0
1821.523172729198,1.0
1821.5235300376696,1.0
1821.5238873461412,1.0
1821.5242446546129,1.0
1821.5246019630845,1.0
1821.524959271556,1.0
1821.5253165800277,1.0
1821.5256738884993,1.0
1821.526031196971,1.0
1821.5263885054424,1.0
1821.526745813914,1.0
1821.5271031223856,1.0
1821.5274604308572,1.0
1821.5278177393288,1.0
1821.5281750478005,1.0
1821.528532356272,1.0
1821.5288896647437,1.0
1821.5292469732153,1.0
1821.529604281687,1.0
1821.5299615901586,1.0
1821.5303188986302,1.0
1821.5306762071018,1.0
1821.5310335155734,1.0
1821.531390824045,1.0
1821.5317481325164,1.0
1821.532105440988,1.0
1821.5324627494597,1.0
1821.5328200579313,1.0
1821.533177366403,1.0
1821.5335346748745,1.0
1821.5338919833462,1.0
1821.5342492918178,1.0
1821.5346066002894,1.0
1821.534963908761,1.0
1821.5353212172326,1.0
1821.5356785257043,1.0
1821.536035834176,1.0
1821.5363931426475,1.0
1821.5367504511191,1.0
1821.5371077595905,1.0
1821.5374650680621,1.0
1821.5378223765338,1.0
1821.5381796850054,1.0
1821.538536993477,1.0
1821.5388943019486,1.0
1821.5392516104203,1.0
1821.5396089188919,1.0
1821.5399662273635,1.0
1821.5403235358351,1.0
1821.5406808443067,1.0
1821.5410381527784,1.0
1821.54139546125,1.0
1821.5417527697216,1.0
1821.5421100781932,1.0
1821.5424673866646,1.0
1821.5428246951362,1.0
1821.5431820036079,1.0
1821.5435393120795,1.0
1821.543896620551,1.0
1821.5442539290227,1.0
1821.5446112374943,1.0
1821.544968545966,1.0
1821.5453258544376,1.0
1821.5456831629092,1.0
1821.5460404713808,1.0
1821.5463977798524,1.0
1821.546755088324,1.0
1821.5471123967957,1.0
1821.5474697052673,1.0
1821.5478270137387,1.0
1821.5481843222103,1.0
1821.548541630682,1.0
1821.5488989391536,1.0
1821.5492562476252,1.0
1821.5496135560968,1.0
1821.5499708645684,1.0
1821.55032817304,1.0
1821.5506854815117,1.0
1821.5510427899833,1.0
1821.551400098455,1.0
1821.5517574069265,1.0
1821.5521147153981,1.0
1821.5524720238698,1.0
1821.5528293323414,1.0
1821.5531866408128,1.0
1821.5535439492844,1.0
1821.553901257756,1.0
1821.5542585662276,1.0
1821.5546158746993,1.0
1821.554973183171,1.0
1821.5553304916425,1.0
1821.5556878001141,1.0
1821.5560451085857,1.0
1821.5564024170574,1.0
1821.556759725529,1.0
1821.5571170340006,1.0
1821.5574743424722,1.0
1821.5578316509439,1.0
1821.5581889594152,1.0
1821.5585462678869,1.0
1821.5589035763585,1.0
1821.55926088483,1.0
1821.5596181933017,1.0
1821.5599755017734,1.0
1821.560332810245,1.0
1821.5606901187166,1.0
1821.5610474271882,1.0
1821.5614047356598,1.0
1821.5617620441315,1.0
1821.562119352603,1.0
1821.5624766610747,1.0
1821.5628339695463,1.0
1821.563191278018,1.0
1821.5635485864893,1.0
1821.563905894961,1.0
1821.5642632034326,1.0
1821.5646205119042,1.0
1821.5649778203758,1.0
1821.5653351288474,1.0
1821.565692437319,1.0
1821.5660497457907,1.0
1821.5664070542623,1.0
1821.566764362734,1.0
1821.5671216712055,1.0
1821.5674789796772,1.0
1821.5678362881488,1.0
1821.5681935966204,1.0
1821.568550905092,1.0
1821.5689082135634,1.0
1821.569265522035,1.0
1821.5696228305067,1.0
1821.5699801389783,1.0
1821.57033744745,1.0
1821.5706947559215,1.0
1821.5710520643931,1.0
1821.5714093728648,1.0
1821.5717666813364,1.0
1821.572123989808,1.0
1821.5724812982796,1.0
1821.5728386067512,1.0
1821.5731959152229,1.0
1821.5735532236945,1.0
1821.573910532166,1.0
1821.5742678406375,1.0
1821.5746251491091,1.0
1821.5749824575807,1.0
1821.5753397660524,1.0
1821.575697074524,1.0
1821.5760543829956,1.0
1821.5764116914672,1.0
1821.5767689999388,1.0
1821.5771263084105,1.0
1821.577483616882,1.0
1821.5778409253537,1.0
1821.5781982338253,1.0
1821.578555542297,1.0
1821.5789128507686,1.0
1821.5792701592402,1.0
1821.5796274677116,1.0
1821.5799847761832,1.0
1821.5803420846548,1.0
