BJD_TDB,err_d
1744.901551665454,1.0496714462662439e-05
1745.0065398035097,1.0496714462662439e-05
1745.1114859547074,1.0496714462662439e-05
1745.2164530993339,1.0496714462662439e-05
1745.3214202439606,1.0496714462662439e-05
1745.4263873885873,1.0496714462662439e-05
1745.5313545332137,1.0496714462662439e-05
1745.6363216778404,1.0496714462662439e-05
1745.7436820733647,0.003647314208759915
1745.8462559670936,1.0496714462662439e-05
1745.9554217975053,0.002238007407563367
1746.056190256347,1.0496714462662439e-05
1746.1653560867585,0.012494950684653477
1746.2661245456002,1.0496714462662439e-05
1746.375290376012,0.0033868516082497103
1746.4762267822848,0.0015814950122960776
1746.585224665265,1.0496714462662439e-05
1746.7951589545182,1.0496714462662439e-05
1747.0049252963402,0.0019747737369943444
1747.2150275330248,1.0496714462662439e-05
1747.424961822278,0.002465249422543414
1747.6348961115314,0.010014994724900824
1747.8448304007845,1.0496714462662439e-05
1748.0547646900377,0.016220461630959727
1748.264698979291,1.0496714462662439e-05
1748.4745702882576,0.0012141852066198764
1748.6845675577974,0.0015407038978412168
1751.8335818965963,1.0496714462662439e-05
