time,flux,flux_err,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
1683.4371373260865,1.1398588e+00,1.2531031e-02,-1.0414645e-04,328307,184.99378,1034.13401,3.2175824e+02,3.4953218e+00,3.3011224e+02,1.3180343e+00,4.9688956e+02,5.4625521e+00,0,,,,,184.99378,5.9433826e-03,1034.13401,6.3279700e-03,-1.4989512e-02,-4.4211015e-02
1683.4385262148567,1.1215198e+00,1.2504962e-02,-1.0414598e-04,328308,184.99568,1034.14248,3.1654709e+02,3.4880502e+00,3.2962378e+02,1.3174449e+00,4.8889514e+02,5.4511881e+00,0,,,,,184.99568,6.0361158e-03,1034.14248,6.4464835e-03,-7.5133345e-03,-2.3369158e-02
1683.4399151036264,1.1366353e+00,1.2538088e-02,-1.0414550e-04,328309,184.98331,1034.15292,3.2089380e+02,3.4972897e+00,3.3033661e+02,1.3184615e+00,4.9548434e+02,5.4656281e+00,0,,,,,184.98331,5.9620347e-03,1034.15292,6.3661300e-03,-1.0060606e-02,-3.0152230e-02
1683.4413039923961,1.1534001e+00,1.2560802e-02,-1.0414503e-04,328310,184.98812,1034.14238,3.2555008e+02,3.5036254e+00,3.2929974e+02,1.3177507e+00,5.0279248e+02,5.4755297e+00,0,,,,,184.98812,5.8923136e-03,1034.14238,6.2874891e-03,-1.1013169e-02,-3.3459559e-02
1683.442692881159,1.1441100e+00,1.2546333e-02,-1.0414456e-04,328311,184.98571,1034.14247,3.2292645e+02,3.4995897e+00,3.2843240e+02,1.3215606e+00,4.9874268e+02,5.4692225e+00,0,,,,,184.98571,5.9534004e-03,1034.14247,6.3088955e-03,-1.3874041e-02,-3.6028393e-02
1683.4440817699215,1.1475354e+00,1.2555188e-02,-1.0414410e-04,328312,184.99661,1034.13752,3.2387088e+02,3.5020597e+00,3.3022314e+02,1.3190372e+00,5.0023593e+02,5.4730830e+00,0,,,,,184.99661,5.9023686e-03,1034.13752,6.3337828e-03,-1.2146252e-02,-3.0147288e-02
1683.4454706586835,1.1698470e+00,1.2586599e-02,-1.0414363e-04,328313,184.99784,1034.14856,3.3031235e+02,3.5108213e+00,3.2813443e+02,1.3179334e+00,5.0996204e+02,5.4867754e+00,0,,,,,184.99784,5.8173961e-03,1034.14856,6.1964192e-03,-8.5785827e-03,-4.0788032e-02
1683.4468595474382,1.1595410e+00,1.2660753e-02,-1.0414318e-04,328314,184.98518,1034.15043,3.2735297e+02,3.5315053e+00,3.3011905e+02,1.3220947e+00,5.0546942e+02,5.5191007e+00,0,,,,,184.98518,5.8723353e-03,1034.15043,6.3448222e-03,-7.9640849e-03,-2.8815236e-02
1683.4482484361936,1.1631801e+00,1.2680353e-02,-1.0414272e-04,328315,184.98914,1034.14720,3.2838037e+02,3.5369723e+00,3.3205994e+02,1.3261738e+00,5.0705582e+02,5.5276446e+00,0,,,,,184.98914,5.8764457e-03,1034.14720,6.3252216e-03,-1.4134593e-02,-3.1583197e-02
1683.449637324949,1.1744132e+00,1.2607846e-02,-1.0414226e-04,328316,184.98552,1034.13383,3.3153009e+02,3.5167475e+00,3.2936334e+02,1.3197031e+00,5.1195255e+02,5.4960375e+00,0,,,,,184.98552,5.8101555e-03,1034.13383,6.1812326e-03,-8.3652921e-03,-3.3031963e-02
1683.4510262137042,1.1244462e+00,1.2533638e-02,-1.0414180e-04,328317,184.97735,1034.14261,3.1746082e+02,3.4960485e+00,3.3132642e+02,1.3215514e+00,4.9017084e+02,5.4636884e+00,0,,,,,184.97735,6.0604368e-03,1034.14261,6.4507788e-03,-6.7276969e-03,-3.1868532e-02
1683.4524151024525,1.1164422e+00,1.2525335e-02,-1.0414135e-04,328318,184.98891,1034.13338,3.1518588e+02,3.4937329e+00,3.3134552e+02,1.3207642e+00,4.8668173e+02,5.4600692e+00,0,,,,,184.98891,6.0867993e-03,1034.13338,6.4733080e-03,-1.4015567e-02,-3.6259636e-02
1683.4538039912,1.1153594e+00,1.2511957e-02,-1.0414090e-04,328319,184.99294,1034.14607,3.1498224e+02,3.4900007e+00,3.2990567e+02,1.3212793e+00,4.8620972e+02,5.4542370e+00,0,,,,,184.99294,6.0815001e-03,1034.14607,6.4802901e-03,-1.1608268e-02,-3.5633642e-02
1683.4551928799474,1.1396896e+00,1.2545818e-02,-1.0414045e-04,328320,184.98752,1034.14353,3.2176035e+02,3.4994466e+00,3.2966101e+02,1.3179537e+00,4.9681573e+02,5.4689984e+00,0,,,,,184.98752,5.9545217e-03,1034.14353,6.3614822e-03,-8.6746039e-03,-3.4720458e-02
1683.4565817686953,1.1264604e+00,1.2520947e-02,-1.0414000e-04,328321,184.99341,1034.13557,3.1805969e+02,3.4925084e+00,3.2983005e+02,1.3209974e+00,4.9104889e+02,5.4581561e+00,0,,,,,184.99341,5.9878519e-03,1034.13557,6.4197523e-03,-1.5793368e-02,-4.8643757e-02
1683.457970657436,1.1338181e+00,1.2583935e-02,-1.0413955e-04,328322,184.98910,1034.14822,3.1999124e+02,3.5100780e+00,3.3102036e+02,1.3242698e+00,4.9425626e+02,5.4856138e+00,0,,,,,184.98910,6.0045975e-03,1034.14822,6.4380881e-03,-4.3095215e-03,-2.0151161e-02
1683.459359546177,1.1312791e+00,1.2576764e-02,-1.0413911e-04,328323,184.98700,1034.14799,3.1934497e+02,3.5080779e+00,3.2970898e+02,1.3207834e+00,4.9314948e+02,5.4824882e+00,0,,,,,184.98700,5.9973854e-03,1034.14799,6.4610685e-03,-1.0871214e-02,-3.3252042e-02
