JD,Magnitude
2454180.5872007594,14.254
2454180.5873007597,14.212
2454180.5875007594,14.246
2454180.5876007597,14.292
2454180.5878007594,14.237
2454180.5879007597,14.156
2454180.5881007593,14.229
2454180.5884007597,14.222
2454180.5885007596,14.200
2454180.5887007597,14.158
2454180.5888007595,14.184
2454180.5890007596,14.209
2454180.5891007595,14.137
2454180.5893007596,14.178
2454180.5894007594,14.151
2454180.5896007596,14.245
2454180.5897007594,14.204
2454180.5899007595,14.174
2454180.5900007593,14.197
2454180.5902007595,14.197
2454180.5903007593,14.234
2454180.5905007594,14.184
2454180.5907007596,14.152
2454180.5908007594,14.219
2454180.5910007595,14.142
2454180.5911007593,14.115
2454180.5913007595,14.141
2454180.5914007598,14.102
2454180.5916007594,14.061
2454180.5917007597,14.086
2454180.5919007594,14.094
2454180.5920007597,14.111
2454180.5922007593,14.078
2454180.5923007596,14.073
2454180.5926007596,14.062
2454180.5928007597,14.019
2454180.5929007595,14.119
2454180.5931007597,14.101
2454180.5932007595,14.067
2454180.5934007596,14.024
2454180.5935007595,14.067
2454180.5937007596,14.123
2454180.5938007594,14.052
2454180.5940007595,14.068
2454180.5941007594,14.042
2454180.5944007593,14.044
2454180.5946007594,14.012
2454180.5947007597,14.019
2454180.5949007594,14.080
2454180.5950007597,13.992
2454180.5952007594,13.947
2454180.5953007597,13.998
2454180.5955007593,14.024
2454180.5957007594,13.965
2454180.5958007597,13.968
2454180.5960007594,13.986
2454180.5961007597,13.990
2454180.5963007594,14.002
2454180.5964007596,13.952
2454180.5966007593,14.010
2454180.5967007596,13.989
2454180.5969007597,13.980
2454180.5970007596,13.918
2454180.5972007597,14.014
2454180.5973007595,13.906
2454180.5975007596,13.967
2454180.5976007595,14.012
2454180.5978007596,14.031
2454180.5979007594,13.954
2454180.5981007596,13.915
2454180.5982007594,13.968
2454180.5984007595,13.986
2454180.5985007593,13.984
2454180.5987007595,14.022
2454180.5988007598,14.012
2454180.5990007594,13.998
2454180.5992007595,13.957
2454180.5993007594,13.970
2454180.5995007595,13.955
2454180.5996007593,13.977
2454180.5998007595,13.995
2454180.5999007598,13.942
2454180.6001007594,13.934
2454180.6002007597,13.978
2454180.6004007594,14.039
2454180.6005007597,13.932
2454180.6007007593,14.043
2454180.6008007596,13.991
2454180.6010007598,14.006
2454180.6011007596,13.986
2454180.6013007597,14.042
2454180.6014007595,14.058
2454180.6016007597,13.984
2454180.6017007595,14.036
2454180.6019007596,14.042
2454180.6020007594,14.101
2454180.6023007594,14.094
2454180.6024007597,14.131
2454180.6026007594,14.099
2454180.6027007597,14.068
2454180.6029007593,14.126
2454180.6030007596,14.164
2454180.6032007597,14.065
2454180.6033007596,14.092
2454180.6035007597,14.158
2454180.6036007595,14.142
2454180.6038007597,14.192
2454180.6039007595,14.146
2454180.6041007596,14.178
2454180.6042007594,14.208
2454180.6044007596,14.116
2454180.6045007594,14.193
2454180.6047007595,14.217
2454180.6048007593,14.183
2454180.6050007595,14.235
2454180.6051007593,14.198
2454180.6053007594,14.208
2454180.6054007597,14.168
2454180.6055007596,14.252
2454180.6057007597,14.184
2454180.6058007595,14.199
2454180.6060007596,14.266
2454180.6061007595,14.251
2454180.6063007596,14.233
2454180.6064007594,14.257
2454180.6066007596,14.220
2454180.6067007594,14.222
2454180.6069007595,14.201
2454180.6070007593,14.237
2454180.6072007595,14.238
2454180.6073007598,14.251
2454180.6075007594,14.252
2454180.6076007597,14.231
2454180.6078007594,14.306
2454180.6079007597,14.373
2454180.6081007593,14.249
2454180.6082007596,14.250
2454180.6084007598,14.167
2454180.6085007596,14.268
2454180.6086007594,14.311
2454180.6088007595,14.262
2454180.6090007597,14.315
2454180.6091007595,14.257
2454180.6093007596,14.310
2454180.6094007595,14.339
2454180.6096007596,14.295
2454180.6097007594,14.300
2454180.6099007595,14.338
2454180.6100007594,14.337
2454180.6102007595,14.433
2454180.6103007593,14.309
2454180.6108007594,14.286
2454180.6109007597,14.314
2454180.6111007594,14.320
2454180.6112007597,14.291
2454180.6114007593,14.231
2454180.6115007596,14.271
2454180.6117007597,14.364
2454180.6118007596,14.311
2454180.6120007597,14.330
2454180.6121007595,14.386
2454180.6123007596,14.337
2454180.6124007595,14.303
2454180.6126007596,14.279
2454180.6127007594,14.315
2454180.6129007596,14.358
2454180.6130007594,14.302
2454180.6132007595,14.377
2454180.6133007593,14.293
2454180.6135007595,14.357
2454180.6137007596,14.424
2454180.6138007594,14.363
2454180.6140007596,14.299
2454180.6141007594,14.385
2454180.6143007595,14.346
2454180.6144007593,14.247
2454180.6146007595,14.322
2454180.6147007598,14.344
2454180.6149007594,14.237
2454180.6150007597,14.242
2454180.6152007594,14.265
2454180.6153007597,14.376
2454180.6155007593,14.397
2454180.6156007596,14.337
2454180.6158007598,14.309
2454180.6159007596,14.428
2454180.6161007597,14.365
2454180.6162007595,14.387
2454180.6164007597,14.415
2454180.6165007595,14.382
2454180.6167007596,14.446
2454180.6168007595,14.389
2454180.6170007596,14.454
2454180.6171007594,14.444
2454180.6173007595,14.372
2454180.6174007594,14.346
2454180.6176007595,14.299
2454180.6177007593,14.397
2454180.6179007594,14.382
2454180.6181007596,14.374
2454180.6182007594,14.374
2454180.6184007595,14.369
2454180.6185007594,14.418
2454180.6187007595,14.349
2454180.6188007593,14.308
2454180.6190007594,14.393
2454180.6191007597,14.416
2454180.6193007594,14.408
2454180.6194007597,14.403
2454180.6196007594,14.431
2454180.6197007596,14.402
2454180.6199007593,14.427
2454180.6200007596,14.419
2454180.6202007597,14.421
2454180.6203007596,14.469
2454180.6205007597,14.414
2454180.6206007595,14.441
2454180.6208007596,14.418
2454180.6209007595,14.427
2454180.6211007596,14.377
2454180.6212007594,14.448
2454180.6214007596,14.407
2454180.6215007594,14.425
2454180.6217007595,14.457
2454180.6218007593,14.457
2454180.6221007598,14.404
2454180.6223007594,14.479
2454180.6225007595,14.465
2454180.6226007594,14.482
2454180.6228007595,14.447
2454180.6229007593,14.390
2454180.6231007595,14.422
2454180.6232007598,14.439
2454180.6234007594,14.359
2454180.6235007597,14.368
2454180.6237007594,14.433
2454180.6238007597,14.367
2454180.6240007593,14.338
2454180.6241007596,14.428
2454180.6243007598,14.457
2454180.6244007596,14.341
2454180.6246007597,14.349
2454180.6247007595,14.503
2454180.6249007597,14.486
2454180.6250007595,14.462
2454180.6252007596,14.526
2454180.6253007594,14.498
2454180.6255007596,14.528
2454180.6256007594,14.475
2454180.6258007595,14.376
2454180.6259007594,14.478
2454180.6261007595,14.438
2454180.6262007593,14.538
2454180.6264007594,14.452
2454180.6265007597,14.556
2454180.6267007594,14.443
2454180.6268007597,14.416
2454180.6270007594,14.509
2454180.6271007597,14.546
2454180.6272007595,14.431
2454180.6274007596,14.485
2454180.6275007594,14.450
2454180.6277007596,14.578
2454180.6278007594,14.527
2454180.6280007595,14.583
2454180.6281007593,14.495
2454180.6283007595,14.561
2454180.6284007593,14.505
2454180.6286007594,14.621
2454180.6287007597,14.541
2454180.6289007594,14.434
2454180.6290007597,14.580
2454180.6292007593,14.490
2454180.6293007596,14.540
2454180.6295007593,14.504
2454180.6296007596,14.546
2454180.6298007597,14.599
2454180.6299007596,14.511
2454180.6300007594,14.502
2454180.6302007595,14.651
2454180.6303007593,14.612
2454180.6305007595,14.597
2454180.6309007597,14.583
2454180.6311007594,14.614
2454180.6312007597,14.528
2454180.6314007593,14.599
2454180.6315007596,14.646
2454180.6317007598,14.648
2454180.6318007596,14.661
2454180.6320007597,14.673
2454180.6321007595,14.814
2454180.6323007597,14.642
2454180.6324007595,14.724
2454180.6326007596,14.734
2454180.6327007595,14.751
2454180.6329007596,14.767
2454180.6330007594,14.657
2454180.6332007595,14.889
2454180.6333007594,14.988
2454180.6335007595,14.926
2454180.6336007593,14.850
2454180.6337007596,14.891
2454180.6339007597,14.953
2454180.6340007596,14.987
2454180.6342007597,14.987
2454180.6343007595,15.024
2454180.6345007597,15.110
2454180.6346007595,15.198
2454180.6348007596,15.277
2454180.6349007594,15.281
2454180.6351007596,15.299
2454180.6352007594,15.364
2454180.6354007595,15.313
2454180.6355007594,15.421
2454180.6357007595,15.351
2454180.6358007593,15.435
2454180.6360007594,15.639
2454180.6361007597,15.444
2454180.6363007594,15.535
2454180.6364007597,15.453
2454180.6367007596,15.558
2454180.6368007595,15.467
2454180.6370007596,15.384
2454180.6371007594,15.637
2454180.6373007596,15.632
2454180.6374007594,15.557
2454180.6376007595,15.869
2454180.6377007593,15.563
2454180.6379007595,15.622
2454180.6380007598,15.588
2454180.6382007594,15.645
2454180.6383007597,15.522
2454180.6385007594,15.465
2454180.6386007597,15.428
2454180.6388007593,15.467
2454180.6389007596,15.423
2454180.6391007598,15.353
2454180.6392007596,15.488
2454180.6394007597,15.413
2454180.6395007595,15.465
2454180.6396007594,15.348
2454180.6398007595,15.280
2454180.6399007593,15.147
2454180.6401007595,15.135
2454180.6402007597,15.160
2454180.6404007594,15.197
2454180.6405007597,15.115
2454180.6407007594,15.019
2454180.6408007597,15.127
2454180.6411007596,14.990
2454180.6414007596,14.964
2454180.6419007597,15.001
2454180.6420007595,14.948
2454180.6422007596,14.761
2454180.6423007594,14.909
2454180.6425007596,14.809
2454180.6426007594,14.781
2454180.6427007597,14.784
2454180.6429007594,14.898
2454180.6430007597,14.819
2454180.6432007593,14.871
2454180.6433007596,14.845
2454180.6435007597,14.847
2454180.6436007596,14.802
2454180.6438007597,14.916
2454180.6439007595,14.823
2454180.6441007596,14.942
2454180.6442007595,14.891
2454180.6444007596,14.886
2454180.6445007594,14.761
2454180.6447007596,14.818
2454180.6448007594,14.710
2454180.6453007595,14.818
2454180.6454007598,14.776
2454180.6455007596,14.722
2454180.6457007597,14.673
2454180.6458007596,14.704
2454180.6460007597,14.754
2454180.6461007595,14.735
2454180.6463007596,14.726
2454180.6464007595,14.639
2454180.6466007596,14.663
2454180.6467007594,14.742
2454180.6469007595,14.691
2454180.6470007594,14.741
2454180.6473007593,14.732
2454180.6475007595,14.754
2454180.6476007598,14.688
2454180.6478007594,14.673
2454180.6479007597,14.598
2454180.6481007594,14.694
2454180.6482007597,14.661
2454180.6484007593,14.697
2454180.6485007596,14.631
2454180.6488007596,14.681
2454180.6489007594,14.636
2454180.6491007595,14.740
2454180.6492007594,14.664
2454180.6494007595,14.585
2454180.6495007593,14.622
2454180.6497007594,14.643
2454180.6498007597,14.734
2454180.6500007594,14.695
2454180.6501007597,14.720
2454180.6503007594,14.740
2454180.6504007597,14.746
2454180.6506007593,14.706
2454180.6509007597,14.653
2454180.6510007596,14.635
2454180.6512007597,14.644
2454180.6513007595,14.675
2454180.6515007596,14.693
2454180.6516007595,14.737
2454180.6517007593,14.721
2454180.6521007596,14.668
2454180.6522007594,14.602
2454180.6523007597,14.703
2454180.6525007593,14.719
2454180.6526007596,14.542
2454180.6528007593,14.606
2454180.6529007596,14.662
2454180.6531007597,14.664
2454180.6532007596,14.733
2454180.6534007597,14.588
2454180.6535007595,14.789
2454180.6537007596,14.650
2454180.6538007595,14.667
2454180.6540007596,14.702
2454180.6541007594,14.631
2454180.6543007595,14.691
2454180.6544007594,14.595
2454180.6546007595,14.600
2454180.6547007593,14.605
2454180.6549007595,14.551
2454180.6550007598,14.679
2454180.6551007596,14.703
2454180.6553007597,14.696
2454180.6556007597,14.679
2454180.6558007593,14.685
2454180.6559007596,14.728
2454180.6561007597,14.625
2454180.6562007596,14.752
2454180.6564007597,14.752
2454180.6565007595,14.749
2454180.6567007597,14.680
2454180.6568007595,14.709
2454180.6570007596,14.775
2454180.6571007594,14.671
2454180.6573007596,14.662
2454180.6574007594,14.783
2454180.6576007595,14.678
2454180.6577007594,14.684
2454180.6579007595,14.709
2454180.6580007593,14.645
2454180.6582007594,14.519
2454180.6583007597,14.697
2454180.6585007594,14.698
2454180.6586007597,14.781
2454180.6588007594,14.619
2454180.6589007596,14.669
2454180.6591007593,14.651
2454180.6592007596,14.703
2454180.6594007597,14.606
2454180.6596007594,14.642
2454180.6597007597,14.507
2454180.6599007593,14.764
2454180.6602007593,14.688
2454180.6603007596,14.635
2454180.6605007597,14.612
2454180.6606007596,14.700
2454180.6608007597,14.629
2454180.6609007595,14.518
2454180.6611007596,14.642
2454180.6612007595,14.568
2454180.6614007596,14.591
2454180.6615007594,14.657
2454180.6617007595,14.597
2454180.6618007594,14.604
2454180.6620007595,14.615
2454180.6621007593,14.660
2454180.6623007595,14.599
2454180.6624007598,14.615
2454180.6626007594,14.513
2454180.6627007597,14.594
2454180.6629007594,14.571
2454180.6630007597,14.594
2454180.6632007593,14.581
2454180.6633007596,14.610
2454180.6635007598,14.607
2454180.6636007596,14.581
2454180.6638007597,14.573
2454180.6639007595,14.600
2454180.6641007597,14.609
2454180.6642007595,14.607
2454180.6644007596,14.588
2454180.6646007597,14.565
2454180.6647007596,14.480
2454180.6649007597,14.609
2454180.6650007595,14.535
2454180.6652007597,14.474
2454180.6653007595,14.527
2454180.6655007596,14.487
2454180.6656007594,14.476
2454180.6658007596,14.561
2454180.6659007594,14.497
2454180.6662007594,14.576
2454180.6664007595,14.474
2454180.6665007593,14.575
2454180.6667007594,14.532
2454180.6668007597,14.494
2454180.6670007594,14.446
2454180.6671007597,14.454
2454180.6673007593,14.535
2454180.6674007596,14.515
2454180.6676007593,14.467
2454180.6677007596,14.428
2454180.6679007597,14.425
2454180.6680007596,14.411
2454180.6682007597,14.344
2454180.6683007595,14.389
2454180.6685007596,14.435
2454180.6686007595,14.423
2454180.6688007596,14.415
2454180.6690007597,14.454
2454180.6691007596,14.431
2454180.6693007597,14.496
2454180.6694007595,14.433
2454180.6696007596,14.553
2454180.6697007595,14.439
2454180.6699007596,14.379
2454180.6700007594,14.435
2454180.6702007595,14.420
2454180.6703007594,14.426
2454180.6705007595,14.396
2454180.6706007593,14.454
2454180.6708007595,14.431
2454180.6709007598,14.411
2454180.6711007594,14.464
2454180.6712007597,14.519
2454180.6714007594,14.469
2454180.6715007597,14.395
2454180.6717007593,14.485
2454180.6718007596,14.426
2454180.6720007597,14.405
2454180.6721007596,14.445
2454180.6723007597,14.562
2454180.6724007595,14.440
2454180.6726007597,14.465
2454180.6728007593,14.379
2454180.6729007596,14.431
2454180.6731007597,14.342
2454180.6732007596,14.345
2454180.6734007597,14.256
2454180.6735007595,14.346
2454180.6737007597,14.423
2454180.6738007595,14.321
2454180.6740007596,14.329
2454180.6741007594,14.302
2454180.6743007596,14.267
2454180.6744007594,14.259
2454180.6746007595,14.331
2454180.6747007594,14.248
2454180.6749007595,14.362
2454180.6750007593,14.352
2454180.6752007594,14.401
2454180.6753007597,14.305
2454180.6755007594,14.371
2454180.6756007597,14.289
2454180.6758007593,14.238
2454180.6759007596,14.297
2454180.6761007593,14.295
2454180.6762007596,14.282
2454180.6764007597,14.253
2454180.6765007596,14.219
2454180.6767007597,14.213
2454180.6768007595,14.261
2454180.6770007596,14.313
2454180.6771007595,14.273
2454180.6773007596,14.218
2454180.6774007594,14.267
2454180.6776007595,14.271
2454180.6777007594,14.202
2454180.6779007595,14.256
2454180.6780007593,14.239
2454180.6782007595,14.277
2454180.6783007598,14.195
2454180.6785007594,14.228
2454180.6786007597,14.166
2454180.6787007595,14.224
2454180.6789007597,14.259
2454180.6790007595,14.231
2454180.6792007596,14.162
2454180.6793007595,14.207
2454180.6795007596,14.253
2454180.6796007594,14.126
2454180.6798007595,14.178
2454180.6799007594,14.186
2454180.6801007595,14.166
2454180.6802007593,14.151
2454180.6804007594,14.193
2454180.6805007597,14.165
2454180.6807007594,14.230
2454180.6808007597,14.131
2454180.6810007594,14.140
2454180.6811007597,14.166
2454180.6813007593,14.122
2454180.6814007596,14.140
2454180.6816007597,14.121
2454180.6817007596,14.154
2454180.6818007594,14.125
2454180.6820007595,14.112
2454180.6821007594,14.112
2454180.6823007595,14.037
2454180.6824007593,14.132
2454180.6826007594,14.087
2454180.6827007597,14.116
2454180.6829007594,14.125
2454180.6830007597,14.128
2454180.6832007593,14.078
2454180.6833007596,14.075
2454180.6835007593,14.162
2454180.6836007596,14.174
2454180.6838007597,14.137
2454180.6839007596,14.061
2454180.6841007597,14.084
2454180.6842007595,14.168
2454180.6844007596,14.046
2454180.6845007595,14.131
2454180.6846007598,14.073
2454180.6849007597,14.099
2454180.6851007594,14.055
2454180.6852007597,14.085
2454180.6854007593,14.047
2454180.6855007596,14.058
2454180.6857007598,14.086
2454180.6858007596,14.135
2454180.6860007597,14.098
2454180.6861007595,14.082
2454180.6863007597,14.038
2454180.6864007595,14.058
2454180.6866007596,14.127
2454180.6867007595,14.101
2454180.6869007596,14.153
2454180.6870007594,14.142
2454180.6872007595,13.977
2454180.6873007594,14.144
2454180.6875007595,14.200
2454180.6876007593,14.190
2454180.6877007596,14.113
2454180.6879007597,14.105
2454180.6880007596,14.155
2454180.6882007597,14.067
2454180.6883007595,14.146
2454180.6885007597,14.136
2454180.6886007595,14.097
2454180.6888007596,14.118
2454180.6889007594,14.143
2454180.6891007596,14.088
2454180.6892007594,14.182
2454180.6894007595,14.165
2454180.6897007595,14.051
2454180.6898007593,14.203
2454180.6900007594,14.118
2454180.6901007597,14.207
2454180.6903007594,14.042
2454180.6904007597,14.072
2454180.6906007593,14.244
2454180.6907007596,14.107
2454180.6908007595,14.168
2454180.6910007596,14.169
2454180.6911007594,14.260
2454180.6913007596,14.132
2454180.6914007594,14.287
2454180.6916007595,14.243
2454180.6917007593,14.204
2454180.6920007593,14.199
2454180.6922007594,14.184
2454180.6923007597,14.260
2454180.6926007597,14.123
2454180.6928007593,14.226
2454180.6931007598,14.309
2454180.6932007596,14.277
2454180.6934007597,14.312
2454180.6935007595,14.187
2454180.6936007594,14.308
2454180.6938007595,14.217
2454180.6939007593,14.271
2454183.5107007595,14.873
2454186.43600076,15.285
2454189.49370076,15.733
2454195.49780076,<16.2
2454209.4088007594,<16.2
2454211.567800759,<16.2
2454222.522800758,<16.2
2454228.4588007573,<16.2
2454240.4748007543,<16.2
2454246.462800753,<16.2
2454252.4568007514,<16.2
2454256.4678007504,<16.2
2454257.44280075,<16.2
2454260.465800749,<16.2
2454289.44280074,<16.2
2454379.665800722,<16.2
2454410.7318007248,<16.2
2454416.6498007257,<16.2
2454419.657800726,<16.2
2454437.748800731,17.851
2454445.594800733,<16.2
2454451.6358007346,<16.2
2454454.747800736,<16.2
2454457.621800737,<16.2
2454464.456800739,<16.2
2454467.7428007405,<16.2
2454476.556800743,<16.2
2454492.4378007483,<16.2
2454498.66280075,<16.2
2454504.698800752,<16.2
2454507.4518007524,<16.2
2454512.424800754,<16.2
2454521.551800756,<16.2
2454529.6018007575,<16.2
2454552.48180076,<16.2
2454559.51980076,<16.2
2454563.52280076,<16.2
2454605.4558007545,<16.2
2454638.4288007454,<16.2
2454641.4358007447,<16.2
2454644.4348007436,<16.2
2454647.4338007425,<16.2
2454648.4358007424,<16.2
2454651.4338007416,<16.2
2454748.6988007217,<17.3
2454780.7558007254,<16.2
2454795.719800729,<16.2
2454796.024410729,<15.6
2454798.63180073,<16.2
2454800.0049707303,<15.6
2454801.6068007303,<16.2
2454802.4318007305,<16.2
2454806.635800732,<16.2
2454807.440800732,<16.2
2454809.4618007326,<16.2
2454810.430800733,<16.2
2454815.4408007343,<16.2
2454817.7028007354,<16.2
2454826.725800738,<16.2
2454827.3728007386,<16.2
2454829.397800739,<16.2
2454829.6910807393,<16.2
2454829.692800739,<16.2
2454831.37480074,<16.2
2454831.68205074,<16.2
2454833.45680074,<16.2
2454833.6799707403,<16.2
2454835.356800741,<16.2
2454835.677880741,<16.2
2454836.3458007416,<16.2
2454836.6288007414,<16.2
2454841.3818007433,<16.2
2454850.360800746,<16.2
2454855.371510748,15.566
2454855.372550748,15.493
2454855.373300748,15.481
2454855.3740607477,15.651
2454855.374810748,15.518
2454855.375560748,15.514
2454855.3763207477,15.383
2454855.377070748,15.495
2454855.377820748,15.496
2454855.395910748,15.387
2454855.396660748,15.463
2454855.397410748,15.601
2454855.3981607477,15.714
2454855.398920748,15.539
2454855.399670748,15.403
2454855.4004207477,15.546
2454855.401180748,15.673
2454855.401930748,15.442
2454855.4026807477,15.466
2454855.403430748,15.594
2454855.404180748,15.521
2454855.404930748,15.510
2454855.405690748,15.457
2454855.406440748,15.485
2454855.407190748,15.522
2454855.4079407477,15.536
2454855.408690748,15.497
2454855.409440748,15.490
2454855.410190748,15.478
2454855.410950748,15.468
2454855.411700748,15.478
2454855.412450748,15.638
2454855.4132007477,15.618
2454855.413950748,15.551
2454855.414710748,15.396
2454855.4154607477,15.514
2454855.416210748,15.522
2454855.416960748,15.529
2454855.417710748,15.544
2454855.4184607477,15.398
2454855.419220748,15.453
2454855.419970748,15.491
2454855.4207207477,15.542
2454855.421470748,15.513
2454855.422220748,15.504
2454855.422970748,15.733
2454855.4237207477,15.609
2454855.424470748,15.484
2454855.425220748,15.588
2454855.4259807477,15.569
2454855.426730748,15.620
2454855.427480748,15.497
2454855.428240748,15.610
2454855.428990748,15.457
2454855.429740748,15.434
2454855.444050748,15.426
2454855.444430748,15.560
2454855.4448207477,15.454
2454855.445200748,15.374
2454855.445590748,15.427
2454855.457930748,15.421
2454855.458660748,15.395
2454855.4593807478,15.296
2454855.4601107477,15.364
2454855.460830748,15.499
2454855.461550748,15.499
2454855.462280748,15.499
2454855.463010748,15.449
2454855.463730748,15.399
2454855.464460748,15.519
2454855.4651907478,15.484
2454855.465900748,15.355
2454855.466630748,15.403
2454855.467360748,15.386
2454855.468080748,15.272
2454855.468810748,15.370
2454855.4695307477,15.238
2454855.4702607477,15.404
2454855.4709907477,15.367
2454855.471710748,15.505
2454855.472440748,15.391
2454855.473160748,15.525
2454855.473890748,15.390
2454855.474620748,15.415
2454855.4753407477,15.358
2454855.4760707477,15.457
2454855.4768007477,15.617
2454855.477510748,15.375
2454855.478240748,15.485
2454855.478960748,15.338
2454855.479690748,15.602
2454855.4804107477,15.386
2454855.4811407477,15.389
2454855.481860748,15.411
2454855.482580748,15.517
2454855.483310748,15.446
2454855.484040748,15.435
2454855.4847607478,15.465
2454855.4854907477,15.491
2454855.496160748,15.392
2454855.496890748,15.429
2454855.4983307477,15.446
2454855.4990607477,15.576
2454855.499780748,15.608
2454855.500510748,15.486
2454855.501240748,15.591
2454855.501970748,15.464
2454855.502690748,15.414
2454855.503420748,15.426
2454855.504860748,15.553
2454855.505580748,15.492
2454855.506310748,15.533
2454855.507040748,15.500
2454855.507760748,15.361
2454855.508490748,15.521
2454855.510660748,15.470
2454855.512840748,15.449
2454855.513550748,15.402
2454855.515000748,15.460
2454855.515730748,15.634
2454855.516450748,15.572
2454855.517180748,15.547
2454855.517890748,15.585
2454855.518620748,15.657
2454855.519350748,15.771
2454855.521520748,16.881
2454855.522250748,18.861
2454855.522960748,17.012
2454855.523690748,17.118
2454855.524420748,17.243
2454855.525140748,16.785
2454855.525870748,16.015
2454855.5273207477,15.918
2454855.528760748,15.708
2454855.529480748,15.641
2454855.530210748,15.749
2454855.530940748,15.595
2454855.5316607477,15.616
2454855.5323907477,15.641
2454855.533100748,15.709
2454855.533830748,15.597
2454855.534550748,15.516
2454855.535280748,15.690
2454855.536010748,15.513
2454855.5367307477,15.676
2454855.538170748,15.371
2454855.538900748,15.527
2454855.539620748,15.556
2454855.5403507478,15.617
2454855.5410807477,15.359
2454855.541800748,15.480
2454855.542520748,15.562
2454855.543240748,15.650
2454855.543970748,15.624
2454855.5446907477,15.597
2454855.5454207477,15.483
2454855.5461507477,15.569
2454855.546860748,15.689
2454855.548310748,15.394
2454855.549040748,15.514
2454855.5497607477,15.493
2454855.5504907477,15.554
2454855.551220748,15.657
2454855.551930748,15.204
2454855.552660748,15.400
2454855.553380748,15.387
2454855.554830748,15.731
2454855.556290748,15.529
2454855.557000748,15.621
2454855.557730748,15.435
2454855.5584507477,15.700
2454855.5591807477,15.740
2454855.559900748,15.278
2454855.560630748,15.369
2454855.562070748,15.413
2454855.562800748,15.540
2454855.5635207477,15.586
2454855.564970748,15.439
2454855.565700748,15.416
2454855.566410748,15.585
2454855.567140748,15.485
2454855.5678607477,15.711
2454855.5685907477,15.541
2454855.569310748,15.605
2454855.5722107477,15.491
2454855.572930748,15.313
2454855.573660748,15.328
2454855.574380748,15.461
2454856.6153807477,16.15
2454856.615800748,16.1
2454857.340800748,17.5
2454863.3998007504,<16.2
2454869.3368007517,<16.2
2454874.349800753,<16.2
2454882.4288007547,<16.2
2454888.3928007563,<16.2
2454892.3908007573,<16.2
2454896.370800758,<16.2
2454896.4608007576,<16.2
2454901.3678007587,<16.2
2454907.363800759,<16.2
2454907.421800759,<16.2
2454908.4508007593,<16.2
2454909.3638007594,<16.2
2454910.4108007597,<16.2
2454910.4538007597,<16.2
2454910.4576607593,18.016
2454910.4607507596,18.101
2454910.4626807594,18.281
2454910.4646007596,18.619
2454910.4665207597,18.326
2454911.3698007595,<16.2
2454912.4908007598,<16.2
2454913.4268007595,<16.2
2454913.5348007595,<16.2
2454923.63980076,<16.2
2454930.43880076,<16.2
2454933.40680076,<16.2
2454933.44780076,<16.2
2454934.43880076,<16.2
2454935.3978007594,<16.2
2454939.4108007597,<16.2
2454941.3878007596,<16.2
2454947.4048007587,<16.2
2454953.4058007575,<16.2
2454955.4178007576,<16.2
2454982.4238007516,<16.2
2454983.4358007517,<16.2
2454983.530800751,<16.2
2454984.438800751,<16.2
2454986.4428007505,<16.2
2455130.5798007227,<16.2
2455144.688800725,<16.2
2455150.4728007265,<16.2
2455165.77470073,18.403
2455165.7748007304,<16.2
2455175.768770733,14.652
2455175.769270733,14.645
2455175.770000733,14.653
2455175.770740733,14.646
2455175.771470733,14.631
2455184.453430736,15.626
2455184.4539907356,15.630
2455184.454720736,15.543
2455184.4554607356,15.588
2455184.4561907356,15.569
2455187.441610737,16.096
2455187.4420707365,16.091
2455193.708346739,<16.2
2455203.692800742,<18.3
2455203.7118007424,<18.9
2455210.6751007447,<17.3
2455219.4878007476,<18.3
2455231.630800751,<18.3
2455237.4178007524,<16.2
2455254.459800756,<18.1
2455256.5148007567,<18.2
2455257.4818007573,<16.2
2455257.570800757,<19.6
2455261.359800758,<16.2
2455266.4978007586,<16.2
2455288.56580076,<16.2
2455289.51580076,<16.2
2455296.43080076,<16.2
2455297.36580076,<19.6
2455303.5698007597,<16.2
2455307.376800759,<16.2
2455307.476800759,<18.6
2455308.394800759,<18.1
2455315.465800758,<18.4
2455319.433800758,<16.2
2455320.470240758,<16.2
2455328.4098007563,<16.2
2455337.4198007546,<24.6
2455351.4709407506,<15.6
2455363.433800747,<16.2
2455367.451800746,<16.2
2455382.439700741,<17.3
2455510.733800725,<16.2
2455516.7378007267,<16.2
2455533.7158007305,<16.2
2455571.4038007427,<16.2
2455579.5647007455,<16.2
2455579.6838207454,<16.2
2455581.6348007466,<15.6
2455605.326800753,15.2
2455607.293070754,14.999
2455607.293220754,14.995
2455607.293380754,15.007
2455607.293530754,14.970
2455607.293680754,14.942
2455607.293840754,14.950
2455607.293990754,14.986
2455607.294140754,14.903
2455607.294310754,14.974
2455607.294460754,14.953
2455607.294610754,14.976
2455607.294760754,14.978
2455607.294920754,14.984
2455607.295070754,14.960
2455607.295220754,15.018
2455607.295380754,14.914
2455607.295530754,15.019
2455607.295680754,15.004
2455607.295850754,14.969
2455607.296000754,14.933
2455607.2961507537,14.984
2455607.296310754,14.913
2455607.296460754,15.004
2455607.296610754,14.942
2455607.2967607537,14.969
2455607.296920754,15.052
2455607.2970707538,14.979
2455607.297220754,14.972
2455607.297390754,14.888
2455607.297540754,14.986
2455607.297690754,14.959
2455607.297850754,14.954
2455607.298000754,15.029
2455607.298310754,15.003
2455607.298460754,14.983
2455607.298610754,15.057
2455607.298770754,14.927
2455607.298930754,14.996
2455607.299080754,14.968
