time,flux
1698.2510456357331,1279.999
1698.2524345245977,1276.5902
1698.2538234134695,1268.5925
1698.2552123023331,1275.5929
1698.2566011912045,1269.0422
1698.257990080077,1281.5266
1698.2593789689413,1314.4852
1698.2607678578124,1337.3171
1698.262156746684,1363.6252
1698.2635456355488,1415.8977
1698.26493452442,1435.3939
1698.2663234132915,1478.5137
1698.2677123021567,1480.3911
1698.269101191028,1452.9288
1698.270490079899,1434.0953
1698.2718789687633,1391.8
1698.2732678576358,1383.8739
1698.2746567465078,1360.287
1698.276045635379,1342.734
1698.2774345242433,1317.6532
1698.2788234131144,1321.6398
1698.2802123019856,1310.2434
1698.281601190858,1313.929
1698.2829900797224,1317.9467
1698.2843789685935,1334.3611
1698.2857678574655,1337.6237
1698.2871567463371,1328.5754
1698.288545635201,1320.4143
1698.2899345240726,1297.947
1698.291323412945,1318.9274
1698.2927123018162,1287.4973
1698.2941011906871,1287.9974
1698.295490079552,1299.5677
1698.2968789684237,1299.1222
1698.2982678572953,1294.9846
1698.299656746167,1295.8468
1698.301045635039,1308.2914
1698.30243452391,1319.4706
1698.3038234127812,1321.7679
1698.3052123016537,1316.9811
1698.3066011905262,1317.6622
1698.307990079397,1314.2764
1698.3093789682612,1323.6501
1698.3107678571328,1342.2812
1698.312156746004,1335.7122
1698.313545634876,1325.3524
1698.3149345237482,1326.3031
1698.31632341262,1344.6006
1698.3177123014912,1354.0951
1698.3191011903623,1348.7001
1698.320490079234,1364.0065
1698.3218789681132,1367.0822
1698.3232678569848,1372.9312
1698.3246567458566,1388.0977
1698.3260456347275,1387.6348
1698.3274345235986,1395.5667
1698.3288234124711,1367.3926
1698.3302123013436,1344.9066
1698.3316011902148,1341.0045
1698.332990079086,1324.1233
1698.3343789679648,1308.942
1698.335767856836,1310.5819
1698.337156745708,1309.2344
1698.3385456345804,1303.0111
1698.339934523452,1303.3085
1698.3413234123304,1289.1169
1698.3427123012016,1269.0404
1698.3441011900732,1271.2869
1698.3454900789525,1268.1506
1698.346878967824,1272.0818
1698.348267856696,1280.5208
1698.3496567455677,1295.6431
1698.351045634446,1269.3064
1698.3524345233172,1260.6484
1698.353823412197,1235.9779
1698.3552123010686,1218.569
1698.3566011899395,1217.6589
1698.357990078819,1193.2698
1698.35937896769,1221.2751
1698.360767856569,1222.833
1698.3621567454416,1219.7947
1698.3635456343204,1216.5446
1698.3649345231916,1235.8267
1698.36632341207,1242.7405
1698.367712300942,1274.4283
1698.3691011898209,1267.3087
1698.3704900786995,1239.212
1698.3718789675718,1223.8695
1698.3746567453218,1232.0245
1698.3760456342002,1232.084
1698.37743452308,1223.9929
1698.3788234119518,1173.7704
1698.38021230083,1136.4867
1698.3816011897093,1093.6301
1698.382990078588,1021.3
1698.3843789674593,948.29987
1698.3857678563386,910.521
1698.387156745218,856.49847
1698.3885456340963,782.34418
1698.3899345229747,728.6358
1698.391323411854,678.00977
1698.3927123007338,596.9895
1698.3941011896054,529.17053
1698.3954900784838,461.84106
1698.396878967363,385.00409
1698.398267856241,329.09924
1698.3996567451195,315.15805
1698.4010456339993,303.69601
1698.4024345228786,317.17218
1698.403823411757,348.26877
1698.405212300636,391.47272
1698.406601189522,436.23654
1698.4079900784004,491.6524
1698.4093789672795,547.48602
