,time
33110,2497.5419353516095
33111,2497.543324358862
33112,2497.544713366348
33113,2497.546102373834
33114,2497.54749138132
33115,2497.548880388805
33116,2497.5502693960584
33117,2497.5516584035436
33118,2497.5530474110296
33119,2497.554436418515
33120,2497.555825425768
33121,2497.557214433253
33122,2497.5586034407393
33123,2497.5599924479916
33124,2497.5613814554767
33125,2497.5627704627304
33126,2497.564159470217
33127,2497.565548477702
33128,2497.5669374849554
33129,2497.5683264924405
33130,2497.5697154996938
33131,2497.571104507179
33132,2497.572493514432
33133,2497.5738825219173
33134,2497.5752715291705
33135,2497.5766605366557
33136,2497.578049543909
33137,2497.579438551395
33138,2497.5808275586483
33139,2497.5822165659015
33140,2497.5836055733876
33141,2497.584994580641
33142,2497.586383588126
33143,2497.587772595379
33144,2497.5891616026315
33145,2497.5905506101176
33146,2497.59193961737
33147,2497.593328624623
33148,2497.5947176318755
33149,2497.5961066393606
33150,2497.597495646614
33151,2497.598884653866
33152,2497.60027366112
33153,2497.6016626683736
33154,2497.6030516758588
33155,2497.604440683112
33156,2497.6058296903643
33157,2497.6072186976176
33158,2497.60860770487
33159,2497.609996712123
33160,2497.6113857193754
33161,2497.6127747266282
33162,2497.614163733881
33163,2497.6155527411333
33164,2497.6169417483866
33165,2497.618330755639
33166,2497.6197197628926
33167,2497.6211087701463
33168,2497.6224977773986
33169,2497.623886784652
33170,2497.625275791904
33171,2497.6266647991574
33172,2497.6280538064098
33173,2497.629442813663
33174,2497.6308318209162
33175,2497.6322208281695
33176,2497.633609835189
33177,2497.634998842442
33178,2497.6363878496945
33179,2497.637776856948
33180,2497.639165864202
33181,2497.6405548712214
33182,2497.6419438784746
33183,2497.643332885727
33184,2497.64472189298
33185,2497.6461108999997
33186,2497.647499907252
33187,2497.6488889145053
33188,2497.650277921525
33189,2497.651666928778
33190,2497.6530559357975
33191,2497.6544449430507
33192,2497.655833950304
33193,2497.6572229573244
33194,2497.6586119645776
33195,2497.660000971597
33196,2497.6613899788504
33197,2497.66277898587
33198,2497.6641679931226
33199,2497.6655570001426
33200,2497.666946007395
33201,2497.6683350144153
33202,2497.6697240216677
33203,2497.671113028688
33204,2497.6725020357076
33205,2497.673891042961
33206,2497.675280049981
33207,2497.6766690572344
33208,2497.678058064255
33209,2497.6794470712744
33210,2497.6808360785276
33211,2497.682225085548
33212,2497.6836140925684
33213,2497.685003099588
33214,2497.686392106841
33215,2497.6877811138606
33216,2497.689170120881
33217,2497.6905591279005
33218,2497.691948134921
33219,2497.693337142174
33220,2497.6947261491946
33221,2497.696115156215
33222,2497.6975041632345
33223,2497.6988931702545
33224,2497.7002821772744
33225,2497.701671184294
33226,2497.7030601913143
33227,2497.704449198334
33228,2497.705838205354
33229,2497.7072272123737
33230,2497.708616219394
33231,2497.7100052264136
33232,2497.7113942334345
33233,2497.7127832404553
33234,2497.714172247475
33235,2497.715561254495
33236,2497.7169502615147
33237,2497.7183392685342
33238,2497.7197282755546
33239,2497.721117282574
33240,2497.7225062895945
33241,2497.723895296381
33242,2497.7252843034016
33243,2497.726673310421
33244,2497.7280623174415
33245,2497.729451324461
33246,2497.7308403312495
33247,2497.732229338271
33248,2497.7336183452903
33249,2497.735007352078
33250,2497.7363963590974
33251,2497.737785366118
33252,2497.7391743729045
33253,2497.740563379925
33254,2497.7419523869444
33255,2497.743341393732
33256,2497.7447304007515
33257,2497.746119407772
33258,2497.7475084145585
33259,2497.7488974215794
33260,2497.750286428367
33261,2497.751675435387
33262,2497.7530644421736
33263,2497.754453449194
33264,2497.7558424559807
33265,2497.757231463001
33266,2497.7586204697877
33267,2497.7600094765753
33268,2497.761398483595
33269,2497.7627874903824
33270,2497.764176497402
33271,2497.7655655041895
33272,2497.766954510977
33273,2497.7683435179974
33274,2497.769732524784
33275,2497.7711215315717
33276,2497.772510538591
33277,2497.7738995453788
33278,2497.7752885521654
33279,2497.776677558953
33280,2497.7780665659725
33281,2497.77945557276
33282,2497.7808445795476
33283,2497.782233586335
33284,2497.7836225931223
33285,2497.7850115999095
33286,2497.786400606697
33287,2497.7877896137175
33288,2497.789178620505
33289,2497.7905676272917
33290,2497.7919566340793
33291,2497.793345640866
33292,2497.7947346476535
33293,2497.79612365444
33294,2497.7975126612278
33295,2497.7989016680144
33296,2497.8002906748015
33297,2497.8016796815887
33298,2497.8030686883753
33299,2497.8044576951634
33300,2497.8058467019514
33301,2497.8072357085052
33302,2497.808624715293
33303,2497.8100137220795
33304,2497.811402728867
33305,2497.8127917356537
33306,2497.8141807424413
33307,2497.815569748995
33308,2497.8169587557827
33309,2497.8183477625694
33310,2497.819736769356
33311,2497.8211257761436
33312,2497.8225147826984
33313,2497.823903789486
33314,2497.8252927962735
33315,2497.8266818028274
33316,2497.828070809615
33317,2497.8294598164025
33318,2497.8308488229573
33319,2497.832237829745
33320,2497.8336268362987
33321,2497.835015843086
33322,2497.836404849873
33323,2497.8377938564267
33324,2497.8391828632143
33325,2497.840571869768
33326,2497.841960876556
33327,2497.8433498831114
33328,2497.844738889898
33329,2497.846127896453
33330,2497.8475169030066
33331,2497.848905909794
33332,2497.850294916348
33333,2497.8516839231356
33334,2497.8530729296895
33335,2497.8544619362433
33336,2497.855850943031
33337,2497.8572399495847
33338,2497.8586289561395
33339,2497.860017962927
33340,2497.861406969482
33341,2497.8627959760365
33342,2497.8641849825904
33343,2497.865573989378
33344,2497.8669629959318
33345,2497.8683520024865
33346,2497.8697410090404
33347,2497.871130015594
33348,2497.8725190223818
33349,2497.8739080289356
33350,2497.8752970354903
33351,2497.876686042044
33352,2497.8780750485994
33353,2497.879464055155
33354,2497.8808530617102
33355,2497.882242068264
33356,2497.883631074819
33357,2497.8850200813727
33358,2497.8864090879274
33359,2497.8877980944812
33360,2497.889187101035
33361,2497.89057610759
33362,2497.8919651141437
33363,2497.8933541206984
33364,2497.8947431272522
33365,2497.896132133807
33366,2497.8975211403617
33367,2497.8989101466836
33368,2497.9002991532384
33369,2497.9016881597922
33370,2497.903077166347
33371,2497.904466172901
33372,2497.905855179222
33373,2497.9072441857766
33374,2497.9086331923304
33375,2497.910022198885
33376,2497.911411205206
33377,2497.912800211761
33378,2497.9141892183147
33379,2497.915578224637
33380,2497.9169672311923
33381,2497.918356237746
33382,2497.919745244068
33383,2497.921134250622
33384,2497.922523256943
33385,2497.9239122634976
33386,2497.9253012700515
33387,2497.926690276374
33388,2497.928079282929
33389,2497.92946828925
33390,2497.930857295805
33391,2497.932246302126
33392,2497.9336353086806
33393,2497.9350243150025
33394,2497.9364133213244
33395,2497.937802327879
33396,2497.9391913342
33397,2497.940580340754
33398,2497.941969347076
33399,2497.943358353397
33400,2497.9447473599516
33401,2497.9461363662726
33402,2497.9475253725946
33403,2497.9489143791484
33404,2497.9503033854703
33405,2497.9516923917913
33406,2497.9530813981137
33407,2497.954470404436
33408,2497.95585941099
33409,2497.957248417311
33410,2497.958637423633
33411,2497.960026429954
33412,2497.9614154362757
33413,2497.9628044425967
33414,2497.9641934491515
33415,2497.9655824554725
33416,2497.9669714617944
33417,2497.9683604681154
33418,2497.9697494744373
33419,2497.9711384807592
33420,2497.972527487081
33421,2497.973916493402
33422,2497.9753054997245
33423,2497.976694506047
33424,2497.978083512368
33425,2497.97947251869
33426,2497.980861525011
33427,2497.9822505313327
33428,2497.983639537421
33429,2497.985028543743
33430,2497.986417550064
33431,2497.9878065563857
33432,2497.9891955627068
33433,2497.9905845690287
33434,2497.9919735751178
33435,2497.9933625814397
33436,2497.9947515877607
33437,2497.9961405940826
33438,2497.9975296001708
33439,2497.9989186064927
33440,2498.0003076128137
33441,2498.0016966189028
33442,2498.003085625224
33443,2498.0044746315457
33444,2498.005863637634
33445,2498.0072526439553
33446,2498.0086416502772
33447,2498.010030656367
33448,2498.011419662688
33449,2498.012808668777
33450,2498.014197675098
33451,2498.015586681187
33452,2498.016975687508
33453,2498.018364693597
33454,2498.019753699918
33455,2498.021142706007
33456,2498.022531712329
33457,2498.023920718418
33458,2498.025309724739
33459,2498.0266987308287
33460,2498.028087736918
33461,2498.0294767432392
33462,2498.0308657493283
33463,2498.0322547554165
33464,2498.0336437617384
33465,2498.0350327678266
33466,2498.0364217739157
33467,2498.0378107802367
33468,2498.0391997863258
33469,2498.040588792414
33470,2498.0419777985026
33471,2498.043366804591
33472,2498.044755810912
33473,2498.0461448170017
33474,2498.0475338230913
33475,2498.0489228291794
33476,2498.0503118352685
33477,2498.0517008413567
33478,2498.053089847446
33479,2498.054478853534
33480,2498.055867859856
33481,2498.057256865944
33482,2498.0586458720327
33483,2498.0600348781213
33484,2498.0614238842095
33485,2498.0628128902986
33486,2498.0642018963877
33487,2498.065590902244
33488,2498.066979908333
33489,2498.068368914421
33490,2498.0697579205107
33491,2498.0711469266002
33492,2498.0725359326884
33493,2498.0739249387775
33494,2498.0753139448657
33495,2498.076702950721
33496,2498.07809195681
33497,2498.0794809628983
33498,2498.0808699689874
33499,2498.0822589750765
33500,2498.0836479809327
33501,2498.085036987022
33502,2498.08642599311
33503,2498.087814998966
33504,2498.0892040050544
33505,2498.0905930111435
33506,2498.091982016999
33507,2498.0933710230875
33508,2498.094760029176
33509,2498.0961490350314
33510,2498.0975380411205
33511,2498.098927046976
33512,2498.100316053065
33513,2498.101705059154
33514,2498.1030940650103
33515,2498.1044830710994
33516,2498.1058720769547
33517,2498.107261083044
33518,2498.108650088899
33519,2498.110039094755
33520,2498.1114281008436
33521,2498.112817106699
33522,2498.114206112788
33523,2498.1155951186443
33524,2498.1169841245005
33525,2498.1183731305896
33526,2498.119762136446
33527,2498.121151142302
33528,2498.122540148391
33529,2498.1239291542465
33530,2498.125318160103
33531,2498.126707165958
33532,2498.1280961720468
33533,2498.1294851779026
33534,2498.130874183758
33535,2498.132263189614
33536,2498.1336521954695
33537,2498.1350412015586
33538,2498.136430207414
33539,2498.13781921327
33540,2498.1392082191264
33541,2498.1405972249827
33542,2498.141986230839
33543,2498.1433752366943
33544,2498.14476424255
33545,2498.146153248406
33546,2498.147542254261
33547,2498.1489312601175
33548,2498.150320265973
33549,2498.151709271829
33550,2498.1530982776844
33551,2498.1544872835407
33552,2498.155876289396
33553,2498.1572652952527
33554,2498.1586543011094
33555,2498.160043306965
33556,2498.161432312821
33557,2498.1628213184445
33558,2498.1642103243007
33559,2498.165599330156
33560,2498.1669883360123
33561,2498.1683773418677
33562,2498.169766347491
33563,2498.1711553533464
33564,2498.1725443592027
33565,2498.173933365058
33566,2498.175322370682
33567,2498.1767113765386
33568,2498.178100382394
33569,2498.179489388017
33570,2498.1808783938727
33571,2498.1822673994952
33572,2498.1836564053515
33573,2498.185045411207
33574,2498.1864344168303
33575,2498.1878234226856
33576,2498.189212428309
33577,2498.1906014341644
33578,2498.191990439788
33579,2498.193379445643
33580,2498.194768451267
33581,2498.1961574571233
33582,2498.1975464627462
33583,2498.1989354686016
33584,2498.200324474225
33585,2498.2017134798475
33586,2498.2031024857038
33587,2498.2044914913263
33588,2498.2058804971825
33589,2498.207269502806
33590,2498.2086585084294
33591,2498.210047514053
33592,2498.211436519908
33593,2498.212825525532
33594,2498.2142145311554
33595,2498.2156035370112
33596,2498.2169925426338
33597,2498.218381548257
33598,2498.2197705538797
33599,2498.221159559503
33600,2498.2225485651256
33601,2498.223937570982
33602,2498.2253265766044
33603,2498.226715582228
33604,2498.2281045878503
33605,2498.2294935934733
33606,2498.2308825990967
33607,2498.2322716047206
33608,2498.233660610343
33609,2498.2350496159665
33610,2498.236438621589
33611,2498.2378276272125
33612,2498.239216632835
33613,2498.2406056384584
33614,2498.241994644081
33615,2498.2433836497044
33616,2498.244772655327
33617,2498.2461616609503
33618,2498.247550666573
33619,2498.2489396721953
33620,2498.2503286775864
33621,2498.2517176832102
33622,2498.2531066888337
33623,2498.254495694457
33624,2498.2558847000805
33625,2498.25727370547
33626,2498.2586627110936
33627,2498.260051716716
33628,2498.2614407223396
33629,2498.2628297277292
33630,2498.264218733352
33631,2498.265607738975
33632,2498.266996744365
33633,2498.2683857499887
33634,2498.2697747556126
33635,2498.2711637610023
33636,2498.2725527666257
33637,2498.2739417720154
33638,2498.275330777639
33639,2498.2767197830285
33640,2498.278108788652
33641,2498.2794977942744
33642,2498.280886799665
33643,2498.2822758052876
33644,2498.2836648106772
33645,2498.285053816068
33646,2498.2864428216913
33647,2498.287831827082
33648,2498.2892208327053
33649,2498.290609838095
33650,2498.2919988437184
33651,2498.293387849108
33652,2498.2947768544987
33653,2498.296165860121
33654,2498.297554865512
33655,2498.298943870903
33656,2498.300332876293
33657,2498.3017218819155
33658,2498.303110887306
33659,2498.3044998926957
33660,2498.305888898087
33661,2498.3072779037107
33662,2498.3086669091003
33663,2498.310055914491
33664,2498.3114449198806
33665,2498.312833925271
33666,2498.314222930661
33667,2498.315611936284
33668,2498.317000941674
33669,2498.3183899470637
33670,2498.3197789524543
33671,2498.321167957844
33672,2498.3225569632345
33673,2498.323945968625
33674,2498.3253349740157
33675,2498.3267239794063
33676,2498.328112984796
33677,2498.3295019901866
33678,2498.3308909955763
33679,2498.332280000967
33680,2498.3336690063566
33681,2498.3350580117462
33682,2498.336447016904
33683,2498.3378360222937
33684,2498.3392250276843
33685,2498.340614033074
33686,2498.342003038465
33687,2498.3433920438565
33688,2498.3447810490147
33689,2498.3461700544044
33690,2498.347559059795
33691,2498.3489480651847
33692,2498.350337070575
33693,2498.351726075732
33694,2498.353115081122
33695,2498.3545040865124
33696,2498.3558930916693
33697,2498.35728209706
33698,2498.3586711024495
33699,2498.3600601076073
33700,2498.361449112998
33701,2498.3628381181557
33702,2498.3642271235462
33703,2498.365616128936
33704,2498.3670051340937
33705,2498.3683941394834
33706,2498.36978314464
33707,2498.371172150031
33708,2498.3725611551877
33709,2498.3739501605783
33710,2498.375339165735
33711,2498.3767281711257
33712,2498.3781171762826
33713,2498.379506181441
33714,2498.380895186832
33715,2498.3822841919887
33716,2498.3836731973793
33717,2498.385062202536
33718,2498.386451207694
33719,2498.3878402130845
33720,2498.3892292182422
33721,2498.390618223399
33722,2498.392007228557
33723,2498.3933962339465
33724,2498.3947852391043
33725,2498.396174244261
33726,2498.397563249419
33727,2498.3989522548095
33728,2498.4003412599673
33729,2498.401730265125
33730,2498.403119270282
33731,2498.4045082754387
33732,2498.4058972805965
33733,2498.407286285986
33734,2498.408675291144
33735,2498.410064296301
33736,2498.4114533014586
33737,2498.4128423066154
33738,2498.414231311773
33739,2498.41562031693
33740,2498.4170093220882
33741,2498.4183983272465
33742,2498.4197873324033
33743,2498.42117633756
33744,2498.422565342718
33745,2498.4239543478748
33746,2498.4253433530325
33747,2498.4267323581894
33748,2498.4281213631143
33749,2498.429510368271
33750,2498.4308993734294
33751,2498.4322883785876
33752,2498.4336773837445
33753,2498.4350663889027
33754,2498.4364553940604
33755,2498.437844398985
33756,2498.4392334041418
33757,2498.4406224092995
33758,2498.4420114144564
33759,2498.4434004193813
33760,2498.444789424538
33761,2498.446178429696
33762,2498.44756743462
33763,2498.4489564397777
33764,2498.4503454449346
33765,2498.4517344498595
33766,2498.4531234550163
33767,2498.454512460174
33768,2498.455901465099
33769,2498.457290470257
33770,2498.458679475181
33771,2498.4600684803386
33772,2498.4614574852626
33773,2498.4628464904204
33774,2498.464235495577
33775,2498.465624500502
33776,2498.467013505659
33777,2498.468402510584
33778,2498.469791515508
33779,2498.471180520665
33780,2498.47256952559
33781,2498.473958530749
33782,2498.4753475356742
33783,2498.4767365405983
33784,2498.478125545756
33785,2498.47951455068
33786,2498.480903555838
33787,2498.482292560762
33788,2498.4836815656868
33789,2498.485070570611
33790,2498.4864595757685
33791,2498.4878485806926
33792,2498.4892375856166
33793,2498.490626590775
33794,2498.4920155957
33795,2498.493404600624
33796,2498.494793605549
33797,2498.496182610473
33798,2498.497571615631
33799,2498.498960620555
33800,2498.50034962548
33801,2498.501738630404
33802,2498.503127635329
33803,2498.504516640253
33804,2498.505905645177
33805,2498.507294650102
33806,2498.508683655026
33807,2498.510072659951
33808,2498.5114616648766
33809,2498.5128506698006
33810,2498.5142396747256
33811,2498.5156286796496
33812,2498.5170176845745
33813,2498.5184066894994
33814,2498.5197956944244
33815,2498.5211846993493
33816,2498.5225737042733
33817,2498.5239627091973
33818,2498.5253517141223
33819,2498.5267407190463
33820,2498.5281297239717
33821,2498.529518728897
33822,2498.5309077335883
33823,2498.532296738513
33824,2498.533685743437
33825,2498.535074748362
33826,2498.536463753286
33827,2498.5378527579783
33828,2498.5392417629023
33829,2498.5406307678263
33830,2498.5420197727512
33831,2498.5434087774424
33832,2498.5447977823674
33833,2498.5461867872923
33834,2498.5475757919844
33835,2498.5489647969093
33836,2498.5503538018334
33837,2498.5517428065255
33838,2498.5531318114495
33839,2498.5545208161416
33840,2498.5559098210656
33841,2498.55729882599
33842,2498.5586878306817
33843,2498.5600768356057
33844,2498.5614658402983
33845,2498.5628548452237
33846,2498.564243849915
33847,2498.5656328548403
33848,2498.567021859533
33849,2498.568410864457
33850,2498.569799869149
33851,2498.571188874073
33852,2498.572577878765
33853,2498.573966883689
33854,2498.5753558883803
33855,2498.5767448930724
33856,2498.5781338979964
33857,2498.5795229026885
33858,2498.5809119073797
33859,2498.5823009123046
33860,2498.5836899169967
33861,2498.585078921689
33862,2498.5864679266138
33863,2498.587856931305
33864,2498.589245935997
33865,2498.590634940921
33866,2498.5920239456123
33867,2498.5934129503044
33868,2498.5948019549955
33869,2498.5961909596876
33870,2498.5975799646117
33871,2498.5989689693038
33872,2498.600357973995
33873,2498.601746978687
33874,2498.60313598338
33875,2498.604524988073
33876,2498.605913992997
33877,2498.607302997689
33878,2498.6086920023804
33879,2498.6100810070716
33880,2498.6114700117637
33881,2498.612859016455
33882,2498.614248021147
33883,2498.615637025838
33884,2498.6170260305303
33885,2498.6184150352215
33886,2498.6198040399136
33887,2498.6211930446057
33888,2498.6225820492978
33889,2498.62397105399
33890,2498.625360058681
33891,2498.6267490633722
33892,2498.6281380680643
33893,2498.6295270727555
33894,2498.6309160774476
33895,2498.632305081906
33896,2498.633694086598
33897,2498.6350830912893
33898,2498.6364720959814
33899,2498.6378611006726
33900,2498.639250105365
33901,2498.640639109825
33902,2498.642028114516
33903,2498.6434171192077
33904,2498.6448061238993
33905,2498.6461951285914
33906,2498.6475841330507
33907,2498.648973137743
33908,2498.650362142434
33909,2498.651751147126
33910,2498.6531401515845
33911,2498.6545291562766
33912,2498.6559181609678
33913,2498.657307165427
33914,2498.658696170119
33915,2498.6600851748112
33916,2498.6614741792696
33917,2498.6628631839617
33918,2498.66425218842
33919,2498.665641193112
33920,2498.6670301978033
33921,2498.6684192022626
33922,2498.669808206954
33923,2498.671197211413
33924,2498.6725862161043
33925,2498.6739752205635
33926,2498.6753642252547
33927,2498.676753229714
33928,2498.678142234406
33929,2498.6795312388654
33930,2498.6809202435566
33931,2498.682309248016
33932,2498.683698252707
33933,2498.6850872571663
33934,2498.6864762618575
33935,2498.687865266317
33936,2498.689254270777
33937,2498.690643275468
33938,2498.6920322799274
33939,2498.6934212846186
33940,2498.694810289078
33941,2498.696199293537
33942,2498.697588298229
33943,2498.6989773026876
33944,2498.700366307147
33945,2498.701755311838
33946,2498.7031443162973
33947,2498.7045333207557
33948,2498.705922325448
33949,2498.707311329906
33950,2498.7087003343654
33951,2498.7100893388238
33952,2498.7114783435154
33953,2498.712867347974
33954,2498.7142563524335
33955,2498.7156453568928
33956,2498.717034361352
33957,2498.718423366043
33958,2498.7198123705025
33959,2498.721201374961
33960,2498.72259037942
33961,2498.7239793838785
33962,2498.7253683883378
33963,2498.726757392796
33964,2498.7281463974878
33965,2498.729535401947
33966,2498.7309244064068
33967,2498.732313410866
33968,2498.7337024153253
33969,2498.7350914197846
33970,2498.736480424243
33971,2498.737869428702
33972,2498.7392584331606
33973,2498.74064743762
33974,2498.742036442078
33975,2498.7434254465375
33976,2498.744814450996
33977,2498.7462034554546
33978,2498.7475924599134
33979,2498.748981464372
33980,2498.7503704688315
33981,2498.7517594732913
33982,2498.7531484777496
33983,2498.754537482209
33984,2498.7559264866672
33985,2498.7573154911265
33986,2498.758704495585
33987,2498.7600934998113
33988,2498.7614825042697
33989,2498.7628715087285
33990,2498.7642605131873
33991,2498.7656495176457
33992,2498.767038522105
33993,2498.7684275265633
33994,2498.76981653079
33995,2498.7712055352504
33996,2498.77259453971
33997,2498.7739835441685
33998,2498.7753725486277
33999,2498.7767615528533
34000,2498.7781505573125
34001,2498.779539561771
34002,2498.7809285662297
34003,2498.7823175706885
34004,2498.783706574914
34005,2498.7850955793733
34006,2498.7864845838317
34007,2498.7878735880586
34008,2498.7892625925183
34009,2498.7906515969767
34010,2498.792040601436
34011,2498.7934296056615
34012,2498.7948186101207
34013,2498.796207614579
34014,2498.797596618805
34015,2498.798985623264
34016,2498.8003746277222
34017,2498.8017636319487
34018,2498.803152636407
34019,2498.8045416408663
34020,2498.8059306450928
34021,2498.807319649552
34022,2498.8087086537785
34023,2498.810097658237
34024,2498.8114866626966
34025,2498.8128756669234
34026,2498.814264671382
34027,2498.815653675608
34028,2498.8170426800666
34029,2498.818431684292
34030,2498.8198206887514
34031,2498.821209692977
34032,2498.822598697436
34033,2498.8239877018946
34034,2498.8253767061215
34035,2498.826765710581
34036,2498.8281547148067
34037,2498.829543719266
34038,2498.8309327234915
34039,2498.8323217279503
34040,2498.8337107321763
34041,2498.835099736402
34042,2498.836488740861
34043,2498.8378777450866
34044,2498.839266749546
34045,2498.8406557537714
34046,2498.8420447582307
34047,2498.843433762457
34048,2498.8448227669164
34049,2498.846211771143
34050,2498.8476007753684
34051,2498.848989779827
34052,2498.850378784053
34053,2498.8517677885116
34054,2498.8531567927384
34055,2498.8545457969653
34056,2498.8559348014237
34057,2498.85732380565
34058,2498.8587128101085
34059,2498.860101814335
34060,2498.8614908185605
34061,2498.86287982302
34062,2498.864268827247
34063,2498.8656578314726
34064,2498.8670468359314
34065,2498.8684358401574
34066,2498.869824844383
34067,2498.871213848842
34068,2498.8726028530677
34069,2498.873991857294
34070,2498.8753808617525
34071,2498.876769865979
34072,2498.8781588702045
34073,2498.879547874664
34074,2498.88093687889
34075,2498.8823258831167
34076,2498.8837148873426
34077,2498.8851038918015
34078,2498.886492896027
34079,2498.8878819002534
34080,2498.889270904712
34081,2498.8906599089382
34082,2500.190777935936
34083,2500.1921669506396
34084,2500.1935559655753
34085,2500.194944980279
34086,2500.196333995215
34087,2500.1977230101515
34088,2500.1991120248545
34089,2500.200501039791
34090,2500.201890054727
34091,2500.203279069663
34092,2500.204668084367
34093,2500.2060570993044
34094,2500.2074461142415
34095,2500.2088351291773
34096,2500.210224144114
34097,2500.2116131590496
34098,2500.2130021739863
34099,2500.214391188922
34100,2500.2157802038587
34101,2500.2171692187944
34102,2500.218558233731
34103,2500.219947248667
34104,2500.221336263603
34105,2500.222725278539
34106,2500.224114293476
34107,2500.2255033084125
34108,2500.226892323349
34109,2500.228281338285
34110,2500.2296703532215
34111,2500.2310593681573
34112,2500.2324483833268
34113,2500.2338373982625
34114,2500.235226413199
34115,2500.236615428135
34116,2500.238004443305
34117,2500.2393934582415
34118,2500.2407824731777
34119,2500.2421714883462
34120,2500.2435605032833
34121,2500.2449495182204
34122,2500.246338533389
34123,2500.2477275483257
34124,2500.2491165632614
34125,2500.250505578431
34126,2500.2518945933666
34127,2500.253283608536
34128,2500.254672623472
34129,2500.256061638641
34130,2500.257450653577
34131,2500.2588396687456
34132,2500.2602286836823
34133,2500.2616176988518
34134,2500.2630067137884
34135,2500.264395728958
34136,2500.2657847441264
34137,2500.267173759063
34138,2500.2685627742317
34139,2500.2699517894016
34140,2500.2713408043387
34141,2500.2727298195073
34142,2500.274118834676
34143,2500.2755078496125
34144,2500.276896864781
34145,2500.2782858799505
34146,2500.27967489512
34147,2500.2810639100567
34148,2500.282452925226
34149,2500.2838419403947
34150,2500.285230955564
34151,2500.2866199707328
34152,2500.2880089856694
34153,2500.289398000838
34154,2500.290787016007
34155,2500.292176031176
34156,2500.2935650463446
34157,2500.294954061514
34158,2500.2963430766827
34159,2500.297732091852
34160,2500.2991211070216
34161,2500.300510122191
34162,2500.3018991373606
34163,2500.30328815253
34164,2500.3046771674667
34165,2500.306066182636
34166,2500.3074551980376
34167,2500.308844213206
34168,2500.3102332283756
34169,2500.311622243544
34170,2500.3130112587137
34171,2500.3144002738823
34172,2500.3157892890517
34173,2500.317178304221
34174,2500.3185673193907
34175,2500.31995633456
34176,2500.3213453497287
34177,2500.322734364898
34178,2500.3241233802996
34179,2500.3255123954686
34180,2500.3269014106377
34181,2500.3282904258062
34182,2500.3296794409757
34183,2500.3310684561443
34184,2500.3324574715466
34185,2500.333846486715
34186,2500.335235501885
34187,2500.3366245170555
34188,2500.3380135324583
34189,2500.339402547627
34190,2500.3407915627963
34191,2500.342180577965
34192,2500.3435695933663
34193,2500.3449586085358
34194,2500.3463476237043
34195,2500.347736638874
34196,2500.349125654275
34197,2500.3505146694447
34198,2500.3519036846133
34199,2500.3532927000156
34200,2500.354681715185
34201,2500.3560707303545
34202,2500.357459745757
34203,2500.3588487609254
34204,2500.360237776094
34205,2500.3616267914963
34206,2500.363015806665
34207,2500.364404822067
34208,2500.3657938372357
34209,2500.367182852405
34210,2500.3685718678075
34211,2500.369960882977
34212,2500.3713498983793
34213,2500.372738913549
34214,2500.374127928951
34215,2500.3755169441206
34216,2500.376905959289
34217,2500.3782949746906
34218,2500.37968398986
34219,2500.3810730052614
34220,2500.382462020431
34221,2500.3838510358323
34222,2500.385240051002
34223,2500.386629066403
34224,2500.3880180815727
34225,2500.389407096974
34226,2500.390796112144
34227,2500.392185127547
34228,2500.3935741427154
34229,2500.3949631581168
34230,2500.3963521732862
34231,2500.3977411886876
34232,2500.399130203857
34233,2500.4005192192594
34234,2500.4019082346617
34235,2500.403297249831
34236,2500.4046862652326
34237,2500.406075280402
34238,2500.4074642958035
34239,2500.408853310973
34240,2500.4102423263753
34241,2500.4116313417776
34242,2500.413020356946
34243,2500.4144093723485
34244,2500.415798387517
34245,2500.4171874029194
34246,2500.418576418088
34247,2500.4199654334902
34248,2500.4213544488916
34249,2500.422743464061
34250,2500.4241324794625
34251,2500.425521494632
34252,2500.4269105100334
34253,2500.4282995254357
34254,2500.429688540605
34255,2500.4310775560075
34256,2500.43246657141
34257,2500.4338555865793
34258,2500.4352446019816
34259,2500.43663361715
34260,2500.4380226325525
34261,2500.439411647954
34262,2500.4408006631234
34263,2500.4421896785248
34264,2500.443578693927
34265,2500.4449677090956
34266,2500.446356724498
34267,2500.4477457399003
34268,2500.4491347550697
34269,2500.450523770471
34270,2500.4519127858734
34271,2500.453301801042
34272,2500.4546908164443
34273,2500.456079831613
34274,2500.457468847015
34275,2500.4588578624166
34276,2500.460246877586
34277,2500.4616358929875
34278,2500.4630249083893
34279,2500.4644139235584
34280,2500.4658029389616
34281,2500.467191954365
34282,2500.4685809695334
34283,2500.4699699849357
34284,2500.471359000337
34285,2500.4727480155066
34286,2500.474137030908
34287,2500.4755260463103
34288,2500.476915061479
34289,2500.478304076881
34290,2500.4796930922826
34291,2500.481082107451
34292,2500.4824711228534
34293,2500.4838601382557
34294,2500.4852491534252
34295,2500.4866381688275
34296,2500.488027184229
34297,2500.4894161993984
34298,2500.4908052148
34299,2500.492194230202
34300,2500.4935832453707
34301,2500.494972260773
34302,2500.4963612761744
34303,2500.497750291344
34304,2500.499139306746
34305,2500.5005283221485
34306,2500.501917337317
34307,2500.50330635272
34308,2500.5046953681226
34309,2500.506084383291
34310,2500.5074733986935
34311,2500.508862414095
34312,2500.5102514292644
34313,2500.5116404446658
34314,2500.513029460068
34315,2500.5144184752367
34316,2500.515807490638
34317,2500.5171965060404
34318,2500.518585521209
34319,2500.5199745366112
34320,2500.5213635517807
