JD,Magnitude
2459155.955600724,15.14
2459155.956320724,15.149
2459155.957060724,15.082
2459155.957780724,15.098
2459155.9585107244,15.033
2459155.9592407243,15.099
2459155.9599707243,15.095
2459155.960680724,15.152
2459155.961410724,15.191
2459155.962130724,15.198
2459155.962860724,15.198
2459155.963590724,15.251
2459155.9643107243,15.179
2459155.9650407243,15.192
2459155.965770724,15.205
2459155.966490724,15.236
2459155.9672407242,15.188
2459155.967950724,15.242
2459155.9687207243,15.267
2459155.969430724,15.276
2459155.970160724,15.296
2459155.970880724,15.279
2459155.971610724,15.302
2459155.972340724,15.257
2459155.973070724,15.25
2459155.9738007244,15.266
2459155.9745307243,15.28
2459155.9752607243,15.192
2459155.975970724,15.265
2459155.976700724,15.297
2459155.977430724,15.309
2459155.978150724,15.259
2459155.978880724,15.365
2459155.9796007243,15.32
2459155.9803307243,15.319
2459155.981050724,15.36
2459155.981780724,15.332
2459155.982500724,15.402
2459155.983230724,15.377
2459155.983990724,15.413
2459155.984710724,15.453
2459155.985440724,15.514
2459155.986170724,15.474
2459155.986890724,15.443
2459155.9876207244,15.438
2459155.9883507243,15.457
2459155.9890807243,15.445
2459155.989790724,15.415
2459155.990520724,15.328
2459155.991250724,15.315
2459155.9936707243,15.194
2459155.994410724,15.147
2459155.9951407243,15.076
2459155.9958707243,15.087
2459155.9966007243,15.064
2459155.9973307243,14.997
2459155.998060724,15.033
2459155.998790724,15.098
2459155.999520724,15.144
2459156.000230724,15.201
2459156.000960724,15.247
2459156.001690724,15.271
2459156.0024207244,15.291
2459156.0031407243,15.24
2459156.0038707242,15.218
2459156.004600724,15.216
2459156.005310724,15.21
2459156.006050724,15.216
2459156.006780724,15.188
2459156.007500724,15.19
2459156.0082307244,15.221
2459156.008990724,15.178
2459156.009720724,15.13
2459156.010450724,15.154
2459156.011180724,15.18
2459156.011910724,15.141
2459156.012640724,15.136
2459156.013370724,15.186
2459156.0141007244,15.203
2459156.0148207243,15.214
2459156.015550724,15.247
2459156.016270724,15.247
2459156.017000724,15.301
2459156.017730724,15.247
2459156.018460724,15.26
2459156.019180724,15.246
2459156.0199107244,15.248
2459156.0206407243,15.269
2459156.0213707243,15.256
2459156.0221007243,15.263
2459156.022810724,15.337
2459156.023590724,15.319
2459156.0243107243,15.304
2459156.0250407243,15.3
2459156.0257707243,15.312
2459156.026490724,15.278
2459156.027220724,15.228
2459156.027950724,15.254
2459156.028670724,15.262
2459156.029400724,15.265
2459156.030130724,15.21
2459156.030860724,15.249
2459156.0315907244,15.27
2459156.0323207243,15.251
2459156.033030724,15.239
2459156.033760724,15.253
2459156.034490724,15.334
2459156.035220724,15.289
2459156.035950724,15.285
2459156.036680724,15.247
2459156.037410724,15.295
2459156.038170724,15.278
2459156.038900724,15.219
2459156.039620724,15.156
2459156.040360724,15.2
2459156.041080724,15.251
2459156.041820724,15.208
2459156.042550724,15.209
2459156.0432707244,15.221
2459156.0439907243,15.174
2459156.044720724,15.157
2459156.045450724,15.108
2459156.046170724,15.144
2459156.046900724,15.199
2459156.047630724,15.229
2459156.048360724,15.255
2459156.0490807244,15.199
2459156.049820724,15.281
2459156.050550724,15.3
2459156.051260724,15.307
2459156.051990724,15.329
2459156.052760724,15.256
2459156.053490724,15.263
2459156.0542107243,15.219
2459156.0549407243,15.278
2459156.0556707243,15.313
2459156.056390724,15.37
2459156.057120724,15.348
2459156.057850724,15.356
2459156.058570724,15.395
2459156.059300724,15.41
2459156.0600207243,15.368
2459156.0607507243,15.366
2459156.061470724,15.303
2459156.062200724,15.295
2459156.062940724,15.209
2459156.063670724,15.122
2459156.064400724,15.107
2459156.065130724,15.174
2459156.065850724,15.216
2459156.066580724,15.203
2459156.067330724,15.201
2459156.068060724,15.254
2459156.068790724,15.243
2459156.069520724,15.219
2459156.0702307243,15.186
2459156.0709607243,15.223
2459156.0717007243,15.207
2459156.072420724,15.128
2459156.073150724,15.152
2459156.073880724,15.161
2459156.074610724,15.173
2459156.075340724,15.106
2459156.076070724,15.145
2459156.0767807243,15.15
2459156.0775107243,15.108
2459156.0782407243,15.144
2459156.485010724,15.266
2459156.486490724,15.305
2459156.487950724,15.324
2459156.489640724,15.322
2459156.491120724,15.346
2459156.4926307243,15.289
2459156.494180724,15.289
2459156.4956807243,15.393
2459156.4972207244,15.356
2459156.498710724,15.319
2459156.500190724,15.305
2459156.5017407243,15.216
2459156.503230724,15.247
2459156.504780724,15.185
2459156.506300724,15.169
2459156.507830724,15.298
2459156.509350724,15.37
2459156.5107907243,15.372
2459156.512270724,15.32
2459156.5137307243,15.298
2459156.5152007244,15.305
2459156.516740724,15.268
2459156.518240724,15.315
2459156.519790724,15.378
2459156.521410724,15.316
2459156.522990724,15.315
2459156.524520724,15.206
2459156.5260707242,15.178
2459156.5276107243,15.182
2459156.529090724,15.19
2459156.530570724,15.225
2459156.532060724,15.241
2459156.533620724,15.299
2459156.535170724,15.289
2459156.5367107242,15.273
2459156.538220724,15.304
2459156.5397107243,15.304
2459156.5411907244,15.309
2459156.542630724,15.269
2459156.5441807243,15.277
2459156.545680724,15.283
2459156.547260724,15.268
2459156.548740724,15.249
2459156.5502307243,15.306
2459156.551680724,15.375
2459156.553160724,15.37
2459156.5546907242,15.322
2459156.556120724,15.309
2459156.557610724,15.249
2459156.5590407243,15.201
2459156.560580724,15.234
2459156.562130724,15.278
2459156.5636207242,15.375
2459156.565130724,15.42
2459156.5666207243,15.544
2459156.568180724,15.607
2459156.569720724,15.682
2459156.571230724,15.72
2459156.572830724,15.664
2459156.5743207242,15.611
2459156.575810724,15.512
2459156.577350724,15.455
2459156.578830724,15.428
2459156.580340724,15.364
2459156.581890724,15.392
2459156.583400724,15.381
2459156.584920724,15.385
2459156.586420724,15.365
2459156.5879107243,15.332
2459156.589350724,15.26
2459156.590930724,15.309
2459156.592420724,15.265
2459156.5939607243,15.231
2459156.595460724,15.231
2459156.597120724,15.247
2459156.5986707243,15.276
2459156.600220724,15.296
2459156.601700724,15.348
2459156.604680724,15.449
2459156.606170724,15.335
2459156.607730724,15.35
2459156.609170724,15.364
2459156.6106507243,15.314
2459156.6121207243,15.282
2459156.917990724,15.19
2459156.918720724,15.168
2459156.9194307243,15.132
2459156.9201607243,15.171
2459156.9208907243,15.133
2459156.921610724,15.129
2459156.922340724,15.102
2459156.923130724,15.184
2459156.923870724,15.172
2459156.924580724,15.175
2459156.925310724,15.133
2459156.926040724,15.115
2459156.9267707244,15.087
2459156.9274907243,15.069
2459156.928220724,15.066
2459156.928940724,15.04
2459156.929670724,15.056
2459156.930390724,15.038
2459156.9311107243,15.02
2459156.931850724,15.011
2459156.9325807244,15.024
2459156.9333007243,15.003
2459156.934030724,14.999
2459156.934760724,15.006
2459156.935490724,15.011
2459156.936210724,15.03
2459156.936960724,14.994
2459156.937720724,15.072
2459156.938460724,15.096
2459156.9391807243,15.072
2459156.9399107243,15.063
2459156.940630724,15.078
2459156.941360724,15.039
2459156.942080724,15.024
2459156.942800724,15.036
2459156.943540724,15.024
2459156.944270724,15.063
2459156.945000724,15.07
2459156.9457207243,15.069
2459156.9464507243,15.092
2459156.9471807242,15.04
2459156.947910724,15.053
2459156.948620724,15.022
2459156.949350724,15.059
2459156.950080724,15.038
2459156.9508007243,15.082
2459156.951540724,15.083
2459156.952300724,15.101
2459156.953050724,15.093
2459156.953770724,15.062
2459156.954500724,15.067
2459156.955220724,15.059
2459156.955950724,15.141
2459156.956680724,15.171
2459156.9574107244,15.197
2459156.9581307243,15.148
2459156.9588607242,15.157
2459156.959570724,15.175
2459156.960300724,15.154
2459156.961040724,15.112
2459156.961760724,15.152
2459156.962490724,15.164
2459156.9632207244,15.156
2459156.9639507243,15.167
2459156.9646807243,15.156
2459156.9654107243,15.177
2459156.966190724,15.177
2459156.966930724,15.154
2459156.967650724,15.198
2459156.968380724,15.277
2459156.969110724,15.26
2459156.969830724,15.244
2459156.970560724,15.277
2459156.9712907244,15.27
2459156.9720207243,15.211
2459156.972740724,15.215
2459156.973470724,15.206
2459156.974190724,15.205
2459156.974930724,15.168
2459156.975660724,15.164
2459156.976380724,15.2
2459156.977110724,15.186
2459156.977840724,15.158
2459156.978550724,15.164
2459156.979280724,15.182
2459156.9800207242,15.117
2459156.980790724,15.124
2459156.981530724,15.19
2459156.982260724,15.171
2459156.982980724,15.138
2459156.983710724,15.182
2459156.9844307243,15.191
2459156.985150724,15.131
2459156.985880724,15.062
2459156.986610724,15.037
2459156.987330724,15.03
2459156.988060724,15.028
2459156.9887707243,14.998
2459156.991270724,15.052
2459156.992000724,15.016
2459156.992730724,15.062
2459156.993460724,15.062
2459156.994190724,15.065
2459156.994910724,15.063
2459156.995640724,15.055
2459156.996370724,15.062
2459156.997080724,15.063
2459156.997810724,15.083
2459156.9985507242,15.028
2459156.999280724,15.029
2459157.000010724,15.069
2459157.000740724,15.155
2459157.001470724,15.203
2459157.002190724,15.265
2459157.002920724,15.271
2459157.003720724,15.239
2459157.004460724,15.269
2459157.005190724,15.34
2459157.0059007243,15.388
2459157.0066307243,15.46
2459157.0073707243,15.496
2459157.0081007243,15.558
2459157.0088307243,15.651
2459157.009550724,15.723
2459157.010280724,15.786
2459157.011020724,15.851
2459157.0117607242,15.878
2459157.012490724,15.868
2459157.013220724,15.817
2459157.013950724,15.773
2459157.014670724,15.607
2459157.015390724,15.543
2459157.016120724,15.501
2459157.0169107243,15.402
2459157.0176307242,15.373
2459157.0183707243,15.25
2459157.0191007243,15.202
2459157.019830724,15.252
2459157.020550724,15.288
2459157.021270724,15.263
2459157.022000724,15.282
2459157.0227207243,15.251
2459157.0234507243,15.268
2459157.0241807243,15.244
2459157.0249107243,15.235
2459157.0256507243,15.241
2459157.0263807243,15.249
2459157.0271107242,15.253
2459157.027840724,15.222
2459157.028550724,15.217
2459157.029280724,15.238
2459157.030010724,15.241
2459157.030800724,15.287
2459157.0315307244,15.265
2459157.0322607243,15.175
2459157.0329907243,15.082
2459157.0337207243,15.108
2459157.0344507243,15.112
2459157.035160724,15.15
2459157.035900724,15.155
2459157.036630724,15.201
2459157.037360724,15.114
2459157.038090724,15.068
2459157.038820724,15.089
2459157.039560724,15.137
2459157.040290724,15.136
2459157.041020724,15.191
2459157.045450724,15.139
2459157.046180724,15.149
2459157.046910724,15.096
2459157.047640724,15.114
2459157.048370724,15.123
2459157.049090724,15.129
2459157.049820724,15.149
2459157.050550724,15.155
2459157.0512707243,15.177
2459157.0520007242,15.207
2459157.0527407243,15.228
2459157.0534707243,15.245
2459157.0542007242,15.181
2459157.054920724,15.204
2459157.055650724,15.247
2459157.056380724,15.274
2459157.057110724,15.345
2459157.057890724,15.345
2459157.0586107243,15.366
2459157.059360724,15.374
2459157.0600807243,15.331
2459157.0608207243,15.371
2459157.0615407242,15.3
2459157.062270724,15.267
2459157.063000724,15.25
2459157.063730724,15.259
2459157.064450724,15.212
2459157.065190724,15.244
2459157.065900724,15.199
2459157.066640724,15.223
2459157.067370724,15.191
2459157.0681007244,15.181
2459157.0688307243,15.192
2459157.0695607243,15.189
2459157.0702907243,15.201
2459157.071050724,15.233
2459157.071800724,15.182
2459157.072520724,15.187
2459157.073250724,15.242
2459157.073980724,15.177
2459157.074710724,15.143
2459157.075440724,15.138
2459157.926540724,15.042
2459157.927300724,15.029
2459157.928060724,15.033
2459157.928830724,15.053
2459157.929710724,15.035
2459157.9304907243,15.013
2459157.931260724,15.021
2459157.932050724,14.966
2459157.9328107242,14.977
2459157.933580724,15.015
2459157.9343407243,15.024
2459157.935230724,15.063
2459157.936010724,15.052
2459157.936770724,15.002
2459157.937560724,14.953
2459157.9383207243,14.999
2459157.939090724,15.034
2459157.939860724,15.02
2459157.940610724,15.035
2459157.941490724,15.059
2459157.942270724,15.08
2459157.9430307243,15.111
2459157.9438207243,15.115
2459157.944580724,15.179
2459157.9453607243,15.149
2459157.946120724,15.061
2459157.946900724,15.01
2459157.947780724,14.994
2459157.9485407243,14.947
2459157.9493207242,14.909
2459157.950090724,14.903
2459157.9508607243,14.912
2459157.951620724,14.933
2459157.952400724,14.913
2459157.953290724,14.977
2459157.954050724,14.941
2459157.954820724,14.935
2459157.955580724,14.974
2459157.9563707244,14.971
2459157.957120724,14.976
2459157.957910724,14.983
2459157.958670724,14.931
2459157.959560724,14.95
2459157.9603407243,14.97
2459157.961090724,15.007
2459157.961850724,15.021
2459157.962630724,14.999
2459157.9633907243,14.942
2459157.964170724,14.949
2459157.9649307244,14.946
2459157.965820724,14.927
2459157.966610724,14.901
2459157.967360724,14.94
2459157.968150724,14.947
2459157.968910724,14.934
2459157.9696907243,14.866
2459157.970440724,14.86
2459157.971310724,14.848
2459157.972110724,14.822
2459157.972860724,14.822
2459157.973640724,14.868
2459157.974430724,14.864
2459157.9752007243,14.891
2459157.975960724,14.893
2459157.976750724,14.989
2459157.977630724,15.003
2459157.978400724,14.943
2459157.9791807244,14.991
2459157.9881107244,14.89
2459157.9888907243,14.923
2459157.989680724,14.908
2459157.9904307243,14.916
2459157.991210724,14.933
2459157.991970724,14.988
2459157.992770724,14.985
2459157.993650724,14.969
2459157.994420724,14.989
2459157.995210724,14.952
2459157.996000724,14.902
2459157.996770724,14.913
2459157.997560724,14.871
2459157.998420724,14.866
2459157.999210724,14.883
2459157.999990724,14.92
2459158.000750724,14.984
2459158.0015507243,15.059
2459158.002320724,15.099
2459158.0030907243,15.124
2459158.0040107244,15.089
2459158.004770724,15.106
2459158.005550724,15.073
2459158.0063207243,15.018
2459158.007110724,15.042
2459158.007890724,15.044
2459158.008680724,15.007
2459158.009580724,14.943
2459158.0103607243,14.873
2459158.011120724,14.876
2459158.011920724,14.878
2459158.012710724,14.9
2459158.013490724,14.875
2459158.014250724,14.888
2459158.015150724,14.876
2459158.0159307243,14.924
2459158.016710724,14.91
2459158.017500724,14.939
2459158.018280724,14.947
2459158.0190507243,15.012
2459158.019860724,15.033
2459158.020730724,15.065
2459158.021520724,15.095
2459158.0222907243,15.127
2459158.0230907244,15.15
2459158.023860724,15.143
2459158.024630724,15.142
2459158.025490724,15.17
2459158.026310724,15.127
2459158.027100724,15.121
2459158.027890724,15.122
2459158.028660724,15.095
2459158.029430724,15.137
2459158.030210724,15.197
2459158.031110724,15.245
2459158.031900724,15.336
2459158.0326907244,15.41
2459158.0334707242,15.507
2459158.034250724,15.561
2459158.035020724,15.588
2459158.0358007243,15.607
2459158.036700724,15.63
2459158.037480724,15.479
2459158.0398307242,15.281
2459158.040590724,15.216
2459159.921630725,15.014
2459159.9226207244,15.038
2459159.9233807246,15.037
2459159.9241607245,15.023
2459159.924930725,15.037
2459159.9257407244,15.046
2459159.9264907246,15.052
2459159.9274907247,15.03
2459159.9282507244,15.053
2459159.929030725,15.073
2459159.9298007246,15.077
2459159.9306007246,15.062
2459159.9313807245,15.085
2459159.9323707246,15.174
2459159.9331407244,15.218
2459159.9339007246,15.239
2459159.9346707244,15.327
2459159.9354607244,15.378
2459159.9362207246,15.392
2459159.9372107247,15.436
2459159.937960725,15.436
2459159.938750725,15.428
2459159.9395207246,15.354
2459159.9403307247,15.303
2459159.9410907244,15.28
2459159.9420707244,15.171
2459159.942850725,15.115
2459159.9436207246,15.178
2459159.9444007245,15.187
2459159.9451907245,15.13
2459159.9459607247,15.086
2459159.9469607244,15.021
2459159.9477207246,15.047
2459159.9485007245,15.078
2459159.9492607247,15.103
2459159.9500607247,15.095
2459159.9508307246,15.119
2459159.9518207246,15.15
2459159.9525707248,15.125
2459159.9533507247,15.139
2459159.9541107244,15.13
2459159.9549207245,15.079
2459159.9556807247,15.065
2459159.956670725,15.092
2459159.9574607247,15.056
2459159.9582207245,15.085
2459159.9589907248,15.066
2459159.9597807247,15.082
2459159.9605707247,15.096
2459159.961560725,15.062
2459159.9623407247,15.059
2459159.9631107245,15.03
2459159.9639407247,14.995
2459159.9647107245,15.008
2459159.9657107247,15.064
2459159.9664807245,15.039
2459159.967250725,15.045
2459159.9680207246,15.083
2459159.9688307247,15.092
2459159.9696007245,15.128
2459159.9705907246,15.158
2459159.9713707245,15.177
2459159.972140725,15.132
2459159.9729207247,15.128
2459159.973730725,15.121
2459159.9747207244,15.127
2459159.9755007247,15.119
2459159.9762707246,15.152
2459159.9770507244,15.178
2459159.9778807247,15.2
2459159.9788907245,15.214
2459159.979670725,15.21
2459159.9804307246,15.251
2459159.983150725,15.302
2459159.9839307247,15.308
2459159.9847007245,15.285
2459159.9855207247,15.295
2459159.9865307244,15.304
2459159.9873007247,15.328
2459159.9880707245,15.287
2459159.9888607245,15.266
2459159.9896707246,15.267
2459159.990490725,15.248
2459159.9914507247,15.226
2459159.9922507247,15.226
2459159.9930107244,15.222
2459159.9938307246,15.226
2459159.994650725,15.279
2459159.9956107247,15.321
2459159.9963907246,15.359
2459159.9971707244,15.343
2459159.9979907246,15.326
2459159.9987707245,15.347
2459159.9997807248,15.318
2459160.000580725,15.283
2459160.0013407245,15.31
2459160.002170725,15.283
2459160.0032007247,15.213
2459160.0039807246,15.212
2459160.0047707246,15.243
2459160.0055507245,15.256
2459160.0063807247,15.298
2459160.0074107246,15.279
2459160.0081807245,15.302
2459160.0089707244,15.315
2459160.0098007247,15.277
2459160.0107207247,15.245
2459160.0116207246,15.292
2459160.0124007245,15.326
2459160.013180725,15.317
2459160.0140207247,15.297
2459160.0150207244,15.274
2459160.0158007247,15.262
2459160.0165907247,15.228
2459160.0173707246,15.201
2459160.0182107245,15.198
2459160.0192107246,15.16
2459160.0199907245,15.166
2459160.0207907245,15.16
2459160.021620725,15.188
2459160.0225207247,15.199
2459160.0234307246,15.21
2459160.0242007244,15.187
2459160.0250007245,15.223
2459160.0258307247,15.239
2459160.0268407245,15.262
2459160.0276307245,15.239
2459160.0284207244,15.258
2459160.0291907247,15.27
2459160.0300207245,15.275
2459160.031040725,15.259
2459160.031830725,15.195
2459160.0326107247,15.219
2459160.0334307244,15.158
2459160.0342507246,15.153
2459160.0352407247,15.146
2459160.0360307246,15.148
2459160.0368207246,15.151
2459160.037640725,15.113
2459160.0386507246,15.15
2459160.0394607247,15.166
2459160.0402307245,15.141
2459160.041070725,15.165
2459160.0418307246,15.107
2459160.0428507244,15.114
2459160.0436407244,15.136
2459160.0444107247,15.11
2459160.0452407245,15.127
2459160.0462907245,15.123
2459160.0470507247,15.111
2459160.0478607244,15.1
2459160.0486207246,15.127
2459160.0494607245,15.137
2459160.0504907244,15.163
2459160.0512907244,15.178
2459160.0520807244,15.184
2459160.0529107247,15.163
2459160.0539407246,15.143
2459160.0547407246,15.142
2459160.0555207245,15.124
2459160.0563607244,15.152
2459160.0574007244,15.148
2459160.0581807247,15.164
2459160.058980725,15.139
2459160.0597707247,15.08
2459160.0607307246,15.093
2459160.0616407245,15.129
2459160.0624307245,15.186
2459160.0632307245,15.171
2459160.0640507247,15.211
2459160.0650607245,15.212
2459160.0658507245,15.233
2459160.0666207247,15.248
2459160.0674707247,15.19
2459160.9215607247,15.271
2459160.922300725,15.233
2459160.9231107244,15.225
2459160.9238607245,15.215
2459160.9245807244,15.243
2459160.9253507247,15.246
2459160.9264307246,15.279
2459160.9271807247,15.259
2459160.9279807247,15.258
2459160.9287307244,15.303
2459160.9294907246,15.303
2459160.9302307246,15.323
2459160.9313107245,15.343
2459160.9320507245,15.302
2459160.9328507246,15.272
2459160.9335907246,15.296
2459160.9343407247,15.279
2459160.935080725,15.304
2459160.9361507245,15.29
2459160.9368907246,15.288
2459160.9376307246,15.328
2459160.9384407247,15.281
2459160.9391907244,15.266
2459160.9399307244,15.272
2459160.9410107248,15.246
2459160.9417707245,15.195
2459160.9425607244,15.195
2459160.9433107246,15.229
2459160.9440507246,15.221
2459160.9447907247,15.26
2459160.9458707245,15.301
2459160.9466107246,15.31
2459160.9474307247,15.318
2459160.948170725,15.283
2459160.9489407246,15.269
2459160.9496907247,15.258
2459160.9507507244,15.247
2459160.9514907245,15.253
2459160.9523207247,15.298
2459160.9530807245,15.328
2459160.9538207245,15.391
2459160.954780725,15.432
2459160.9556407244,15.478
2459160.9563907245,15.511
2459160.9571907246,15.555
2459160.9579407247,15.574
2459160.9586807247,15.615
2459160.959670725,15.694
2459160.9605107247,15.734
2459160.961260725,15.747
2459160.9620607244,15.822
2459160.9628007244,15.877
2459160.9635507246,15.847
2459160.9646307244,15.851
2459160.9653807245,15.835
2459160.966210725,15.781
2459160.966950725,15.712
2459160.9677007245,15.684
2459160.9684507246,15.622
2459160.9695207244,15.517
2459160.9702707245,15.475
2459160.9710807246,15.504
2459160.971840725,15.467
2459160.9725907245,15.491
2459160.973670725,15.492
2459160.9744207244,15.44
2459160.9752207245,15.454
2459160.9759707246,15.47
2459160.9767407244,15.485
2459160.9778407244,15.456
2459160.9806807246,15.347
2459160.9815207245,15.364
2459160.9822707246,15.333
2459160.9830207247,15.34
2459160.9841007246,15.311
2459160.984860725,15.353
2459160.985660725,15.394
2459160.9864107245,15.382
2459160.9871707247,15.391
2459160.9882507245,15.376
2459160.989020725,15.337
2459160.9898407245,15.321
2459160.9906007247,15.329
2459160.9913707245,15.384
2459160.9924407247,15.388
2459160.9932107246,15.411
2459160.9940207247,15.394
2459160.9947807244,15.38
2459160.9956007246,15.341
2459160.9966207244,15.341
2459160.9973707246,15.33
2459160.9981807247,15.311
2459160.9989507245,15.292
2459160.9997007246,15.296
2459161.0007807245,15.325
2459161.0015307246,15.302
2459161.0023407247,15.254
2459161.0031007244,15.253
2459161.0038707247,15.271
2459161.0049407245,15.245
2459161.005720725,15.241
2459161.0065307245,15.276
2459161.0072907247,15.299
2459161.0082807248,15.3
2459161.009140725,15.322
2459161.0099707246,15.32
2459161.010730725,15.33
2459161.0114907245,15.299
2459161.0125907245,15.302
2459161.0133507247,15.405
2459161.0141707244,15.442
2459161.0149407247,15.438
2459161.0160407247,15.417
2459161.0167807247,15.412
2459161.0176107245,15.434
2459161.0183607247,15.423
2459161.0191207244,15.422
2459161.0201107245,15.394
2459161.0209907247,15.394
2459161.021800725,15.368
2459161.0225607245,15.369
2459161.023390725,15.384
2459161.0244107246,15.395
2459161.0251807244,15.386
2459161.0260107247,15.36
2459161.026760725,15.356
2459161.027860725,15.384
2459161.0286207246,15.419
2459161.0294607244,15.416
2459161.0302207246,15.401
2459161.0313307247,15.363
2459161.0321007245,15.324
2459161.0329207247,15.345
2459161.0337107247,15.34
2459161.0348007246,15.303
2459161.0355907246,15.328
2459161.0364007247,15.348
2459161.0371807246,15.368
2459161.0382707245,15.33
2459161.039050725,15.319
2459161.0398707245,15.309
2459161.0406507244,15.261
2459161.041740725,15.298
2459161.0425107246,15.259
2459161.0433507245,15.244
2459161.0441007246,15.295
2459161.0448507247,15.329
2459161.0459507247,15.37
2459161.0468007247,15.369
2459161.0475707245,15.327
2459161.0483207246,15.336
2459161.0494207246,15.313
2459161.0502007245,15.291
2459161.0510107246,15.268
2459161.051770725,15.209
2459161.052870725,15.175
2459161.053660725,15.227
2459161.0544707244,15.324
2459161.0552307246,15.346
2459161.0563407247,15.325
2459161.0571307247,15.318
2459161.057940725,15.316
2459161.0587307247,15.267
2459161.059840725,15.232
2459161.0606007245,15.22
2459161.0614407244,15.242
2459161.0622107247,15.275
2459161.0633007246,15.29
2459161.064060725,15.302
2459164.3358007255,14.7
2459167.309800726,14.65
2459170.346800727,14.8
2459171.3348007267,14.85
2459172.3308007275,14.85
2459175.342800728,15.0
2459175.7292507277,15.25
2459175.730810728,15.17
2459175.732330728,15.195
2459175.733800728,15.246
2459175.7353007277,15.252
2459175.7367807277,15.236
2459175.7382507278,15.264
2459175.739820728,15.222
2459175.741390728,15.287
2459175.742840728,15.324
2459175.744340728,15.346
2459175.7460007276,15.502
2459175.7474207277,15.339
2459175.748970728,15.316
2459175.750450728,15.251
2459175.751900728,15.137
2459175.753430728,15.106
2459175.7549307276,15.162
2459175.756390728,15.12
2459175.7578707277,15.1
2459175.7595307278,15.06
2459175.760970728,15.009
2459175.762510728,15.028
2459175.764020728,15.082
2459175.765490728,15.113
2459175.767000728,15.124
2459175.7685807277,14.999
2459175.770180728,14.904
2459175.771620728,14.908
2459176.5195307285,14.748
2459176.5210707285,14.815
2459176.5225907285,14.863
2459176.5244107284,14.887
2459176.5258807284,14.812
2459176.5274907285,14.798
2459176.5289907283,14.797
2459176.5305507286,14.885
2459176.5321007282,14.821
2459176.5336707286,14.805
2459176.5351607283,14.791
2459176.5367007283,14.759
2459176.5381807284,14.719
2459176.5397507283,14.703
2459176.541260728,14.751
2459176.5427407282,14.627
2459176.5777407284,14.996
2459176.5792107284,14.975
2459176.580710728,14.909
2459176.5822107284,14.863
2459176.5836707284,14.833
2459176.5851307283,14.83
2459176.5867407285,14.923
2459176.5882707285,14.932
2459176.589760728,14.953
2459176.5912507284,15.018
2459176.5927207284,15.037
2459176.594230728,15.135
2459176.595750728,15.096
2459178.649230729,14.926
2459179.566190729,14.828
2459179.567610729,14.742
2459179.5690207286,14.738
2459179.5704407287,14.747
2459179.5720407288,14.706
2459179.5736707286,14.675
2459179.5752207288,14.704
2459179.576780729,14.736
2459179.578360729,14.835
2459179.579840729,14.81
2459179.5813907287,14.822
2459179.582890729,14.866
2459179.5843807287,14.881
2459179.5859207287,14.807
2459179.587480729,14.768
2459179.5890207286,14.773
2459179.5905607287,14.747
2459179.592070729,14.776
2459179.593650729,14.784
2459179.595170729,14.857
2459179.596690729,14.853
2459179.598230729,14.868
2459179.5997807286,14.841
2459179.6012707287,14.799
2459179.6027807286,14.805
2459179.604240729,14.823
2459179.605750729,14.872
2459179.6072407286,14.889
2459179.6117807287,14.942
2459179.6133107287,14.924
2459179.6148407287,14.954
2459179.616410729,14.997
2459179.618000729,14.96
2459179.619570729,14.885
2459179.621090729,14.876
2459179.622690729,14.877
2459179.6241407287,14.876
2459179.6256507286,14.908
2459179.6271207286,14.876
2459179.628610729,14.852
2459179.630200729,14.902
2459179.6318107294,15.009
2459179.6332807294,15.008
2459179.634720729,14.976
2459179.6361407293,15.006
2459179.637720729,14.95
2459179.6393207293,14.944
2459179.6408607294,14.957
2459179.642420729,14.918
2459179.6439007293,14.893
2459179.645420729,14.89
2459179.6469107294,14.905
2459179.648520729,14.892
2459179.6499607293,14.961
2459179.651600729,14.962
2459179.6530807293,14.981
2459179.6546107293,14.899
2459179.656110729,14.912
2459179.657590729,14.896
2459179.659060729,14.92
2459181.52864073,14.896
2459181.5294007296,14.852
2459181.5301407296,14.837
2459181.5308807297,14.843
2459181.53163073,14.853
2459181.53237073,14.904
2459181.53311073,14.862
2459181.5338807297,14.899
2459181.5346207297,14.892
2459181.5353507297,14.873
2459181.53610073,14.836
2459181.53684073,14.826
2459181.53757073,14.819
2459181.53831073,14.795
2459181.53904073,14.78
2459181.5397907295,14.818
2459181.54056073,14.784
2459181.54131073,14.809
2459181.54204073,14.846
2459181.54278073,14.845
2459181.5435307296,14.861
2459181.5442607296,14.823
2459181.5450107297,14.822
2459181.5457807295,14.799
2459181.5465407297,14.767
2459181.5472807297,14.723
2459181.54803073,14.702
2459181.5488107298,14.694
2459181.54956073,14.688
2459181.55030073,14.69
2459181.5510507296,14.643
2459181.55182073,14.607
2459181.5525707295,14.575
2459181.55330073,14.616
2459181.5540407295,14.567
2459181.5547707295,14.599
2459181.5555207296,14.639
2459181.55629073,14.677
2459181.5570407296,14.689
2459181.5577807296,14.709
2459181.5747407298,14.663
2459181.5754607297,14.621
2459181.57621073,14.636
2459181.57695073,14.691
2459181.5777107296,14.655
2459181.5784707298,14.73
2459181.5792007297,14.706
2459181.5799707295,14.694
2459181.5807307297,14.687
2459181.5814607297,14.623
2459181.58222073,14.615
2459181.5829907297,14.575
2459181.5837207297,14.63
2459181.5844607297,14.668
2459181.58520073,14.648
2459181.5859607295,14.631
2459181.5867107296,14.713
2459181.5874607298,14.707
