JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2458568.48,<14.7,,,Vis.,PYG,,<147,,AAVSO 1432KEB,,,,Z,,,,OU VIR,BAA-VSS,STD,,,,
2458569.57005,<14.662,0.2,,CV,GCO,,ENSEMBLE,000-BBV-540,7440FM,EXP.TIME= 1X30SEC.-STACK METHOD: NA-'ACP->LX200GPS/R'-'SBIG ST-7 DUAL CCD CAMERA',0,1.456,Z,,12.431,,OU VIR,AAVSO,STD,0,,,
2458570.56757,<14.684,0.172,,CV,GCO,,ENSEMBLE,000-BBV-540,7440FM,EXP.TIME= 1X30SEC.-STACK METHOD: NA-'ACP->LX200GPS/R'-'SBIG ST-7 DUAL CCD CAMERA',0,1.456,Z,,12.435,,OU VIR,AAVSO,STD,0,,,
2458571.522,<15.2,,,Vis.,PYG,U,<152,,AAVSO 1432KEB,,,,Z,,,,OU VIR,BAA-VSS,STD,,,,
2458571.56484,<14.274,0.174,,CV,GCO,,ENSEMBLE,000-BBV-540,7440FM,EXP.TIME= 1X30SEC.-STACK METHOD: NA-'ACP->LX200GPS/R'-'SBIG ST-7 DUAL CCD CAMERA',0,1.456,Z,,12.454,,OU VIR,AAVSO,STD,0,,,
2458572.56203,<14.241,0.145,,CV,GCO,,ENSEMBLE,000-BBV-540,7440FM,EXP.TIME= 1X30SEC.-STACK METHOD: NA-'ACP->LX200GPS/R'-'SBIG ST-7 DUAL CCD CAMERA',0,1.456,Z,,12.450,,OU VIR,AAVSO,STD,0,,,
2458573.55928,<15.207,0.22,,CV,GCO,,ENSEMBLE,000-BBV-540,7440FM,EXP.TIME= 1X30SEC.-STACK METHOD: NA-'ACP->LX200GPS/R'-'SBIG ST-7 DUAL CCD CAMERA',0,1.457,Z,,12.442,,OU VIR,AAVSO,STD,0,,,
2458574.55639,<15.186,0.191,,CV,GCO,,ENSEMBLE,000-BBV-540,7440FM,EXP.TIME= 1X30SEC.-STACK METHOD: NA-'ACP->LX200GPS/R'-'SBIG ST-7 DUAL CCD CAMERA',0,1.456,Z,,12.447,,OU VIR,AAVSO,STD,0,,,
2458580.1653,<15.3,,,Vis.,SRX,,NA,,NA,,,,Z,,,,OU VIR,AAVSO,STD,,,,
2458581.0604,<15.6,,,Vis.,SRX,,NA,,NA,,,,Z,,,,OU VIR,AAVSO,STD,,,,
2458584.396,<15.2,,,Vis.,PYG,,<152,,AAVSO 1432KEB,,,,Z,,,,OU VIR,BAA-VSS,STD,,,,
2458587.1806,<15.6,,,Vis.,SRX,,NA,,NA,,,,Z,,,,OU VIR,AAVSO,STD,,,,
2458587.384,<14.7,,,Vis.,PYG,U,<147,,AAVSO 1432KEB,MOON,,,Z,,,,OU VIR,BAA-VSS,STD,,,,
2458595.405,<15.2,,,Vis.,PYG,U,<152,,AAVSO 1432KEB,,,,Z,,,,OU VIR,BAA-VSS,STD,,,,
2458599.476,<15.2,,,Vis.,PYG,,<152,,AAVSO 1432KEB,,,,Z,,,,OU VIR,BAA-VSS,STD,,,,
2458603.391,<14.7,,,Vis.,PYG,U,<147,,AAVSO 1432KEB,,,,Z,,,,OU VIR,BAA-VSS,STD,,,,
2458605.0597,16.0,,,Vis.,SRX,,NA,,NA,157,,,Z,,,,OU VIR,AAVSO,STD,,,,
2458610.45815,<14.684,0.165,,CV,GCO,,ENSEMBLE,000-BBV-540,7440FM,EXP.TIME= 1X30SEC.-STACK METHOD: NA-'ACP->LX200GPS/R'-'SBIG ST-7 DUAL CCD CAMERA',0,1.457,Z,,12.466,,OU VIR,AAVSO,STD,0,,,
2458613.45005,<14.69,0.126,,CV,GCO,,ENSEMBLE,000-BBV-540,7440FM,EXP.TIME= 1X30SEC.-STACK METHOD: NA-'ACP->LX200GPS/R'-'SBIG ST-7 DUAL CCD CAMERA',0,1.457,Z,,12.460,,OU VIR,AAVSO,STD,0,,,
2458615.417,<14.7,,,Vis.,PYG,,<147,,AAVSO 1432KEB,MOON,,,Z,,,,OU VIR,BAA-VSS,STD,,,,
2458616.42,<14.3,,,Vis.,PYG,,<143,,AAVSO 1432KEB,MOON,,,Z,,,,OU VIR,BAA-VSS,STD,,,,
2458626.426,<14.7,,,Vis.,PYG,U,<147,,AAVSO 1432KEB,,,,Z,,,,OU VIR,BAA-VSS,STD,,,,
2458627.436,<14.7,,,Vis.,PYG,,<147,,AAVSO 1432KEB,,,,Z,,,,OU VIR,BAA-VSS,STD,,,,
2458630.438,<14.7,,,Vis.,PYG,,<147,,AAVSO 1432KEB,,,,Z,,,,OU VIR,BAA-VSS,STD,,,,
2458636.38615,<14.236,0.122,,CV,GCO,,ENSEMBLE,000-BBV-540,7440FM,EXP.TIME= 1X30SEC.-STACK METHOD: NA-'ACP->LX200GPS/R'-'SBIG ST-7 DUAL CCD CAMERA',0,1.457,Z,,12.401,,OU VIR,AAVSO,STD,0,,,
2458658.9500,<15.6,,,Vis.,SRX,,NA,,NA,,,,Z,,,,OU VIR,AAVSO,STD,,,,
2458660.9403,<16.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,OU VIR,AAVSO,STD,,,,
2458843.71926,<15.819,0.187,,CV,GCO,,ENSEMBLE,000-BBV-540,7440FM,EXP.TIME= 1X30SEC.-STACK METHOD: NA-'ACP->LX200GPS/R'-'SBIG ST-7 DUAL CCD CAMERA',0,1.815,Z,,12.457,,OU VIR,AAVSO,STD,0,,,
2458845.72845,<15.788,0.153,,CV,GCO,,ENSEMBLE,000-BBV-540,7440FM,EXP.TIME= 1X30SEC.-STACK METHOD: NA-'ACP->LX200GPS/R'-'SBIG ST-7 DUAL CCD CAMERA',0,1.703,Z,,12.442,,OU VIR,AAVSO,STD,0,,,
2458848.69294,<15.084,0.184,,CV,GCO,,ENSEMBLE,000-BBV-540,7440FM,EXP.TIME= 1X30SEC.-STACK METHOD: NA-'ACP->LX200GPS/R'-'SBIG ST-7 DUAL CCD CAMERA',0,1.936,Z,,12.438,,OU VIR,AAVSO,STD,0,,,
2458850.70299,<15.67,0.195,,CV,GCO,,ENSEMBLE,000-BBV-540,7440FM,EXP.TIME= 1X30SEC.-STACK METHOD: NA-'ACP->LX200GPS/R'-'SBIG ST-7 DUAL CCD CAMERA',0,1.79,Z,,12.437,,OU VIR,AAVSO,STD,0,,,
2458851.6745,<14.705,0.233,,CV,GCO,,ENSEMBLE,000-BBV-540,7440FM,EXP.TIME= 1X30SEC.-STACK METHOD: NA-'ACP->LX200GPS/R'-'SBIG ST-7 DUAL CCD CAMERA',0,2.057,Z,,12.384,,OU VIR,AAVSO,STD,0,,,
2458853.67193,<15.125,0.124,,CV,GCO,,ENSEMBLE,000-BBV-540,7440FM,EXP.TIME= 1X30SEC.-STACK METHOD: NA-'ACP->LX200GPS/R'-'SBIG ST-7 DUAL CCD CAMERA',0,2.02,Z,,12.462,,OU VIR,AAVSO,STD,0,,,
2458854.66625,<13.467,0.056,,CV,GCO,,ENSEMBLE,000-BBV-540,7440FM,EXP.TIME= 1X30SEC.-STACK METHOD: NA-'ACP->LX200GPS/R'-'SBIG ST-7 DUAL CCD CAMERA',0,2.057,Z,,12.369,,OU VIR,AAVSO,STD,0,,,
2458859.65253,<15.19,0.207,,CV,GCO,,ENSEMBLE,000-BBV-540,7440FM,EXP.TIME= 1X30SEC.-STACK METHOD: NA-'ACP->LX200GPS/R'-'SBIG ST-7 DUAL CCD CAMERA',0,2.058,Z,,12.467,,OU VIR,AAVSO,STD,0,,,
2458860.64948,<15.702,0.236,,CV,GCO,,ENSEMBLE,000-BBV-540,7440FM,EXP.TIME= 1X30SEC.-STACK METHOD: NA-'ACP->LX200GPS/R'-'SBIG ST-7 DUAL CCD CAMERA',0,2.061,Z,,12.473,,OU VIR,AAVSO,STD,0,,,
2458861.71601,<15.783,0.21,,CV,GCO,,ENSEMBLE,000-BBV-540,7440FM,EXP.TIME= 1X30SEC.-STACK METHOD: NA-'ACP->LX200GPS/R'-'SBIG ST-7 DUAL CCD CAMERA',0,1.55,Z,,12.400,,OU VIR,AAVSO,STD,0,,,
2458865.72142,<15.673,0.178,,CV,GCO,,ENSEMBLE,000-BBV-540,7440FM,EXP.TIME= 1X30SEC.-STACK METHOD: NA-'ACP->LX200GPS/R'-'SBIG ST-7 DUAL CCD CAMERA',0,1.501,Z,,12.421,,OU VIR,AAVSO,STD,0,,,
2458871.63493,<15.19,0.201,,CV,GCO,,ENSEMBLE,000-BBV-540,7440FM,EXP.TIME= 1X30SEC.-STACK METHOD: NA-'ACP->LX200GPS/R'-'SBIG ST-7 DUAL CCD CAMERA',0,1.884,Z,,12.401,,OU VIR,AAVSO,STD,0,,,
2458881.71017,<15.164,0.201,,CV,GCO,,ENSEMBLE,000-BBV-540,7440FM,EXP.TIME= 1X30SEC.-STACK METHOD: NA-'ACP->LX200GPS/R'-'SBIG ST-7 DUAL CCD CAMERA',0,1.457,Z,,12.395,,OU VIR,AAVSO,STD,0,,,
2458882.71705,<15.171,0.209,,CV,GCO,,ENSEMBLE,000-BBV-540,7440FM,EXP.TIME= 1X30SEC.-STACK METHOD: NA-'ACP->LX200GPS/R'-'SBIG ST-7 DUAL CCD CAMERA',0,1.457,Z,,12.382,,OU VIR,AAVSO,STD,0,,,
2458884.2542,<15.3,,,Vis.,SRX,,NA,,NA,,,,Z,,,,OU VIR,AAVSO,STD,,,,
2458884.70844,<15.735,0.277,,CV,GCO,,ENSEMBLE,000-BBV-540,7440FM,EXP.TIME= 1X30SEC.-STACK METHOD: NA-'ACP->LX200GPS/R'-'SBIG ST-7 DUAL CCD CAMERA',0,1.457,Z,,12.359,,OU VIR,AAVSO,STD,0,,,
2458886.57855,<15.13,0.21,,CV,GCO,,ENSEMBLE,000-BBV-540,7440FM,EXP.TIME= 1X30SEC.-STACK METHOD: NA-'ACP->LX200GPS/R'-'SBIG ST-7 DUAL CCD CAMERA',0,2.061,Z,,12.397,,OU VIR,AAVSO,STD,0,,,
2458888.6976,<14.697,0.229,,CV,GCO,,ENSEMBLE,000-BBV-540,7440FM,EXP.TIME= 1X30SEC.-STACK METHOD: NA-'ACP->LX200GPS/R'-'SBIG ST-7 DUAL CCD CAMERA',0,1.456,Z,,12.412,,OU VIR,AAVSO,STD,0,,,
2458892.69804,<15.194,0.231,,CV,GCO,,ENSEMBLE,000-BBV-540,7440FM,EXP.TIME= 1X30SEC.-STACK METHOD: NA-'ACP->LX200GPS/R'-'SBIG ST-7 DUAL CCD CAMERA',0,1.46,Z,,12.480,,OU VIR,AAVSO,STD,0,,,
2458894.71536,<15.781,0.221,,CV,GCO,,ENSEMBLE,000-BBV-540,7440FM,EXP.TIME= 1X30SEC.-STACK METHOD: NA-'ACP->LX200GPS/R'-'SBIG ST-7 DUAL CCD CAMERA',0,1.492,Z,,12.423,,OU VIR,AAVSO,STD,0,,,
2458898.67208,<14.718,0.241,,CV,GCO,,ENSEMBLE,000-BBV-540,7440FM,EXP.TIME= 1X30SEC.-STACK METHOD: NA-'ACP->LX200GPS/R'-'SBIG ST-7 DUAL CCD CAMERA',0,1.456,Z,,12.447,,OU VIR,AAVSO,STD,0,,,
2458899.66892,<15.091,0.164,,CV,GCO,,ENSEMBLE,000-BBV-540,7440FM,EXP.TIME= 1X30SEC.-STACK METHOD: NA-'ACP->LX200GPS/R'-'SBIG ST-7 DUAL CCD CAMERA',0,1.457,Z,,12.345,,OU VIR,AAVSO,STD,0,,,
2458901.66632,<15.737,0.266,,CV,GCO,,ENSEMBLE,000-BBV-540,7440FM,EXP.TIME= 1X30SEC.-STACK METHOD: NA-'ACP->LX200GPS/R'-'SBIG ST-7 DUAL CCD CAMERA',0,1.457,Z,,12.340,,OU VIR,AAVSO,STD,0,,,
2458909.1368,<15.3,,,Vis.,SRX,,NA,,NA,,,,Z,,,,OU VIR,AAVSO,STD,,,,
2458925.59786,<15.748,0.193,,CV,GCO,,ENSEMBLE,000-BBV-540,7440FM,EXP.TIME= 1X30SEC.-STACK METHOD: NA-'ACP->LX200GPS/R'-'SBIG ST-7 DUAL CCD CAMERA',0,1.456,Z,,12.435,,OU VIR,AAVSO,STD,0,,,
2458931.534,<14.7,,,Vis.,PYG,U,<147,,AAVSO 1432KEB,,,,Z,,,,OU VIR,BAA-VSS,STD,,,,
2458938.0889,<15.6,,,Vis.,SRX,,NA,,NA,,,,Z,,,,OU VIR,AAVSO,STD,,,,
2458943.43435,<15.11,0.192,,CV,GCO,,ENSEMBLE,000-BBV-540,7440FM,EXP.TIME= 1X30SEC.-STACK METHOD: NA-'ACP->LX200GPS/R'-'SBIG ST-7 DUAL CCD CAMERA',0,1.926,Z,,12.406,,OU VIR,AAVSO,STD,0,,,
2458945.41775,<14.229,0.201,,CV,GCO,,ENSEMBLE,000-BBV-540,7440FM,EXP.TIME= 1X30SEC.-STACK METHOD: NA-'ACP->LX200GPS/R'-'SBIG ST-7 DUAL CCD CAMERA',0,2.058,Z,,12.464,,OU VIR,AAVSO,STD,0,,,
2458946.41479,<14.239,0.168,,CV,GCO,,ENSEMBLE,000-BBV-540,7440FM,EXP.TIME= 1X30SEC.-STACK METHOD: NA-'ACP->LX200GPS/R'-'SBIG ST-7 DUAL CCD CAMERA',0,2.061,Z,,12.473,,OU VIR,AAVSO,STD,0,,,
2458950.5295,<15.208,0.214,,CV,GCO,,ENSEMBLE,000-BBV-540,7440FM,EXP.TIME= 1X30SEC.-STACK METHOD: NA-'ACP->LX200GPS/R'-'SBIG ST-7 DUAL CCD CAMERA',0,1.457,Z,,12.449,,OU VIR,AAVSO,STD,0,,,
2458951.53838,<15.203,0.145,,CV,GCO,,ENSEMBLE,000-BBV-540,7440FM,EXP.TIME= 1X30SEC.-STACK METHOD: NA-'ACP->LX200GPS/R'-'SBIG ST-7 DUAL CCD CAMERA',0,1.462,Z,,12.458,,OU VIR,AAVSO,STD,0,,,
2458953.50839,15.544,0.034,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.50912,15.518,0.029,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.50984,15.552,0.033,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.51057,15.572,0.03,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.51128,15.541,0.031,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.51201,15.535,0.04,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.51273,15.48,0.058,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.51346,15.519,0.032,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.51418,15.484,0.031,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.5149,15.439,0.041,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.51563,15.463,0.032,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.51635,15.523,0.025,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.51707,15.488,0.026,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.51779,15.527,0.024,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.51852,15.545,0.034,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.51925,15.545,0.029,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.51997,15.559,0.039,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.52069,15.582,0.022,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.52141,15.648,0.032,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.52214,15.629,0.034,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.52286,15.598,0.034,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.52359,15.551,0.035,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.52431,15.589,0.029,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.52502,15.548,0.03,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.52575,15.579,0.033,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.52648,15.636,0.037,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.5272,15.6,0.028,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.52793,15.58,0.031,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.52865,15.59,0.039,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.52936,15.585,0.046,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.53009,15.612,0.035,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.53082,15.565,0.029,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.53154,15.575,0.028,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.53226,15.571,0.026,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.53299,15.602,0.031,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.53372,15.578,0.027,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.53443,15.567,0.029,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.53515,15.57,0.026,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.53588,15.642,0.025,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.5366,15.59,0.03,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.53733,15.62,0.022,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.53804,15.69,0.028,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.53877,15.726,0.017,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.53949,15.912,0.037,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.54022,16.165,0.036,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.54094,16.304,0.031,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.54167,16.337,0.034,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.54238,16.108,0.032,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.54311,15.996,0.028,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.54384,15.878,0.028,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.54456,15.847,0.025,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.54528,15.793,0.042,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.54601,15.813,0.03,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.54672,15.746,0.021,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.54745,15.729,0.026,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.54817,15.735,0.03,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.5489,15.69,0.028,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.54962,15.712,0.029,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.55034,15.673,0.028,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.55106,15.69,0.031,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.55179,15.66,0.038,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.55251,15.661,0.036,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.55324,15.646,0.03,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.55396,15.619,0.027,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.55469,15.658,0.023,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.55542,15.664,0.026,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.55613,15.689,0.027,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.55685,15.667,0.026,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.55758,15.674,0.027,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.5583,15.654,0.029,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.55903,15.709,0.024,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.55975,15.733,0.027,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.56047,15.727,0.019,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.56119,15.733,0.025,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.56192,15.694,0.035,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.56264,15.73,0.04,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.56337,15.715,0.024,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.56409,15.743,0.032,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.56481,15.703,0.03,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.56553,15.752,0.033,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.56625,15.711,0.026,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.56698,15.731,0.021,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.5677,15.757,0.025,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.56843,15.752,0.04,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.56916,15.723,0.037,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.56987,15.729,0.029,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
2458953.5706,15.721,0.025,,CV,PXR,,,,AAVSO X25267ZT,LX200-14,,,Z,,,,OU VIR,BAA-VSS,STD,,,,BAAVSS
