E,C,O,O-C
-3542,1890.0759818698752,1890.0739808759315,-0.0020009939437386493
-3541,1890.2859190755125,1890.2845078659063,-0.0014112096062035562
-3540,1890.49585628115,1890.4944428748622,-0.0014134062878383702
-3539,1890.7057934867873,1890.7043151916625,-0.0014782951247980236
-3538,1890.9157306924249,1890.9145489981795,-0.0011816942453606316
-3537,1891.1256678980621,1891.1244247994634,-0.0012430985987066379
-3536,1891.3356051036994,1891.3338238325643,-0.0017812711350870813
-3535,1891.5455423093367,1891.544101240661,-0.0014410686758310476
-3534,1891.755479514974,1891.753555112192,-0.0019244027819240728
-3533,1891.9654167206113,1891.9635754808173,-0.0018412397939755465
-3532,1892.1753539262486,1892.1736685127537,-0.0016854134948971478
-3531,1892.385291131886,1892.383237129656,-0.002054002230124752
-3530,1892.5952283375234,1892.5933017945656,-0.001926542957789934
-3529,1892.8051655431607,1892.803331650567,-0.0018338925935950101
-3528,1893.0151027487982,1893.0131946262993,-0.0019081224988894974
-3527,1893.2250399544355,1893.223609378801,-0.0014305756344583642
-3526,1893.4349771600728,1893.434356988024,-0.0006201720486842532
-3525,1893.64491436571,1893.6449196639105,5.298200449033175e-06
-3524,1893.8548515713474,1893.8551937670475,0.00034219570011373435
-3523,1894.0647887769846,1894.0652478604654,0.00045908348079137795
-3522,1894.274725982622,1894.2748300214864,0.00010403886449239508
-3521,1894.4846631882594,1894.4846864044487,2.32161892199656e-05
-3520,1894.6946003938967,1894.6944320197586,-0.00016837413818393543
-3519,1894.9045375995343,1894.9042282001365,-0.0003093993977927312
-3518,1895.1144748051715,1895.11441566333,-5.914184157518321e-05
-3517,1895.3244120108088,1895.3241151852374,-0.00029682557146770705
-3516,1895.5343492164461,1895.533338813452,-0.0010104029940976034
-3515,1895.7442864220834,1895.742883958399,-0.0014024636843714688
-3514,1895.9542236277207,1895.952240007645,-0.0019836200756344624
-3513,1896.164160833358,1896.1621939189752,-0.0019669143828195956
-3512,1896.3740980389955,1896.3719467206647,-0.002151318330788854
-3511,1896.5840352446328,1896.5821395997084,-0.0018956449243887619
-3510,1896.79397245027,1896.7919144721845,-0.002057978085531431
-3509,1897.0039096559076,1897.0021650973104,-0.0017445585972382105
-3508,1897.2138468615449,1897.2123885453382,-0.0014583162067083322
-3507,1897.4237840671822,1897.423577303209,-0.00020676397321039985
-3506,1897.6337212728195,1897.6338999287755,0.00017865595600596862
-3350,1930.3839253522438,1930.3824988682536,-0.0014264839901443338
-3349,1930.5938625578813,1930.592865426209,-0.0009971316721930634
-3348,1930.8037997635186,1930.8028792053387,-0.0009205581798141793
-3347,1931.013736969156,1931.0124457114537,-0.0012912577024053462
-3346,1931.2236741747934,1931.2223496366173,-0.0013245381760498276
-3345,1931.4336113804306,1931.432243730353,-0.001367650077554572
-3344,1931.643548586068,1931.6425607495562,-0.00098783651174017
-3343,1931.8534857917052,1931.85255039675,-0.0009353949551496044
-3342,1932.0634229973425,1932.0620368083862,-0.0013861889563031582
-3341,1932.2733602029798,1932.2718361654488,-0.001524037530998612
-3340,1932.4832974086173,1932.4816928203747,-0.0016045882425714808
-3339,1932.6932346142546,1932.6918568913534,-0.0013777229012248426
-3338,1932.903171819892,1932.9019607777354,-0.0012110421564557328
-3337,1933.1131090255294,1933.111715340899,-0.001393684630329517
-3336,1933.3230462311667,1933.321217540598,-0.0018286905688000843
-3335,1933.532983436804,1933.5311795363336,-0.0018039004703496175
-3334,1933.7429206424413,1933.7406806334957,-0.0022400089455913985
-3333,1933.9528578480786,1933.9504654651266,-0.0023923829519389983
-3332,1934.1627950537159,1934.1602912135113,-0.0025038402045538533
-3331,1934.3727322593531,1934.3705548058313,-0.0021774535218810342
-3330,1934.5826694649907,1934.5802859538512,-0.0023835111394419073
-3329,1934.792606670628,1934.7905575592092,-0.002049111418727989
-3328,1935.0025438762655,1935.0004791836386,-0.002064692626845499
-3327,1935.2124810819028,1935.2108631060403,-0.0016179758624730312
-3326,1935.42241828754,1935.4212270013052,-0.0011912862348708586
-3325,1935.6323554931773,1935.6312108341617,-0.0011446590156083403
-3324,1935.8422926988146,1935.8404214005825,-0.0018712982321176241
-3323,1936.052229904452,1936.0510287515515,-0.0012011529004212207
-3322,1936.2621671100892,1936.2602815454377,-0.0018855646515021363
-3321,1936.4721043157265,1936.4708178273415,-0.0012864883849488251
-3320,1936.682041521364,1936.6803829842622,-0.001658537101775437
-3319,1936.8919787270013,1936.890034891474,-0.0019438355272995977
-3318,1937.1019159326388,1937.1002097628782,-0.001706169760609555
-3317,1937.311853138276,1937.3097633342593,-0.0020898040168049192
-3316,1937.5217903439134,1937.5195077966312,-0.0022825472822205484
-3315,1937.7317275495507,1937.7294320440005,-0.0022955055501370225
-3314,1937.941664755188,1937.9395738127248,-0.002090942463155443
-3313,1938.1516019608252,1938.1496727701171,-0.0019291907080969395
-3312,1938.3615391664625,1938.359857770797,-0.0016813956656278606
-3311,1938.5714763721,1938.570027548414,-0.0014488236861325277
-3310,1938.7814135777373,1938.780363491174,-0.0010500865632820933
-3309,1938.9913507833749,1938.9904183323076,-0.0009324510672286124
-3308,1939.2012879890121,1939.200516301981,-0.0007716870311469393
-3307,1939.4112251946494,1939.410917225548,-0.0003079691014136188
-3306,1939.6211624002867,1939.6211303203486,-3.2079938137030695e-05
-3305,1939.831099605924,1939.8304455087716,-0.0006540971523918415
-3304,1940.0410368115613,1940.040739249703,-0.00029756185836049553
-3303,1940.2509740171986,1940.2506264328392,-0.0003475843593605532
-3302,1940.4609112228359,1940.4610016302445,9.040740860655205e-05
-3301,1940.6708484284734,1940.6693149008706,-0.001533527602759932
-3279,1945.2894669524949,1945.2872388813444,-0.0022280711505118234
-3278,1945.4994041581322,1945.4969535287028,-0.0024506294294042164
-3277,1945.7093413637695,1945.7076479120642,-0.0016934517052504816
-3276,1945.9192785694067,1945.918678073402,-0.0006004960048358043
-3275,1946.129215775044,1946.1286103021357,-0.0006054729083189159
-3274,1946.3391529806813,1946.3398861092473,0.0007331285660256981
-3273,1946.5490901863188,1946.549947529816,0.0008573434972731775
-3272,1946.7590273919561,1946.7594347573197,0.0004073653635714436
-3271,1946.9689645975934,1946.9690731994897,0.0001086018962723756
-3270,1947.178901803231,1947.179432305046,0.000530501815092066
-3269,1947.3888390088682,1947.387650758513,-0.001188250355198761
-3268,1947.5987762145055,1947.5979833051722,-0.0007929093333132187
-3267,1947.8087134201428,1947.8084871777855,-0.00022624235725743347
-3266,1948.01865062578,1948.0177278921167,-0.0009227336634012318
-3265,1948.2285878314174,1948.2276339287118,-0.0009539027055325278
-3264,1948.4385250370547,1948.4377514932928,-0.0007735437618521246
-3263,1948.6484622426922,1948.6469903090376,-0.0014719336545567785
-3262,1948.8583994483295,1948.8566378281462,-0.0017616201832879597
-3261,1949.068336653967,1949.0667205760894,-0.0016160778775429208
-3260,1949.2782738596043,1949.2764384958293,-0.0018353637749441987
-3259,1949.4882110652416,1949.486028277981,-0.0021827872606081655
-3258,1949.6981482708788,1949.6963615608634,-0.0017867100154944637
-3257,1949.9080854765161,1949.9051541948347,-0.0029312816814126563
-3256,1950.1180226821534,1950.1167311000806,-0.0012915820727812388
-3255,1950.3279598877907,1950.3273918897944,-0.0005679979963133519
-3254,1950.5378970934282,1950.5386035136257,0.0007064201975026663
-3253,1950.7478342990655,1950.7491213825676,0.0012870835021203675
-3252,1950.9577715047028,1950.958512496781,0.000740992078135605
-3251,1951.1677087103403,1951.1675973100027,-0.00011140033757328638
-3250,1951.3776459159776,1951.3763369936735,-0.0013089223041333753
-3249,1951.587583121615,1951.5867857168041,-0.0007974048107826093
-3248,1951.7975203272522,1951.7966057116257,-0.0009146156264705496
-3247,1952.0074575328895,1952.0064747211231,-0.0009828117663346347
-3246,1952.2173947385268,1952.2163437387705,-0.0010509997562166973
-3245,1952.427331944164,1952.4268978713228,-0.00043407284124441503
-3244,1952.6372691498016,1952.6361465746947,-0.0011225751068195677
-3243,1952.8472063554389,1952.8462641874985,-0.0009421679403658345
-3242,1953.0571435610764,1953.0560059700974,-0.0011375909789421712
-3241,1953.2670807667137,1953.2656778987077,-0.0014028680059254839
-3240,1953.477017972351,1953.4750064747975,-0.002011497553439767
-3239,1953.6869551779882,1953.6853643783081,-0.0015907996801161062
-3238,1953.8968923836255,1953.8948174190637,-0.002074964561870729
-3237,1954.1068295892628,1954.1047079761126,-0.002121613150166013
-3236,1954.3167667949,1954.3150989661458,-0.0016678287543072656
-3235,1954.5267040005376,1954.5247582886027,-0.001945711934922656
-3234,1954.736641206175,1954.7348988703395,-0.0017423358353880758
-3228,1955.9962644399989,1955.9953918384467,-0.0008726015521460795
-3227,1956.2062016456362,1956.2051975555319,-0.0010040901042884798
-3226,1956.4161388512734,1956.4148529598585,-0.0012858914149092016
-3225,1956.626076056911,1956.6246933707862,-0.0013826861247707711
-3224,1956.8360132625482,1956.834518382139,-0.0014948804091545753
-3223,1957.0459504681858,1957.0443347146406,-0.001615753545138432
-3222,1957.255887673823,1957.2545311135123,-0.0013565603107963398
-3221,1957.4658248794603,1957.4644403477764,-0.001384531683925161
-3220,1957.6757620850976,1957.673983818081,-0.0017782670165615855
-3219,1957.885699290735,1957.8840154376321,-0.001683853102804278
-3218,1958.0956364963722,1958.0932925998625,-0.002343896509728438
-3217,1958.3055737020095,1958.3031725502617,-0.002401151747790209
-3216,1958.5155109076468,1958.51290670829,-0.0026041993567105237
-3215,1958.7254481132843,1958.7230251710844,-0.002422942199928002
-3214,1958.9353853189216,1958.9331707662486,-0.0022145526729673293
-3213,1959.145322524559,1959.1429987439924,-0.00232378056671223
-3212,1959.3552597301964,1959.3529372250546,-0.00232250514181942
-3211,1959.5651969358337,1959.563289678736,-0.0019072570976277348
-3210,1959.775134141471,1959.773603272583,-0.0015308688880395493
-3209,1959.9850713471083,1959.983345880316,-0.0017254667923225497
-3208,1960.1950085527455,1960.1935789504614,-0.0014296022841335798
-3207,1960.4049457583828,1960.4031062640302,-0.001839494352680049
-3206,1960.6148829640204,1960.6129918136664,-0.0018911503539129626
-3205,1960.8248201696576,1960.823467367574,-0.0013528020836020005
-3204,1961.034757375295,1961.033083443459,-0.0016739318359668687
-3203,1961.2446945809324,1961.2429837479792,-0.0017108329532220523
-3202,1961.4546317865697,1961.4528563926963,-0.0017753938734585972
-3201,1961.664568992207,1961.6626188896435,-0.0019501025635690894
-3200,1961.8745061978443,1961.8725606108744,-0.001945586969895885
-3199,1962.0844434034816,1962.0822717284366,-0.002171675045019583
-3198,1962.294380609119,1962.292113725288,-0.0022668838309982675
-3197,1962.5043178147562,1962.5023368005602,-0.001981014195962416
-3196,1962.7142550203937,1962.712478996688,-0.001776023705588159
-3195,1962.924192226031,1962.9224365913306,-0.0017556347004301642
-3194,1963.1341294316685,1963.1327176639045,-0.001411767764011529
-3193,1963.3440666373058,1963.3427744424018,-0.001292194903953714
-3192,1963.554003842943,1963.5527843337356,-0.0012195092074307468
-3191,1963.7639410485804,1963.762824086686,-0.0011169618944677495
-3190,1963.9738782542177,1963.9724544580704,-0.001423796147264511
-3189,1964.183815459855,1964.1822902102542,-0.0015252496007178706
-3188,1964.3937526654922,1964.3927371500504,-0.0010155154418498569
-3187,1964.6036898711297,1964.60260408416,-0.0010857869697247224
-3186,1964.813627076767,1964.8131214732362,-0.0005056035308825813
-3185,1965.0235642824043,1965.0228208429803,-0.0007434394240135589
-3184,1965.2335014880418,1965.2325323949249,-0.0009690931169643591
-3183,1965.4434386936791,1965.4423097723825,-0.0011289212966403284
-3182,1965.6533758993164,1965.6517099498467,-0.001665949469725092
-3181,1965.8633131049537,1965.8616202586338,-0.0016928463198837562
-3180,1966.073250310591,1966.071254233378,-0.0019960772128797544
-3179,1966.2831875162283,1966.281428742658,-0.0017587735703727958
-3178,1966.4931247218656,1966.492502077217,-0.0006226446485015913
-3177,1966.703061927503,1966.7032242478153,0.00016232031225626997
-3176,1966.9129991331404,1966.9140407355278,0.0010416023874313396
-3175,1967.122936338778,1967.1235370281865,0.0006006894086567627
-3174,1967.3328735444152,1967.3337274775117,0.0008539330965504632
-3173,1967.5428107500525,1967.5431210778077,0.0003103277551872452
-3172,1967.7527479556898,1967.7527345080948,-1.344759493804304e-05
-3171,1967.962685161327,1967.962351830916,-0.0003333304109673918
-3170,1968.1726223669643,1968.1717095496365,-0.0009128173278440954
-3164,1969.4322456007885,1969.4303978502135,-0.001847750575052487
-3163,1969.6421828064258,1969.64019357733,-0.0019892290958978265
-3162,1969.852120012063,1969.8498985784825,-0.002221433580643861
-3161,1970.0620572177004,1970.0598889770479,-0.002168240652508757
-3160,1970.2719944233377,1970.2704505079143,-0.0015439154233263253
-3159,1970.481931628975,1970.4808283160721,-0.0011033129028419353
-3158,1970.6918688346125,1970.6919734432815,0.00010460866906214505
-3157,1970.9018060402498,1970.9024747315536,0.0006686913038720377
-3156,1971.1117432458873,1971.1125860339985,0.000842788111185655
-3155,1971.3216804515246,1971.323121289605,0.001440838080497997
-3154,1971.5316176571619,1971.5324478216621,0.0008301645002575242
-3153,1971.7415548627991,1971.741837328673,0.00028246587385183375
-3152,1971.9514920684364,1971.9506270833588,-0.0008649850776691892
-3151,1972.1614292740737,1972.160560833683,-0.0008684403908318927
-3150,1972.371366479711,1972.370394855775,-0.000971623936038668
-3149,1972.5813036853485,1972.580316836107,-0.000986849241598975
-3148,1972.7912408909858,1972.7901739809058,-0.0010669100799987064
-3147,1973.001178096623,1973.0000146930286,-0.0011634035945462529
-3146,1973.2111153022606,1973.2094113729377,-0.001703929322957265
-3145,1973.421052507898,1973.4195029703976,-0.001549537500295628
-3144,1973.6309897135352,1973.62913584367,-0.0018538698652719177
-3143,1973.8409269191725,1973.8390151698436,-0.001911749328883161
-3142,1974.0508641248098,1974.04890106757,-0.0019630572398909862
-3141,1974.260801330447,1974.2586431972013,-0.002158133245757199
-3140,1974.4707385360844,1974.4691327628473,-0.001605773237088215
-3139,1974.6806757417219,1974.6795600588425,-0.0011156828793446039
-3138,1974.8906129473592,1974.8902531426058,-0.00035980475331598427
-3137,1975.1005501529967,1975.1008755056582,0.00032535266154809506
-3136,1975.310487358634,1975.3111911245944,0.0007037659604520741
-3135,1975.5204245642713,1975.521260547768,0.000835983496699555
-3134,1975.7303617699085,1975.7305353547474,0.00017358483887619514
-3133,1975.9402989755458,1975.9407061050897,0.00040712954387345235
-3132,1976.1502361811831,1976.1492918828462,-0.0009442983368899149
-3131,1976.3601733868204,1976.3590875577656,-0.0010858290547730576
-3130,1976.5701105924577,1976.5690726731864,-0.0010379192713116936
-3129,1976.7800477980952,1976.778960224318,-0.0010875737771129934
-3128,1976.9899850037325,1976.9895254485039,-0.00045955522864460363
-3127,1977.19992220937,1977.1991312498353,-0.0007909595346973219
-3126,1977.4098594150073,1977.408875443587,-0.0009839714202826144
-3125,1977.6197966206446,1977.6186192833875,-0.0011773372571042273
-3124,1977.8297338262819,1977.8280773983379,-0.001656427943999006
-3123,1978.0396710319192,1978.0381129099553,-0.0015581219638534094
-3122,1978.2496082375565,1978.2477045119415,-0.0019037256149658788
-3121,1978.4595454431937,1978.457592255785,-0.0019531874088443146
-3120,1978.6694826488313,1978.667433593748,-0.002049055083261919
-3119,1978.8794198544686,1978.877339870615,-0.002079983853491285
-3118,1979.0893570601058,1979.0873849388186,-0.00197212128728097
-3117,1979.2992942657434,1979.2976820276972,-0.0016122380461638386
-3116,1979.5092314713806,1979.5080049689848,-0.0012265023958661914
-3115,1979.719168677018,1979.7185036926378,-0.000664984380136957
-3114,1979.9291058826552,1979.9286208850097,-0.0004849976455716387
-3113,1980.1390430882925,1980.138358755996,-0.0006843322964869003
-3112,1980.3489802939298,1980.3478612253464,-0.0011190685834208125
-3111,1980.558917499567,1980.557487693754,-0.0014298058131316793
-3110,1980.7688547052046,1980.767514530281,-0.0013401749235981697
-3109,1980.978791910842,1980.9776208498288,-0.001171061013110375
-3108,1981.1887291164794,1981.1881501799091,-0.000578936570263977
-3107,1981.3986663221167,1981.3975628378205,-0.0011034842962089897
-3106,1981.608603527754,1981.6073568978832,-0.0012466298708204704
-3105,1981.8185407333913,1981.8169545014478,-0.0015862319435200334
-3104,1982.0284779390286,1982.026781797721,-0.001696141307547805
-3103,1982.2384151446659,1982.2366562525572,-0.0017588921086826304
-2969,2010.3700007000689,2010.368008155529,-0.0019925445399167074
-2968,2010.5799379057062,2010.5779871659163,-0.0019507397898905765
-2967,2010.7898751113437,2010.7877784164043,-0.0020966949393823597
-2966,2010.999812316981,2010.9975477600435,-0.002264556937461748
-2965,2011.2097495226185,2011.2071066821177,-0.0026428405008118716
-2964,2011.4196867282558,2011.4174066205544,-0.0022801077013809845
-2963,2011.629623933893,2011.627510575573,-0.0021133583200025896
-2962,2011.8395611395304,2011.8377522434757,-0.0018088960546265298
-2961,2012.0494983451676,2012.0477023819135,-0.001795963254153321
-2960,2012.259435550805,2012.258108976112,-0.0013265746929391753
-2959,2012.4693727564422,2012.4682510866032,-0.0011216698389944213
-2958,2012.6793099620795,2012.6779625201502,-0.0013474419292833772
-2957,2012.889247167717,2012.8882546739994,-0.000992493717603793
-2956,2013.0991843733543,2013.0978499248506,-0.0013344485037123377
-2955,2013.3091215789918,2013.3080225663102,-0.0010990126816068368
-2954,2013.5190587846291,2013.5178170650145,-0.0012417196146543574
-2953,2013.7289959902664,2013.7275215657946,-0.0014744244717803667
-2952,2013.9389331959037,2013.9372762429039,-0.001656952999837813
-2951,2014.148870401541,2014.1473051772023,-0.0015652243387194176
-2950,2014.3588076071783,2014.356888067231,-0.0019195399472664576
-2949,2014.5687448128156,2014.5672643414068,-0.0014804714087404136
-2948,2014.778682018453,2014.777186866226,-0.00149515222710761
-2947,2014.9886192240904,2014.9877055894879,-0.0009136346025115927
-2946,2015.198556429728,2015.1980163422347,-0.00054008749316381
-2945,2015.4084936353652,2015.408530165446,3.653008093351673e-05
-2944,2015.6184308410025,2015.6190192414072,0.0005884004046947666
-2943,2015.8283680466398,2015.828795605578,0.0004275589383269107
-2942,2016.038305252277,2016.0382377019962,-6.755028084626247e-05
-2941,2016.2482424579143,2016.2478918574948,-0.00035060041955148336
-2940,2016.4581796635516,2016.4571270618599,-0.0010526016917538072
-2939,2016.668116869189,2016.666993134457,-0.0011237347318910906
-2938,2016.8780540748264,2016.8775519821484,-0.0005020926780616719
-2937,2017.0879912804637,2017.08696945351,-0.0010218269537745073
-2936,2017.2979284861012,2017.296746385689,-0.0011821004122793966
-2935,2017.5078656917385,2017.5063996540503,-0.0014660376882602577
-2934,2017.7178028973758,2017.7161410995327,-0.0016617978430986113
-2933,2017.927740103013,2017.9259858929927,-0.001754210020408209
-2932,2018.1376773086504,2018.1355855883655,-0.002091720284852272
-2931,2018.3476145142877,2018.3455893563976,-0.0020251578901024914
-2930,2018.557551719925,2018.5557612832417,-0.0017904366832226515
-2929,2018.7674889255625,2018.7656429331214,-0.0018459924410763051
-2928,2018.9774261311998,2018.9763585521569,-0.0010675790429104381
-2927,2019.187363336837,2019.1870494540287,-0.00031388280831379234
-2926,2019.3973005424746,2019.3972600934744,-4.044900015287567e-05
-2925,2019.6072377481119,2019.6076814301236,0.00044368201179167954
-2924,2019.8171749537491,2019.817588130873,0.0004131771238462534
-2923,2020.0271121593864,2020.0265001426772,-0.0006120167092831252
-2922,2020.2370493650237,2020.2366057548697,-0.0004436101539795345
-2921,2020.446986570661,2020.4460091520336,-0.0009774186273716623
-2920,2020.6569237762983,2020.6551974131207,-0.0017263631775676913
-2919,2020.8668609819358,2020.8657164968472,-0.0011444850886164204
-2918,2021.076798187573,2021.0756837423803,-0.0011144451927975751
-2917,2021.2867353932106,2021.285726491507,-0.001008901703698939
-2916,2021.496672598848,2021.4955478054485,-0.001124793399412738
-2915,2021.7066098044852,2021.7051161406007,-0.0014936638845028938
-2914,2021.9165470101225,2021.9147934753087,-0.0017535348138153495
-2913,2022.1264842157598,2022.124544485315,-0.0019397304447466013
-2907,2023.386107449584,2023.3857201000394,-0.00038734954455321713
-2906,2023.5960446552212,2023.596505865519,0.0004612102977716859
-2905,2023.8059818608585,2023.8065248361936,0.000542975335065421
-2904,2024.0159190664958,2024.0163847642527,0.000465697756908412
-2903,2024.2258562721331,2024.2258457654027,-1.0506730404813425e-05
-2902,2024.4357934777704,2024.434760276895,-0.0010332008753266564
-2901,2024.6457306834077,2024.6446506562245,-0.0010800271832067665
-2900,2024.8556678890452,2024.853985875851,-0.0016820131941130967
-2899,2025.0656050946825,2025.0636621942026,-0.0019429004798894312
-2898,2025.27554230032,2025.2740111044693,-0.0015311958507027157
-2897,2025.4854795059573,2025.4843311492757,-0.0011483566815968516
-2896,2025.6954167115946,2025.6943556122758,-0.0010610993188038265
-2895,2025.9053539172319,2025.903929829133,-0.0014240880989291327
-2894,2026.1152911228692,2026.1139112649362,-0.0013798579329886707
-2893,2026.3252283285065,2026.3236102387043,-0.0016180898021502799
-2892,2026.5351655341437,2026.5334815431017,-0.0016839910420003434
-2891,2026.7451027397813,2026.742888327082,-0.002214412699231616
-2890,2026.9550399454185,2026.952919423994,-0.0021205214245583193
-2889,2027.1649771510558,2027.1628673919004,-0.0021097591554735118
-2888,2027.3749143566934,2027.3728202552238,-0.0020941014695381455
-2887,2027.5848515623306,2027.582733707362,-0.0021178549686737824
-2886,2027.794788767968,2027.7931227182305,-0.0016660497374232364
-2885,2028.0047259736052,2028.002993450121,-0.0017325234841791826
-2884,2028.2146631792425,2028.2130498171248,-0.0016133621177232271
-2883,2028.4246003848798,2028.4231598152999,-0.001440569579926887
-2882,2028.634537590517,2028.6334300488104,-0.001107541706687698
-2881,2028.8444747961546,2028.843275727554,-0.0011990686004992313
-2880,2029.054412001792,2029.0534111325896,-0.0010008692022438481
-2879,2029.2643492074294,2029.2631548869772,-0.001194320452214015
-2878,2029.4742864130667,2029.473064201095,-0.0012222119717080204
-2877,2029.684223618704,2029.6830357865579,-0.0011878321461153973
-2876,2029.8941608243413,2029.892993394374,-0.0011674299673813948
-2875,2030.1040980299786,2030.1024520458006,-0.0016459841779123963
-2874,2030.3140352356158,2030.3124150085332,-0.001620227082639758
-2873,2030.5239724412531,2030.521996861303,-0.0019755799501126603
-2872,2030.7339096468904,2030.7314772056814,-0.0024324412090663827
-2871,2030.943846852528,2030.9415782772269,-0.0022685753010591725
-2870,2031.1537840581652,2031.1513772493045,-0.0024068088607691607
-2869,2031.3637212638027,2031.3614462748826,-0.0022749889201350015
-2868,2031.57365846944,2031.5714453556413,-0.002213113798688937
-2867,2031.7835956750773,2031.7813166704896,-0.0022790045877627563
-2866,2031.9935328807146,2031.9916107278004,-0.0019221529141759675
-2865,2032.203470086352,2032.2013461433482,-0.0021239430036530393
-2864,2032.4134072919892,2032.4115870795547,-0.0018202124344952608
-2863,2032.6233444976265,2032.621714042845,-0.0016304547814343096
-2862,2032.833281703264,2032.8312406883167,-0.002041014947280928
-2861,2033.0432189089013,2033.0418164736755,-0.001402435225827503
-2860,2033.2531561145388,2033.2521905183305,-0.0009655962082888436
-2859,2033.463093320176,2033.4617478374316,-0.0013454827444547846
-2858,2033.6730305258134,2033.6713529375777,-0.00167758823567965
-2857,2033.8829677314507,2033.8811898752003,-0.0017778562503281137
-2856,2034.092904937088,2034.0910125918238,-0.0018923452641956828
-2855,2034.3028421427252,2034.3006328535382,-0.002209289187021568
-2854,2034.5127793483625,2034.5107944726096,-0.001984875752896187
-2853,2034.7227165539998,2034.7206348860343,-0.002081667965512679
-2852,2034.9326537596373,2034.9303857448126,-0.0022680148247218312
-1157,2390.776217314922,2390.7768489035448,0.0006315886225820577
-1156,2390.9861545205595,2390.9866297216277,0.0004752010681841057
-1155,2391.1960917261968,2391.196809877133,0.0007181509363363148
-1154,2391.406028931834,2391.406165737898,0.00013680606389243621
-1153,2391.6159661374713,2391.6159919139113,2.5776439997571288e-05
-1152,2391.8259033431086,2391.8258105381246,-9.280498397856718e-05
-1151,2392.035840548746,2392.035459079497,-0.00038146924907778157
-1150,2392.2457777543837,2392.2448120520785,-0.0009657023051659053
-1149,2392.455714960021,2392.4548512796828,-0.0008636803381705249
-1148,2392.6656521656582,2392.664243671708,-0.0014084939502936322
-1147,2392.8755893712955,2392.874097286485,-0.0014920848107067286
-1146,2393.085526576933,2393.0836036780065,-0.001922898926295602
-1145,2393.29546378257,2393.293387188313,-0.0020765942572325002
-1144,2393.5054009882074,2393.503076911731,-0.0023240764762704202
-1143,2393.7153381938447,2393.713037607223,-0.0023005866214589332
-1142,2393.925275399482,2393.9231706830838,-0.002104716398207529
-1141,2394.1352126051197,2394.133233051306,-0.0019795538137259427
-1140,2394.345149810757,2394.343722970532,-0.0014268402251218504
-1139,2394.5550870163943,2394.554780969194,-0.00030604720041083056
-1138,2394.7650242220316,2394.7649121501295,-0.0001120719020946126
-1137,2394.974961427669,2394.9753028897726,0.0003414621037336474
-1136,2395.184898633306,2395.1859395529937,0.0010409196875116322
-1135,2395.3948358389434,2395.3958567209384,0.0010208819949184544
-1134,2395.6047730445807,2395.603525218627,-0.0012478259536692349
-1133,2395.814710250218,2395.815346017164,0.0006357669458338933
-1132,2396.0246474558553,2396.024575485042,-7.197081322374288e-05
-1131,2396.234584661493,2396.2343693973426,-0.00021526415048356284
-1130,2396.4445218671303,2396.4440971621057,-0.00042470502467040205
-1129,2396.6544590727676,2396.653685985735,-0.0007730870324849093
-1128,2396.864396278405,2396.863642622333,-0.0007536560719927365
-1127,2397.074333484042,2397.0734737115936,-0.0008597724486207881
-1126,2397.2842706896795,2397.2831264295373,-0.0011442601421549625
-1125,2397.494207895317,2397.4925818709216,-0.0016260243951364828
-1124,2397.704145100954,2397.7021245815913,-0.0020205193627589324
-1123,2397.9140823065914,2397.912058148511,-0.0020241580805304693
-1122,2398.124019512229,2398.121324994886,-0.0026945173431158764
-1121,2398.3339567178664,2398.331318541705,-0.0026381761613265553
-1120,2398.5438939235037,2398.541130287875,-0.0027636356285256625
-1119,2398.753831129141,2398.75171254479,-0.0021185843511375424
-1118,2398.9637683347783,2398.961662180425,-0.002106154353441525
-1117,2399.1737055404155,2399.172117245099,-0.001588295316651056
-1116,2399.383642746053,2399.3828818128363,-0.0007609332164975058
-1115,2399.59357995169,2399.5937916804805,0.00021172879041841952
-1114,2399.8035171573274,2399.8044142151884,0.0008970578610387747
-1113,2400.0134543629647,2400.014507618346,0.0010532553815210122
-1112,2400.2233915686024,2400.2245238491246,0.001132280522142537
-1111,2400.4333287742397,2400.434503555936,0.0011747816961360513
-1110,2400.643265979877,2400.6441226706975,0.0008566908204556967
-1109,2400.8532031855143,2400.8534711322627,0.00026794674840857624
-1108,2401.0631403911516,2401.063240799805,0.00010040865345217753
-1107,2401.273077596789,2401.2727394931358,-0.0003381036531209247
-1106,2401.483014802426,2401.4824745693486,-0.0005402330775723385
-1105,2401.6929520080635,2401.691932430068,-0.0010195779955211037
-1104,2401.9028892137007,2401.901729026412,-0.0011601872888604703
-1103,2402.1128264193385,2402.1115006496034,-0.0013257697351036768
-1102,2402.322763624976,2402.3210103842684,-0.0017532407073304057
-1101,2402.532700830613,2402.530827400142,-0.0018734304712779704
-1100,2402.7426380362504,2402.7408208750953,-0.0018171611550314992
-1099,2402.9525752418876,2402.950684177208,-0.0018910646795120556
-1098,2403.162512447525,2403.1603363736745,-0.002176073850478133
-1097,2403.372449653162,2403.370394141529,-0.0020555116334435297
-1096,2403.5823868587995,2403.58039856621,-0.0019882925894307846
-1095,2403.792324064437,2403.7903317196774,-0.0019923447594010213
-1094,2404.002261270074,2404.000311715948,-0.0019495541259857418
-1093,2404.212198475712,2404.210408852048,-0.0017896236636261165
-1087,2405.4718217095356,2405.4704793517085,-0.0013423578270703729
-1086,2405.681758915173,2405.6804203109173,-0.001338604255579412
-1085,2405.89169612081,2405.890604098793,-0.0010920220170191897
