JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2454103.8409,17.11,,,N/A,BXS,,CHK:13.59,,P,"""ERR:0.05 CMP:12.381,14.245,14.665,13.554,15.588""",,,V,,,,IY UMA,,STD,,,,
2454107.9229,19.01,,,N/A,BXS,,CHK:13.62,,P,"""ERR:0.23 CMP:12.381,14.245,14.665,13.554,15.588""",,,V,,,,IY UMA,,STD,,,,
2454111.4063,<14.2,,,Vis.,MUY,,142,,PE061501,,,,V,,,,IY UMA,,STD,,,,
2454114.7472,<14.2,,,Vis.,MUY,,142,,PE061501,,,,V,,,,IY UMA,,STD,,,,
2454115.3826,<14.2,,,Vis.,MUY,,142,,PE061501,,,,V,,,,IY UMA,,STD,,,,
2454117.8749,17.89,,,V,MDW,,1424,1559,6/15/01,Err: 0.2,,,V,,,,IY UMA,,STD,,,,
2454121.5167,<14.2,,,Vis.,MUY,,142,,PE061501,,,,V,,,,IY UMA,,STD,,,,
2454121.9025,17.32,,,V,MDW,,1424,1559,6/15/01,Err: 0.14,,,V,,,,IY UMA,,STD,,,,
2454122.4035,<14.2,,,Vis.,MUY,,142,,PE061501,,,,V,,,,IY UMA,,STD,,,,
2454123.7215,<14.2,,,Vis.,MUY,,142,,PE061501,,,,V,,,,IY UMA,,STD,,,,
2454124.4090,<14.2,,,Vis.,MUY,,142,,PE061501,,,,V,,,,IY UMA,,STD,,,,
2454125.8659,14.03,,,V,MDW,Y,1424,1559,6/15/01,Err: 0.01,,,V,,,,IY UMA,,STD,,,,
2454127.425,<13.6,,,Vis.,OJR,,,,,Used CONVERTV at HQ,,,V,,,,IY UMA,,STD,,,,
2454127.5243,<14.2,,,Vis.,MUY,,142,,PE061501,,,,V,,,,IY UMA,,STD,,,,
2454130.7933,14.24,0.00,,N/A,BXS,,CHK:13.50,,P,"""ERR:0.00 CMP:,14.245,14.665,13.554,15.588""",0,,V,,,,IY UMA,,STD,,,,
2454130.7963,14.26,0.00,,N/A,BXS,,CHK:13.49,,P,"""ERR:0.00 CMP:,14.245,14.665,13.554,15.588""",0,,V,,,,IY UMA,,STD,,,,
2454130.8354,14.75,,,V,MDW,M,1424,1559,6/15/01,Err: 0.02,,,V,,,,IY UMA,,STD,,,,
2454131.7368,<13.6,,,Vis.,MUY,,136,,PE061501,,,,V,,,,IY UMA,,STD,,,,
2454135.3431,<14.2,,,Vis.,MUY,,142,,PE061501,,,,V,,,,IY UMA,,STD,,,,
2454139.4250,<14.2,,,Vis.,MUY,,142,,PE061501,,,,V,,,,IY UMA,,STD,,,,
2454141.8352,16.22,,,V,MDW,,1424,,6/15/01,Err: 0.04,,,V,,,,IY UMA,,STD,,,,
2454143.3056,<14.2,,,Vis.,MUY,,142,,PE061501,,,,V,,,,IY UMA,,STD,,,,
2454144.8807,17.45,,,V,MDW,,1424,,6/15/01,Err: 0.08,,,V,,,,IY UMA,,STD,,,,
2454146.3882,<14.6,,,Vis.,MUY,,146,,PE061501,,,,V,,,,IY UMA,,STD,,,,
2454146.4757,<14.2,,,Vis.,OJR,,,,,Used CONVERTV at HQ,,,V,,,,IY UMA,,STD,,,,
2454147.7583,<16.5,,,V,SXN,,165,,61501,,,,V,,,,IY UMA,,STD,,,,
2454149.4056,<14.2,,,Vis.,MUY,,142,,PE061501,,,,V,,,,IY UMA,,STD,,,,
2454150.3264,<14.2,,,Vis.,OJR,,,,,Used CONVERTV at HQ,,,V,,,,IY UMA,,STD,,,,
2454153.3444,<14.2,,,Vis.,MUY,,142,,PE061501,,,,V,,,,IY UMA,,STD,,,,
2454154.40278,<13.6,,,Vis.,GFT,,136,,SD 2000,,0,,V,,,,IY UMA,AFOEV,STD,,,,
2454154.7722,<15.6,,,V,SXN,,156,,61501,,,,V,,,,IY UMA,,STD,,,,
2454156.8525,17.23,0.06,,V,MDW,M,1424,,6/15/01,Err: 0.06,0,,V,,,,IY UMA,,STD,,,,
2454158.7743,17.64,0.12,,V,MDW,M,1424,,6/15/01,Err: 0.12,0,,V,,,,IY UMA,,STD,,,,
2454159.7056,16.91,0.08,,V,MDW,M,1424,,6/15/01,Err: 0.08,0,,V,,,,IY UMA,,STD,,,,
2454160.6152,17.13,,,N/A,BXS,,CHK:13.46,,P,"""ERR:0.04 CMP:14.245,14.665,13.554,15.588""",0,,V,,,,IY UMA,,STD,,,,
2454160.6267,17.24,0.17,,V,MDW,M,1424,,6/15/01,Err: 0.17,0,,V,,,,IY UMA,,STD,,,,
2454161.555,<14.7,,,Vis.,PYG,,<147,,Henden 010,M,,,V,,,,IY UMA,,STD,,,,
2454163.4708,<14.2,,,Vis.,MUY,,142,,PE061501,,,,V,,,,IY UMA,,STD,,,,
2454165.3250,<13.3,,,Vis.,OCR,,133,,,,,,V,,,,IY UMA,,STD,,,,
2454166.8641,17.53,0.13,,V,MDW,M,1424,,6/15/01,Err: 0.13,0,,V,,,,IY UMA,,STD,,,,
2454167.4368,<14.2,,,Vis.,MUY,,142,,PE061501,,,,V,,,,IY UMA,,STD,,,,
2454167.82431,<13.6,,,Vis.,HUZ,M,136,,PE2001,,0,,V,,,,IY UMA,,STD,,,,
2454168.40833,<14.2,,,Vis.,GFT,,142,,SD 2000,,0,,V,,,,IY UMA,AFOEV,STD,,,,
2454168.7851,17.29,0.12,,V,MDW,M,1424,,6/15/01,Err: 0.12,0,,V,,,,IY UMA,,STD,,,,
2454169.3479,<13.6,,,Vis.,POX,G,136,,2000,CHART BY ME,,,V,,,,IY UMA,,STD,,,,
2454169.3653,<14.6,,,Vis.,MUY,,146,,PE061501,,,,V,,,,IY UMA,,STD,,,,
2454169.41736,<13.6,,,Vis.,GFT,,136,,SD 2000,,0,,V,,,,IY UMA,AFOEV,STD,,,,
2454169.4750,<13.3,,,Vis.,OCR,,133,,,,,,V,,,,IY UMA,,STD,,,,
2454169.604,<14.7,,,Vis.,PYG,,<147,,Henden 010,,,,V,,,,IY UMA,,STD,,,,
2454170.38542,<14.2,,,Vis.,GFT,,142,,SD 2000,,0,,V,,,,IY UMA,AFOEV,STD,,,,
2454170.3882,<14.2,,,Vis.,MUY,,146,,PE061501,,,,V,,,,IY UMA,,STD,,,,
2454170.4465,<16.5,,,V,NFD,,165,,,,,,V,,,,IY UMA,KNVWS,STD,,,,
2454170.71911,17.2,0.09,,V,CMP,,16.551,,6/15/01,,0,1.16,V,,,,IY UMA,,STD,,,,
2454170.8007,<15.6,,,V,SXN,,156,,HENDEN,,,,V,,,,IY UMA,,STD,,,,
2454171.3778,<14.6,,,Vis.,MUY,,146,,PE061501,,,,V,,,,IY UMA,,STD,,,,
2454171.38542,<14.2,,,Vis.,GFT,,142,,SD 2000,,0,,V,,,,IY UMA,AFOEV,STD,,,,
2454172.3292,<14.7,,,Vis.,NDQ,         ,,,,,,,V,,,,IY UMA,AFOEV,STD,,,,
2454172.3694,<14.2,,,Vis.,MUY,,142,,PE061501,,,,V,,,,IY UMA,,STD,,,,
2454173.38472,<13.6,,,Vis.,GFT,,136,,SD 2000,,0,,V,,,,IY UMA,AFOEV,STD,,,,
2454173.3931,<14.6,,,Vis.,MUY,,146,,PE061501,,,,V,,,,IY UMA,,STD,,,,
2454174.3972,<14.2,,,Vis.,MUY,,142,,PE061501,,,,V,,,,IY UMA,,STD,,,,
2454175.3229,<14.2,,,Vis.,MUY,,142,,PE061501,,,,V,,,,IY UMA,,STD,,,,
2454176.7304,<14.2,,,Vis.,RFA,,142,,010615,,0,,V,,,,IY UMa,,STD,,,,
2454177.7806,<15.6,,,V,SXN,,156,,HENDEN,,,,V,,,,IY UMA,,STD,,,,
2454178.7688,17.38,0.08,,V,MDW,,1424,,6/15/01,Err: 0.08,0,,V,,,,IY UMA,,STD,,,,
2454180.536,<15.6,,,Vis.,PYG,,<156,,Henden 010,,,,V,,,,IY UMA,,STD,,,,
2454180.6992,17.13,0.06,,V,MDW,,1424,,6/15/01,Err: 0.06,0,,V,,,,IY UMA,,STD,,,,
2454182.3403,<14.6,,,Vis.,MUY,,146,,PE061501,,0,,V,,,,IY UMA,,STD,,,,
2454182.7031,16.60,0.04,,V,MDW,,1424,,6/15/01,Err: 0.04,0,,V,,,,IY UMA,,STD,,,,
2454183.7000,17.29,0.05,,V,MDW,,1424,,6/15/01,Err: 0.05,0,,V,,,,IY UMA,,STD,,,,
2454184.3514,<14.2,,,Vis.,OJR,,,,,Used CONVERTV at HQ,,,V,,,,IY UMA,,STD,,,,
2454185.3250,<14.2,,,Vis.,MUY,,142,,PE061501,,0,,V,,,,IY UMA,,STD,,,,
2454186.3403,<14.2,,,Vis.,MUY,,142,,PE061501,,0,,V,,,,IY UMA,,STD,,,,
2454188.7156,17.34,0.08,,V,MDW,M,1424,,6/15/01,Err: 0.08,0,,V,,,,IY UMA,,STD,,,,
2454189.6979,<15.6,,,V,BQG,,156,142,PE61501,,,,V,,,,IY UMA,,STD,,,,
2454189.7379,17.62,0.12,,V,MDW,M,1424,,6/15/01,Err: 0.12,0,,V,,,,IY UMA,,STD,,,,
2454190.6946,16.77,0.08,,V,MDW,M,1424,,6/15/01,Err: 0.08,0,,V,,,,IY UMA,,STD,,,,
2454191.7088,17.33,0.13,,V,MDW,M,1424,,6/15/01,Err: 0.13,0,,V,,,,IY UMA,,STD,,,,
2454194.3458,<14.2,,,Vis.,MUY,,142,,PE061501,,0,,V,,,,IY UMA,,STD,,,,
2454195.3694,<14.6,,,Vis.,MUY,,146,,PE061501,,0,,V,,,,IY UMA,,STD,,,,
2454195.3750,<14.7,,,Vis.,HHU,,147,,PE061501,,,,V,,,,IY UMA,,STD,,,,
2454195.470,<14.7,,,Vis.,PYG,,<147,,Henden 010,H,,,V,,,,IY UMA,,STD,,,,
2454196.3514,<14.2,,,Vis.,MUY,,142,,PE061501,,0,,V,,,,IY UMA,,STD,,,,
2454197.3701,<14.2,,,Vis.,KWO,,142,,PE0601,,,,V,,,,IY UMA,AFOEV,STD,,,,
2454197.3764,<14.6,,,Vis.,MUY,,146,,PE061501,,0,,V,,,,IY UMA,,STD,,,,
2454197.39722,<13.6,,,Vis.,GFT,,136,,SD 2000,,0,,V,,,,IY UMA,AFOEV,STD,,,,
2454198.3382,<14.7,,,Vis.,NDQ,         ,,,,,,,V,,,,IY UMA,AFOEV,STD,,,,
2454198.3528,<14.6,,,Vis.,MUY,,146,,PE061501,,0,,V,,,,IY UMA,,STD,,,,
2454198.4708,<15.6,,,Vis.,MOI,         ,,,,,,,V,,,,IY UMA,AFOEV,STD,,,,
2454199.3569,<14.2,,,Vis.,KWO,,142,,PE0601,,,,V,,,,IY UMA,AFOEV,STD,,,,
2454199.3826,<14.6,,,Vis.,MUY,,146,,PE061501,,0,,V,,,,IY UMA,,STD,,,,
2454199.502,<14.7,,,Vis.,PYG,,<147,,Henden 010,H,,,V,,,,IY UMA,,STD,,,,
2454200.3653,<14.2,,,Vis.,MUY,,142,,PE061501,,0,,V,,,,IY UMA,,STD,,,,
2454200.521,<15.6,,,Vis.,PYG,,<156,,Henden 010,0,,,V,,,,IY UMA,,STD,,,,
2454201.3854,<14.6,,,Vis.,MUY,,146,,PE061501,,0,,V,,,,IY UMA,,STD,,,,
2454201.454,<15.6,,,Vis.,PYG,,<156,,Henden 010,0,,,V,,,,IY UMA,,STD,,,,
2454202.3792,<14.2,,,Vis.,MUY,,142,,PE061501,,0,,V,,,,IY UMA,,STD,,,,
2454202.41944,<13.6,,,Vis.,GFT,,136,,SD 2000,,0,,V,,,,IY UMA,AFOEV,STD,,,,
2454203.3931,<14.2,,,Vis.,KWO,,142,,PE0601,,,,V,,,,IY UMA,AFOEV,STD,,,,
2454204.3396,<14.2,,,Vis.,KWO,,142,,PE0601,,,,V,,,,IY UMA,AFOEV,STD,,,,
2454205.3542,<14.2,,,Vis.,KWO,,142,,PE0601,,,,V,,,,IY UMA,AFOEV,STD,,,,
2454205.3889,<14.2,,,Vis.,MUY,,142,,PE061501,,0,,V,,,,IY UMA,,STD,,,,
2454206.3819,<14.2,,,Vis.,MUY,,142,,PE061501,,0,,V,,,,IY UMA,,STD,,,,
2454207.3410,<14.2,,,Vis.,KWO,,142,,PE0601,,,,V,,,,IY UMA,AFOEV,STD,,,,
2454208.3556,<14.7,,,Vis.,NDQ,         ,,,,,,,V,,,,IY UMA,AFOEV,STD,,,,
2454208.444,<14.7,,,Vis.,PYG,,<147,,Henden 010,0,,,V,,,,IY UMA,,STD,,,,
2454208.60625,<15.6,,,V,BQG,,136,156,p6/01,,0,,V,,,,IY UMA,,STD,,,,
2454209.3840,<14.6,,,Vis.,MUY,,146,,PE061501,,0,,V,,,,IY UMA,,STD,,,,
2454209.40000,<14.2,,,Vis.,GFT,,142,,SD 2000,,0,,V,,,,IY UMA,AFOEV,STD,,,,
2454209.460,<14.7,,,Vis.,PYG,,<147,,Henden 010,0,,,V,,,,IY UMA,,STD,,,,
2454210.3736,<14.2,,,Vis.,MUY,,142,,PE061501,,0,,V,,,,IY UMA,,STD,,,,
2454210.39167,<13.6,,,Vis.,GFT,,136,,SD 2000,,0,,V,,,,IY UMA,AFOEV,STD,,,,
2454211.3917,<14.6,,,Vis.,MUY,,146,,PE061501,,0,,V,,,,IY UMA,,STD,,,,
2454211.7041,17.39,0.07,,V,MDW,,1424,,6/15/01,Err: 0.07,0,,V,,,,IY UMA,,STD,,,,
2454212.43681,<14.2,,,Vis.,GFT,,142,,SD 2000,,0,,V,,,,IY UMA,AFOEV,STD,,,,
2454212.68021,17.37,0.12,,V,CMP,,17.156,,6/15/01,,0,1.26,V,,,,IY UMA,,STD,,,,
2454212.7250,17.00,0.06,,V,MDW,,1424,,6/15/01,Err: 0.06,0,,V,,,,IY UMA,,STD,,,,
2454213.4090,<14.2,,,Vis.,MUY,,142,,PE061501,,0,,V,,,,IY UMA,,STD,,,,
2454213.41181,<14.2,,,Vis.,GFT,,142,,SD 2000,,0,,V,,,,IY UMA,AFOEV,STD,,,,
2454213.428,<14.7,,,Vis.,PYG,,<147,,Henden 010,M,,,V,,,,IY UMA,,STD,,,,
2454213.6566,17.46,0.07,,V,MDW,,1424,,6/15/01,Err: 0.07,0,,V,,,,IY UMA,,STD,,,,
2454216.6721,17.03,0.10,,V,MDW,M,1424,,6/15/01,Err: 0.10,0,,V,,,,IY UMA,,STD,,,,
2454219.65208,<13.6,,,Vis.,DLA,,13.6,,PE2001,,0,,V,,,,IY UMA,,STD,,,,
2454220.3944,<13.6,,,Vis.,MUY,,136,,PE061501,,0,,V,,,,IY UMA,,STD,,,,
2454221.4028,<14.2,,,Vis.,MUY,,142,,PE061501,,0,,V,,,,IY UMA,,STD,,,,
2454221.428,<14.7,,,Vis.,PYG,,<147,,Henden 010,M,,,V,,,,IY UMA,,STD,,,,
2454222.4111,<14.2,,,Vis.,MUY,,142,,PE061501,,0,,V,,,,IY UMA,,STD,,,,
2454222.447,<14.7,,,Vis.,PYG,,<147,,Henden 010,M,,,V,,,,IY UMA,,STD,,,,
2454223.4028,<14.2,,,Vis.,MUY,,142,,PE061501,,0,,V,,,,IY UMA,,STD,,,,
2454223.6640,17.27,0.06,,V,MDW,M,1559,,6/15/01,Err: 0.06,0,,V,,,,IY UMA,,STD,,,,
2454224.6565,17.39,0.05,,V,MDW,M,1559,,6/15/01,Err: 0.05,0,,V,,,,IY UMA,,STD,,,,
2454225.40139,<13.6,,,Vis.,GFT,,136,,SD 2000,,0,,V,,,,IY UMA,AFOEV,STD,,,,
2454225.6528,16.83,0.03,,V,MDW,M,1559,,6/15/01,Err: 0.03,0,,V,,,,IY UMA,,STD,,,,
2454226.3812,<14.7,,,Vis.,NDQ,         ,,,,,,,Z,,,,IY UMA,AFOEV,STD,,,,
2454226.4000,<14.2,,,Vis.,MUY,,142,,PE061501,,0,,V,,,,IY UMA,,STD,,,,
2454226.4118,17.4,,,N/A,NDQ,,,,,,,,Z,,,,IY UMA,AFOEV,STD,,,,
2454226.6605,17.54,0.05,,V,MDW,,1559,,6/15/01,Err: 0.05,0,,V,,,,IY UMA,,STD,,,,
2454227.6557,17.32,0.04,,V,MDW,,1559,,6/15/01,Err: 0.04,0,,V,,,,IY UMA,,STD,,,,
2454228.3715,<15.6,,,Vis.,DPV,,,,PE0601,,,,V,,,,IY UMA,,STD,,,,
2454228.448,<14.7,,,Vis.,PYG,,<147,,Henden 010,0,,,V,,,,IY UMA,,STD,,,,
2454230.38125,<14.2,,,Vis.,GFT,,142,,SD 2000,,0,,V,,,,IY UMA,AFOEV,STD,,,,
2454230.6991,<13.6,,,Vis.,RFA,,136,,010615,,0,,V,,,,IY UMa,,STD,,,,
2454231.6838,<13.6,,,Vis.,RFA,,136,,010615,,0,,V,,,,IY UMa,,STD,,,,
2454232.404,17.5,,,N/A,MOI,TG,,,,,,,Z,,,,IY UMA,AFOEV,STD,,,,
2454232.7535,<14.2,,,Vis.,AAP,,142,,PDR6/01,,0,,V,,,,IY UMA,,STD,,,,
2454233.3674,<14.2,,,Vis.,KWO,,142,,PE0601,,,,V,,,,IY UMA,AFOEV,STD,,,,
2454233.65625,<13.6,,,Vis.,DLA,,13.6,,PE2001,,0,,V,,,,IY UMA,,STD,,,,
2454234.4083,<14.2,,,Vis.,MUY,,142,,PE061501,,0,,V,,,,IY UMA,,STD,,,,
2454236.61389,<13.6,,,Vis.,CCY,H,136,,6/15/01,,0,,V,,,,IY UMA,,STD,,,,
2454236.7632,<13.6,,,Vis.,AAP,,136,,PDR6/01,,0,,V,,,,IY UMA,,STD,,,,
2454237.7563,<13.6,,,Vis.,AAP,,136,,PDR6/01,,0,,V,,,,IY UMA,,STD,,,,
2454238.3951,<14.2,,,Vis.,MUY,,142,,PE061501,,0,,V,,,,IY UMA,,STD,,,,
2454238.58472,<13.6,,,Vis.,CCY,,136,,6/15/01,,0,,V,,,,IY UMA,,STD,,,,
2454238.6421,17.34,0.04,,V,MDW,,1559,,6/15/01,Err: 0.04,0,,V,,,,IY UMA,,STD,,,,
2454239.3681,<14.2,,,Vis.,KWO,,142,,PE0601,,,,V,,,,IY UMA,AFOEV,STD,,,,
2454239.4354,<15.6,,,V,NFD,,156,,,,,,V,,,,IY UMA,KNVWS,STD,,,,
2454239.4542,<14.2,,,Vis.,MUY,,142,,PE061501,,0,,V,,,,IY UMA,,STD,,,,
2454239.58194,<13.6,,,Vis.,CCY,,136,,6/15/01,,0,,V,,,,IY UMA,,STD,,,,
2454239.6383,17.60,0.04,,V,MDW,,1559,,6/15/01,Err: 0.04,0,,V,,,,IY UMA,,STD,,,,
2454240.3951,<14.2,,,Vis.,KWO,,142,,PE0601,,,,V,,,,IY UMA,AFOEV,STD,,,,
2454240.4132,<14.2,,,Vis.,MUY,,142,,PE061501,,0,,V,,,,IY UMA,,STD,,,,
2454240.435,<14.7,,,Vis.,PYG,,<147,,Henden 010,0,,,V,,,,IY UMA,,STD,,,,
2454240.57014,<13.6,,,Vis.,CCY,,136,,6/15/01,,0,,V,,,,IY UMA,,STD,,,,
2454240.6424,17.39,0.05,,V,MDW,,1559,,6/15/01,Err: 0.05,0,,V,,,,IY UMA,,STD,,,,
2454242.449,<14.7,,,Vis.,PYG,,<147,,Henden 010,0,,,V,,,,IY UMA,,STD,,,,
2454242.57500,<13.6,,,Vis.,CCY,,136,,6/15/01,,0,,V,,,,IY UMA,,STD,,,,
2454242.6397,17.13,0.05,,V,MDW,,1559,,6/15/01,Err: 0.05,0,,V,,,,IY UMA,,STD,,,,
2454243.4049,<14.2,,,Vis.,MUY,,142,,PE061501,,0,,V,,,,IY UMA,,STD,,,,
2454243.444,<14.7,,,Vis.,PYG,,<147,,Henden 010,M,,,V,,,,IY UMA,,STD,,,,
2454243.6454,17.59,0.10,,V,MDW,,1559,,6/15/01,Err: 0.10,0,,V,,,,IY UMA,,STD,,,,
2454244.4132,<14.6,,,Vis.,MUY,,146,,PE061501,,0,,V,,,,IY UMA,,STD,,,,
2454244.58194,<13.3,,,Vis.,CCY,M,133,,6/15/01,,0,,V,,,,IY UMA,,STD,,,,
2454244.6457,16.89,0.05,,V,MDW,M,1559,,6/15/01,Err: 0.05,0,,V,,,,IY UMA,,STD,,,,
2454245.57569,<13.3,,,Vis.,CCY,M,133,,6/15/01,,0,,V,,,,IY UMA,,STD,,,,
2454245.6431,<16.55,,,V,MDW,MH,1655,,6/15/01,,0,,V,,,,IY UMA,,STD,,,,
2454250.439,<14.7,,,Vis.,PYG,,<147,,Henden 010,M,,,V,,,,IY UMA,,STD,,,,
2454252.5731,16.6,,,N/A,MOI,TG,,,,,,,Z,,,,IY UMA,AFOEV,STD,,,,
2454253.485,<14.7,,,Vis.,PYG,,<147,,Henden 010,M,,,V,,,,IY UMA,,STD,,,,
2454254.460,<14.7,,,Vis.,PYG,,<147,,Henden 010,0,,,V,,,,IY UMA,,STD,,,,
2454256.475,<14.7,,,Vis.,PYG,,<147,,Henden 010,0,,,V,,,,IY UMA,,STD,,,,
2454256.57847,<13.3,,,Vis.,CCY,,133,,6/15/01,,0,,V,,,,IY UMA,,STD,,,,
2454259.6263,<13.6,,,Vis.,RFA,,136,,010615,,0,,V,,,,IY UMa,,STD,,,,
2454260.6196,<14.2,,,Vis.,RFA,,142,,010615,,0,,V,,,,IY UMa,,STD,,,,
2454261.6195,<14.2,,,Vis.,RFA,,142,,010615,,0,,V,,,,IY UMa,,STD,,,,
2454262.458,<14.7,,,Vis.,PYG,,<147,,Henden 010,0,,,V,,,,IY UMA,,STD,,,,
2454264.499,<14.7,,,Vis.,PYG,,<147,,Henden 010,0,,,V,,,,IY UMA,,STD,,,,
2454264.6269,<14.2,,,Vis.,RFA,,142,,010615,,0,,V,,,,IY UMa,,STD,,,,
2454265.6201,<13.6,,,Vis.,RFA,,136,,010615,,0,,V,,,,IY UMa,,STD,,,,
2454270.4083,<14.2,,,Vis.,KWO,,142,,PE0601,,,,V,,,,IY UMA,AFOEV,STD,,,,
2454270.4340,<14.2,,,Vis.,MUY,,142,,PE061501,,0,,V,,,,IY UMA,,STD,,,,
2454273.4514,<14.2,,,Vis.,MUY,,142,,PE061501,,0,,V,,,,IY UMA,,STD,,,,
2454283.4933,16.7,,,Green-Vis.,MOI,,,,,,0,,Z,,,,IY UMA,AFOEV,STD,,,,
2454287.5088,15.7,,,Green-Vis.,MOI,,,,,,0,,Z,,,,IY UMA,AFOEV,STD,,,,
2454396.6972,<14.2,,,Vis.,MUY,,142,,PE061501,,0,,Z,,,,IY UMA,,STD,,,,
2454446.91736,<13.6,,,Vis.,CCY,,136,,6/15/01,,0,,Z,,,,IY UMA,,STD,,,,
2454447.9599,16.81,0.04,,V,MDW,BU,1559,,6/15/01,Err: 0.04,0,,Z,,,,IY UMA,,STD,,,,
2454449.9401,17.52,0.13,,V,MDW,U,1559,,6/15/01,Err: 0.13,0,,Z,,,,IY UMA,,STD,,,,
2454465.45139,<13.6,,,Vis.,OJR,,136,,AAVSO,,0,,Z,,,,IY UMA,,STD,,,,
2454471.4833,<14.2,,,Vis.,MUY,,142,,PE061501,,0,,Z,,,,IY UMA,,STD,,,,
2454471.597,<14.7,,,Vis.,PYG,,<147,,Henden 010120,,0,,Z,,,,IY UMA,,STD,,,,
2454473.5278,<14.2,,,Vis.,MUY,,142,,PE061501,,0,,Z,,,,IY UMA,,STD,,,,
2454478.4049,<14.2,,,Vis.,MUY,,142,,PE061501,,0,,Z,,,,IY UMA,,STD,,,,
2454478.8806,17.43,0.05,,V,MDW,,1559,16.55,6/15/01,,0,1.034,Z,,16.57,,IY UMA,,STD,,,,
2454481.8596,17.62,0.07,,V,MDW,,1559,16.55,6/15/01,,0,1.028,Z,,16.45,,IY UMA,,STD,,,,
2454481.86,17.62,0.07,,V,MDW,,1559,16.55,6/15/01,,0,1.028,Z,,16.45,,IY UMA,,STD,,,,
2454482.4035,<14.2,,,Vis.,MUY,,142,,PE061501,,0,,Z,,,,IY UMA,,STD,,,,
2454484.8866,18.07,0.35,,CV,BXS,,ENSEMBLE,,P,CMP:12.381 14.245 14.665 13.554 15.588,0,1.077,Z,,13.50,,IY UMA,,STD,,,,
2454486.8180,17.61,0.10,,V,MDW,,1559,16.55,6/15/01,,0,1.027,Z,,16.80,,IY UMA,,STD,,,,
2454493.446,14.7,,,Vis.,PYG,U,147,,henden010120,,,,Z,,,,IY UMA,,STD,,,,
2454496.4243,<14.2,,,Vis.,MUY,,142,,PE061501,,0,,Z,,,,IY UMA,,STD,,,,
2454496.7844,17.42,0.06,,V,MDW,,1559,16.55,6/15/01,,0,1.027,Z,,16.55,,IY UMA,,STD,,,,
2454499.3743,<14.2,,,Vis.,KWO,,142,,PE0601,,0,,Z,,,,IY UMA,,STD,,,,
2454499.41181,<13.6,,,Vis.,GFT,,136,,SD 2000,,,,Z,,,,IY UMA,,STD,,,,
2454500.3528,<14.2,,,Vis.,KWO,,142,,PE0601,,0,,Z,,,,IY UMA,,STD,,,,
2454503.39306,<13.6,,,Vis.,GFT,,136,,SD 2000,,,,Z,,,,IY UMA,,STD,,,,
2454503.4069,<14.2,,,Vis.,MUY,,142,,PE061501,,0,,Z,,,,IY UMA,,STD,,,,
2454504.4243,<14.2,,,Vis.,MUY,,142,,PE061501,,0,,Z,,,,IY UMA,,STD,,,,
2454504.6125,<14.2,,,Vis.,DPV,,,,PE0601,,0,,Z,,,,IY UMA,,STD,,,,
2454505.3826,<14.2,,,Vis.,MUY,,142,,PE061501,,0,,Z,,,,IY UMA,,STD,,,,
2454505.42708,<13.6,,,Vis.,GFT,,136,,SD 2000,,,,Z,,,,IY UMA,,STD,,,,
2454505.85764,<13.6,,,Vis.,CCY,,136,,6/15/01,,,,Z,,,,IY UMA,,STD,,,,
2454506.3813,<14.2,,,Vis.,MUY,,142,,PE061501,,0,,Z,,,,IY UMA,,STD,,,,
2454506.480,<15.6,,,Vis.,PYG,0,<156,,Henden 010120,0,0,,Z,,,,IY UMA,,STD,,,,
2454506.5347,<14.2,,,Vis.,DPV,,,,PE0601,,0,,Z,,,,IY UMA,,STD,,,,
2454507.3514,<13.6,,,Vis.,POX,,136,,2000,,,,Z,,,,IY UMA,,STD,,,,
2454507.38194,<13.6,,,Vis.,GFT,,136,,SD 2000,,,,Z,,,,IY UMA,,STD,,,,
2454507.42292,<14.3,,,Vis.,OJR,,143,,AAVSO,,,,Z,,,,IY UMA,,STD,,,,
2454508.38056,<13.6,,,Vis.,GFT,,136,,SD 2000,,,,Z,,,,IY UMA,,STD,,,,
2454508.477,<14.7,,,Vis.,PYG,U,<147,,Henden 010120,,0,,Z,,,,IY UMA,,STD,,,,
2454509.3799,<14.2,,,Vis.,MUY,,142,,PE061501,,0,,Z,,,,IY UMA,,STD,,,,
2454509.38681,<14.2,,,Vis.,GFT,,142,,SD 2000,,,,Z,,,,IY UMA,,STD,,,,
2454513.3771,<14.2,,,Vis.,MUY,,142,,PE061501,,0,,Z,,,,IY UMA,,STD,,,,
2454514.3125,<13.3,,,Vis.,NDQ,,NA,,NA,,,,Z,,,,IY UMA,,STD,,,,
2454519.31458,<14.3,,,Vis.,OJR,,143,,AAVSO,,,,Z,,,,IY UMA,,STD,,,,
2454520.7541,17.13,0.14,,V,MDW,,1559,16.55,6/15/01,,0,1.027,Z,,16.47,,IY UMA,,STD,,,,
2454521.3361,<14.2,,,Vis.,KWO,,142,,080207,,0,,Z,,,,IY UMA,,STD,,,,
2454521.4970,<15.6,,,Vis.,PYG,0,<156,,Henden 010120,0,0,,Z,,,,IY UMA,,STD,,,,
2454521.6826,17.64,0.10,,V,MDW,,1559,16.55,6/15/01,,0,1.046,Z,,16.63,,IY UMA,,STD,,,,
