E,C,O,O-C
-651,2317.576979681122,,
-650,2317.934477202649,,
-649,2318.2919747241754,,
-648,2318.6494722457023,,
-647,2319.0069697672293,,
-646,2319.364467288756,,
-645,2319.7219648102828,,
-644,2320.0794623318093,,
-643,2320.4369598533362,,
-642,2320.7944573748628,,
-641,2321.1519548963897,,
-640,2321.5094524179167,,
-639,2321.866949939443,,
-638,2322.22444746097,,
-637,2322.5819449824967,,
-636,2322.9394425040236,,
-635,2323.29694002555,,
-634,2323.654437547077,,
-633,2324.011935068604,,
-632,2324.3694325901306,,
-631,2324.7269301116576,,
-630,2325.084427633184,,
-629,2325.441925154711,,
-628,2325.7994226762376,,
-627,2326.1569201977645,,
-626,2326.5144177192915,,
-625,2326.871915240818,,
-624,2327.229412762345,,
-623,2327.5869102838715,,
-622,2327.9444078053984,,
-621,2328.301905326925,,
-620,2328.659402848452,,
-619,2329.0169003699784,,
-618,2329.3743978915054,,
-617,2329.7318954130324,,
-616,2330.089392934559,,
-615,2330.446890456086,,
-614,2330.8043879776124,,
-613,2331.1618854991393,,
-612,2331.519383020666,,
-611,2331.876880542193,,
-610,2332.2343780637198,,
-609,2332.5918755852463,,
-608,2332.9493731067732,,
-607,2333.3068706282997,,
-606,2333.6643681498267,,
-605,2334.021865671353,,
-604,2334.37936319288,,
-603,2334.736860714407,,
-602,2335.0943582359337,,
-601,2335.4518557574606,,
-600,2335.809353278987,,
-599,2336.166850800514,,
-598,2336.5243483220406,,
-597,2336.8818458435676,,
-596,2337.2393433650946,,
-595,2337.596840886621,,
-594,2337.954338408148,,
-593,2338.3118359296745,,
-592,2338.6693334512015,,
-591,2339.026830972728,,
-590,2339.384328494255,,
-589,2339.741826015782,,
-588,2340.0993235373085,,
-587,2340.4568210588354,,
-586,2340.814318580362,,
-585,2341.171816101889,,
-584,2341.5293136234154,,
-583,2341.8868111449424,,
-582,2342.244308666469,,
-581,2342.601806187996,,
-580,2342.959303709523,,
-579,2343.3168012310493,,
-578,2343.6742987525763,,
-577,2344.031796274103,,
-576,2344.38929379563,,
-575,2344.7467913171567,,
-574,2345.1042888386833,,
-573,2345.46178636021,,
-572,2345.8192838817367,,
-571,2346.1767814032637,,
-570,2346.53427892479,,
-569,2346.891776446317,,
-568,2347.2492739678437,,
-567,2347.6067714893707,,
-566,2347.9642690108976,,
-565,2348.321766532424,,
-564,2348.679264053951,,
-563,2349.0367615754776,,
-562,2349.3942590970046,,
-561,2349.751756618531,,
-560,2350.109254140058,,
-559,2350.466751661585,,
-558,2350.8242491831115,,
-557,2351.1817467046385,,
-556,2351.539244226165,,
-555,2351.896741747692,,
-554,2352.2542392692185,,
-553,2352.6117367907455,,
-552,2352.9692343122724,,
-551,2353.326731833799,,
-550,2353.684229355326,,
-549,2354.0417268768524,,
-548,2354.3992243983794,,
-547,2354.756721919906,,
-546,2355.114219441433,,
-545,2355.4717169629594,,
-544,2355.8292144844863,,
-543,2356.1867120060133,,
-542,2356.54420952754,,
-541,2356.9017070490668,,
-540,2357.2592045705933,,
-539,2357.6167020921202,,
-538,2357.974199613647,,
-537,2358.3316971351737,,
-536,2358.6891946567007,,
-535,2359.046692178227,,
-534,2359.404189699754,,
-533,2359.7616872212807,,
-532,2360.1191847428076,,
-531,2360.476682264334,,
-530,2360.834179785861,,
-529,2361.191677307388,,
-528,2361.5491748289146,,
-527,2361.9066723504416,,
-526,2362.264169871968,,
-525,2362.621667393495,,
-524,2362.9791649150216,,
-523,2363.3366624365485,,
-522,2363.6941599580755,,
-521,2364.051657479602,,
-520,2364.409155001129,,
-519,2364.7666525226555,,
-518,2365.1241500441824,,
-517,2365.481647565709,,
-516,2365.839145087236,,
-515,2366.196642608763,,
-514,2366.5541401302894,,
-513,2366.9116376518164,,
-512,2367.269135173343,,
-511,2367.62663269487,,
-510,2367.9841302163964,,
-509,2368.3416277379233,,
-508,2368.69912525945,,
-507,2369.056622780977,,
-506,2369.4141203025038,,
-505,2369.7716178240303,,
-504,2370.1291153455572,,
-503,2370.4866128670837,,
-502,2370.8441103886107,,
-501,2371.2016079101377,,
-500,2371.559105431664,,
-499,2371.916602953191,,
-498,2372.2741004747177,,
-497,2372.6315979962446,,
-496,2372.989095517771,,
-495,2373.346593039298,,
-494,2373.7040905608246,,
-493,2374.0615880823516,,
-492,2374.4190856038786,,
-491,2374.776583125405,,
-490,2375.134080646932,,
-489,2375.4915781684585,,
-488,2375.8490756899855,,
-487,2376.206573211512,,
-486,2376.564070733039,,
-485,2376.921568254566,,
-484,2377.2790657760925,,
-483,2377.6365632976194,,
-482,2377.994060819146,,
-481,2378.351558340673,,
-480,2378.7090558621994,,
-479,2379.0665533837264,,
-478,2379.4240509052534,,
-477,2379.78154842678,,
-476,2380.139045948307,,
-475,2380.4965434698333,,
-474,2380.8540409913603,,
-473,2381.211538512887,,
-472,2381.569036034414,,
-471,2381.9265335559408,,
-470,2382.2840310774673,,
-469,2382.6415285989942,,
-468,2382.9990261205207,,
-467,2383.3565236420477,,
-466,2383.714021163574,,
-465,2384.071518685101,,
-464,2384.429016206628,,
-463,2384.7865137281547,,
-462,2385.1440112496816,,
-461,2385.501508771208,,
-460,2385.859006292735,,
-459,2386.2165038142616,,
-458,2386.5740013357886,,
-457,2386.931498857315,,
-456,2387.288996378842,,
-455,2387.646493900369,,
-454,2388.0039914218955,,
-453,2388.3614889434225,,
-452,2388.718986464949,,
-451,2389.076483986476,,
-450,2389.4339815080025,,
-449,2389.7914790295295,,
-448,2390.1489765510564,,
-447,2390.506474072583,,
-446,2390.86397159411,,
-445,2391.2214691156364,,
-444,2391.5789666371634,,
-443,2391.93646415869,,
-442,2392.293961680217,,
-441,2392.651459201744,,
-440,2393.0089567232703,,
-439,2393.3664542447973,,
-438,2393.723951766324,,
-437,2394.081449287851,,
-436,2394.4389468093773,,
-435,2394.7964443309043,,
-434,2395.153941852431,,
-433,2395.5114393739577,,
-432,2395.8689368954847,,
-431,2396.226434417011,,
-430,2396.583931938538,,
-429,2396.9414294600647,,
-428,2397.2989269815916,,
-427,2397.6564245031186,,
-426,2398.013922024645,,
-425,2398.371419546172,,
-424,2398.7289170676986,,
-423,2399.0864145892256,,
-422,2399.443912110752,,
-421,2399.801409632279,,
-420,2400.1589071538056,,
-419,2400.5164046753325,,
-418,2400.8739021968595,,
-417,2401.231399718386,,
-416,2401.588897239913,,
-415,2401.9463947614395,,
-414,2402.3038922829664,,
-413,2402.6613898044934,,
-412,2403.01888732602,,
-411,2403.376384847547,,
-410,2403.7338823690734,,
-409,2404.0913798906004,,
-408,2404.448877412127,,
-407,2404.806374933654,,
-406,2405.1638724551804,,
-405,2405.5213699767073,,
-404,2405.8788674982343,,
-403,2406.236365019761,,
-402,2406.5938625412878,,
-401,2406.9513600628143,,
-400,2407.3088575843412,,
-399,2407.6663551058678,,
-398,2408.0238526273947,,
-397,2408.3813501489217,,
-396,2408.738847670448,,
-395,2409.096345191975,,
-394,2409.4538427135017,,
-393,2409.8113402350286,,
-392,2410.168837756555,,
-391,2410.526335278082,,
-390,2410.883832799609,,
-389,2411.2413303211356,,
-388,2411.5988278426626,,
-387,2411.956325364189,,
-386,2412.313822885716,,
-385,2412.6713204072425,,
-384,2413.0288179287695,,
-383,2413.386315450296,,
-382,2413.743812971823,,
-381,2414.10131049335,,
-380,2414.4588080148765,,
-379,2414.8163055364034,,
-378,2415.17380305793,,
-377,2415.531300579457,,
-376,2415.888798100984,,
-375,2416.2462956225104,,
-374,2416.6037931440374,,
-373,2416.961290665564,,
-372,2417.318788187091,,
-371,2417.6762857086173,,
-370,2418.0337832301443,,
-369,2418.391280751671,,
-368,2418.748778273198,,
-367,2419.1062757947248,,
-366,2419.4637733162513,,
-365,2419.8212708377782,,
-364,2420.1787683593047,,
-363,2420.5362658808317,,
-362,2420.893763402358,,
-361,2421.251260923885,,
-360,2421.608758445412,,
-359,2421.9662559669387,,
-358,2422.3237534884656,,
-357,2422.681251009992,,
-356,2423.038748531519,,
-355,2423.3962460530456,,
-354,2423.7537435745726,,
-353,2424.1112410960995,,
-352,2424.468738617626,,
-351,2424.826236139153,,
-350,2425.1837336606795,,
-349,2425.5412311822065,,
-348,2425.898728703733,,
-347,2426.25622622526,,
-346,2426.613723746787,,
-345,2426.9712212683135,,
-344,2427.3287187898404,,
-343,2427.686216311367,,
-342,2428.043713832894,,
-341,2428.4012113544204,,
-340,2428.7587088759474,,
-339,2429.1162063974743,,
-338,2429.473703919001,,
-337,2429.831201440528,,
-336,2430.1886989620543,,
-335,2430.5461964835813,,
-334,2430.903694005108,,
-333,2431.261191526635,,
-332,2431.6186890481613,,
-331,2431.9761865696883,,
-330,2432.333684091215,,
-329,2432.6911816127417,,
-328,2433.0486791342687,,
-327,2433.406176655795,,
-326,2433.763674177322,,
-325,2434.1211716988487,,
-324,2434.4786692203757,,
-323,2434.8361667419026,,
-322,2435.193664263429,,
-321,2435.551161784956,,
-320,2435.9086593064826,,
-319,2436.2661568280096,,
-318,2436.623654349536,,
-317,2436.981151871063,,
-316,2437.33864939259,,
-315,2437.6961469141165,,
-314,2438.0536444356435,,
-313,2438.41114195717,,
-312,2438.768639478697,,
-311,2439.1261370002235,,
-310,2439.4836345217504,,
-309,2439.8411320432774,,
-308,2440.198629564804,,
-307,2440.556127086331,,
-306,2440.9136246078574,,
-305,2441.2711221293844,,
-304,2441.628619650911,,
-303,2441.986117172438,,
-302,2442.343614693965,,
-301,2442.7011122154913,,
-300,2443.0586097370183,,
-299,2443.416107258545,,
-298,2443.7736047800718,,
-297,2444.1311023015983,,
-296,2444.4885998231252,,
-295,2444.8460973446518,,
-294,2445.2035948661787,,
-293,2445.5610923877057,,
-292,2445.918589909232,,
-291,2446.276087430759,,
-290,2446.6335849522857,,
-289,2446.9910824738126,,
-288,2447.348579995339,,
-287,2447.706077516866,,
-286,2448.063575038393,,
-285,2448.4210725599196,,
-284,2448.7785700814466,,
-283,2449.136067602973,,
-282,2449.4935651245,,
-281,2449.8510626460265,,
-280,2450.2085601675535,,
-279,2450.5660576890805,,
-278,2450.923555210607,,
-277,2451.281052732134,,
-276,2451.6385502536605,,
-275,2451.9960477751874,,
-274,2452.353545296714,,
-273,2452.711042818241,,
-272,2453.068540339768,,
-271,2453.4260378612944,,
-270,2453.7835353828214,,
-269,2454.141032904348,,
-268,2454.498530425875,,
-267,2454.8560279474013,,
-266,2455.2135254689283,,
-265,2455.5710229904553,,
-264,2455.928520511982,,
-263,2456.2860180335088,,
-262,2456.6435155550353,,
-261,2457.0010130765622,,
-260,2457.3585105980887,,
-259,2457.7160081196157,,
-258,2458.073505641142,,
-257,2458.431003162669,,
-256,2458.788500684196,,
-255,2459.1459982057227,,
-254,2459.5034957272496,,
-253,2459.860993248776,,
-252,2460.218490770303,,
-251,2460.5759882918296,,
-250,2460.9334858133566,,
-249,2461.2909833348835,,
-248,2461.64848085641,,
-247,2462.005978377937,,
-246,2462.3634758994635,,
-245,2462.7209734209905,,
-244,2463.078470942517,,
-243,2463.435968464044,,
-242,2463.793465985571,,
-241,2464.1509635070975,,
-240,2464.5084610286244,,
-239,2464.865958550151,,
-238,2465.223456071678,,
-237,2465.5809535932044,,
-236,2465.9384511147314,,
-235,2466.2959486362583,,
-234,2466.653446157785,,
-233,2467.010943679312,,
-232,2467.3684412008383,,
-231,2467.7259387223653,,
-230,2468.083436243892,,
-229,2468.440933765419,,
-228,2468.7984312869457,,
-227,2469.1559288084723,,
-226,2469.513426329999,,
-225,2469.8709238515257,,
-224,2470.2284213730527,,
-223,2470.585918894579,,
-222,2470.943416416106,,
-221,2471.3009139376327,,
-220,2471.6584114591597,,
-219,2472.0159089806866,,
-218,2472.373406502213,,
-217,2472.73090402374,,
-216,2473.0884015452666,,
-215,2473.4458990667936,,
-214,2473.80339658832,,
-213,2474.160894109847,,
-212,2474.518391631374,2474.516856526097,-132.6330959389452
-211,2474.8758891529005,2474.875212464981,-58.465836255345494
-210,2475.2333866744275,2475.2330763728296,-26.810058057890274
-209,2475.590884195954,2475.5897347540717,-99.31177862745244
-208,2475.948381717481,2475.9465208611514,-160.77798687620088
-207,2476.3058792390075,2476.3050599618687,-70.7855447937618
-206,2476.6633767605344,2476.661635108859,-150.47870474372758
-205,2477.0208742820614,2477.019436793519,-124.19901005050633
-204,2477.378371803588,2477.377030551345,-115.8841937984107
-203,2477.735869325115,2477.7352070785114,-57.21810654213186
-202,2478.0933668466414,2478.0938627224787,42.843672339222394
-201,2478.4508643681684,2478.450408617721,-39.37683863332495
-200,2478.808361889695,2478.806978362538,-119.53674636752112
-199,2479.165859411222,2479.1653774177225,-41.644238340086304
-198,2479.523356932749,2479.5213566831167,-172.82156821747776
-197,2479.8808544542753,2479.8789717030613,-162.66970488941297
-196,2480.2383519758023,2480.2375593115034,-68.48619541997323
-195,2480.595849497329,2480.595057094679,-68.46358895563753
-194,2480.9533470188558,2480.9532552445376,-7.929301093099639
-193,2481.3108445403823,2481.308622082114,-192.0203943620436
-192,2481.6683420619092,2481.6681812758934,-13.891911768587306
-191,2482.025839583436,2482.0224847391096,-289.858549820201
-190,2482.3833371049627,2482.382682065191,-56.59543626388768
-189,2482.7408346264897,2482.7411059448887,23.441909671237227
-188,2483.098332148016,2483.0952560470287,-265.7751253223978
-187,2483.455829669543,2483.455653666643,-15.206650593609083
-186,2483.8133271910697,2483.811901546201,-123.1757166387979
-185,2484.1708247125966,2484.1686091403826,-191.4254392919247
-184,2484.528322234123,2484.5253475074865,-257.016381410358
-183,2484.88581975565,2484.8842283600493,-137.4965799113852
-182,2485.243317277177,2485.24145805531,-160.63676931808004
-181,2485.6008147987036,,
-180,2485.9583123202306,,
-179,2486.315809841757,,
-178,2486.673307363284,,
-177,2487.0308048848105,,
-176,2487.3883024063375,2487.389485779714,102.24345973256277
-175,2487.7457999278645,2487.7446356730115,-100.59161929384572
-174,2488.103297449391,2488.1029791198016,-27.503676523338072
-173,2488.460794970918,2488.4610856120858,25.111396897409577
-172,2488.8182924924445,2488.816384088573,-164.88609448133502
-171,2489.1757900139714,2489.1757806021233,-0.8131836817483418
-170,2489.533287535498,2489.532853636175,-37.488901513279416
-169,2489.890785057025,2489.8895949054136,-102.82909922098042
-168,2490.248282578552,2490.24831093151,2.4496955709764734
-167,2490.6057801000784,2490.603658513917,-183.305044361623
-166,2490.9632776216054,2490.9634096267587,11.405245246714912
-165,2491.320775143132,2491.3202704513546,-43.60536955209682
-164,2491.678272664659,2491.6772164516415,-91.25680470024236
-163,2492.0357701861853,2492.03552979843,-20.76950204791501
-162,2492.3932677077123,2492.393902505195,54.84650250436971
-161,2492.7507652292393,2492.7482469131965,-217.58250610000687
-160,2493.108262750766,2493.107023499767,-107.07128630310763
-159,2493.4657602722928,2493.464506428468,-108.33210644050268
-158,2493.8232577938193,2493.821776649863,-127.97083783516428
-157,2494.1807553153462,2494.179359925593,-120.56167468253989
-156,2494.5382528368727,2494.538549381519,25.621457419765648
-155,2494.8957503583997,2494.8956104061554,-12.091873912140727
-154,2495.2532478799267,2495.252559081987,-59.51214199885726
-153,2495.610745401453,2495.6076822317327,-264.65786384796957
-152,2495.96824292298,2495.9657056020246,-219.22453055740334
-151,2496.3257404445067,2496.3234648024536,-196.6154733847361
-150,2496.6832379660336,2496.683712418058,40.99265489639947
-149,2497.04073548756,2497.0390485929065,-145.74769807368284
-148,2497.398233009087,2497.3974579564906,-66.964544338407
-147,2497.755730530614,2497.7531483521684,-223.10021770535968
-146,2498.1132280521406,2498.1123427156945,-76.4930689445464
-145,2498.4707255736676,2498.4640086604018,-580.3413061643369
-144,2498.828223095194,,
-143,2499.185720616721,,
-142,2499.5432181382475,,
-141,2499.9007156597745,,
-140,2500.2582131813015,,
-139,2500.615710702828,2500.6118238313866,-335.82569253776455
-138,2500.973208224355,2500.9732795754644,6.164735856873449
-137,2501.3307057458815,2501.3302075523397,-43.043922004289925
-136,2501.6882032674084,2501.686243282146,-169.34272668877384
-135,2502.045700788935,2502.0481804549177,214.2431409069104
-134,2502.403198310462,2502.3992906011895,-337.6260811375687
-133,2502.7606958319884,2502.760087032009,-52.60031823272584
-132,2503.1181933535154,2503.115862518488,-201.38414636312518
-131,2503.4756908750423,2503.474575344392,-96.38184817449655
-130,2503.833188396569,2503.8346582255963,126.99322796979686
-129,2504.190685918096,2504.1869833116943,-319.90519308747025
-128,2504.5481834396223,2504.545764730693,-208.9764514937997
-127,2504.9056809611493,2504.9053759705293,-26.351189563865773
-126,2505.263178482676,2505.261194544381,-171.41226867679507
-125,2505.620676004203,2505.618997157074,-145.0523919382249
-124,2505.9781735257297,2505.978243346632,6.0325259633827955
-123,2506.3356710472563,2506.3339201763342,-151.27524766285205
-122,2506.693168568783,2506.6912120163097,-169.04613371298183
-121,2507.0506660903097,2507.052396831185,149.5360116212396
-120,2507.4081636118367,2507.4029285798415,-452.3067643851391
-119,2507.765661133363,2507.7649981032787,-57.28579930291744
-118,2508.12315865489,2508.1227233247923,-37.61252045369474
-117,2508.480656176417,2508.480118684162,-46.43933085462777
-116,2508.8381536979437,2508.8350639506066,-266.95416992297396
-115,2509.1956512194706,2509.19534681728,-26.30034926114604
-114,2509.553148740997,2509.5519669666496,-102.10530362528516
-113,2509.910646262524,2509.9078738238563,-239.53870089462725
-112,2510.2681437840506,2510.268315525252,14.838439808227122
-111,2510.6256413055776,2510.622742464638,-250.4598571686074
-110,2510.9831388271045,2510.9826989722646,-38.00345816707704
-109,2511.340636348631,2511.3410638840764,36.93906248226995
-108,2511.698133870158,,
-107,2512.0556313916845,,
-106,2512.4131289132115,,
-105,2512.770626434738,,
-104,2513.128123956265,,
-103,2513.485621477792,2513.484363564346,-108.68372172553791
-102,2513.8431189993184,2513.840456335867,-230.05412218772108
-101,2514.2006165208454,2514.1994664556732,-99.3656308753998
-100,2514.558114042372,2514.555013903968,-267.85195811244193
-99,2514.915611563899,2514.9145801662526,-89.11275664286222
-98,2515.2731090854254,2515.271166999314,-167.7962400150136
-97,2515.6306066069524,2515.629590405552,-87.79980100225657
-96,2515.988104128479,2515.986418498409,-145.63843804062344
-95,2516.345601650006,2516.345886308723,24.594513165357057
-94,2516.703099171533,2516.702503740315,-51.44525721698301
-93,2517.0605966930593,2517.055820519778,-412.6613714994164
-92,2517.4180942145863,2517.4170982930036,-86.04762474278687
-91,2517.775591736113,2517.7736970801516,-163.6982750496827
-90,2518.1330892576398,2518.132255361573,-72.04862018697895
-89,2518.4905867791663,2518.489093325062,-129.0344345936319
-88,2518.8480843006932,2518.849003824615,79.44686684058979
-87,2519.20558182222,2519.203811466877,-152.95870164118242
-86,2519.5630793437467,2519.560990764603,-180.4532380134333
-85,2519.9205768652737,2519.919606160057,-83.86893073038664
-84,2520.2780743868,2520.2772248603337,-73.399086704012
-83,2520.635571908327,2520.635775081366,17.55415054358309
-82,2520.9930694298537,2520.9905664728512,-216.25548501033336
-81,2521.3505669513806,2521.3486719075277,-163.73178889771225
-80,2521.7080644729076,2521.706785262426,-110.52378561871592
-79,2522.065561994434,2522.0652761251763,-24.69910387590062
-78,2522.423059515961,2522.4237639268053,60.86109694442712
-77,2522.7805570374876,2522.780022339221,-46.197930235939566
-76,2523.1380545590146,2523.137170659693,-76.36890139547177
-75,2523.495552080541,2523.4952031839634,-30.144664307590574
-74,2523.853049602068,2523.8505104199367,-219.38533615175402
-73,2524.210547123595,2524.2087488537677,-155.37051307910588
-72,2524.5680446451215,,
-71,2524.9255421666485,,
-70,2525.283039688175,,
-69,2525.640537209702,,
-68,2525.9980347312285,,
-67,2526.3555322527554,2526.352562051631,-256.62537713942584
-66,2526.7130297742824,2526.71138922696,-141.74328866356518
-65,2527.070527295809,2527.070187978682,-29.31699976179516
-64,2527.428024817336,2527.427392033594,-54.67251529335044
-63,2527.7855223388624,2527.782015745309,-302.9696830257308
-62,2528.1430198603894,2528.14187917295,-98.55539474228863
-61,2528.500517381916,2528.502323447712,156.04408479557605
-60,2528.858014903443,2528.8544201027476,-310.59078007237986
-59,2529.2155124249693,2529.213050403592,-212.71864698501304
-58,2529.5730099464963,2529.569447709144,-307.7773072582204
-57,2529.9305074680233,2529.9294946171167,-87.51031832944136
-56,2530.28800498955,2530.2867923581116,-104.77135625988012
-55,2530.6455025110768,2530.645396148713,-9.189708212215919
-54,2531.0030000326033,2530.9997183767714,-283.535063873569
-53,2531.3604975541302,2531.3577014505368,-241.58335047686705
-52,2531.7179950756567,2531.7162594173838,-149.96087478648406
-51,2532.0754925971837,2532.0728489176327,-228.4139132112614
-50,2532.4329901187107,2532.4331981109412,17.970528721343726
-49,2532.790487640237,2532.7893093713533,-101.8024315693765
-48,2533.147985161764,2533.1476457022636,-29.329300846438855
-47,2533.5054826832907,2533.5070236607876,133.14045573351905
-46,2533.8629802048176,2533.8624838841492,-42.882105748867616
-45,2534.220477726344,2534.2197153933857,-65.86556760594249
-44,2534.577975247871,2534.5767048523962,-109.76216902927263
-43,2534.935472769398,2534.934917860566,-47.94412307383027
-42,2535.2929702909246,2535.2920101953623,-82.95225658075651
-41,2535.6504678124516,2535.649142057304,-114.5452447628486
-40,2536.007965333978,2536.008402304793,37.75427840882912
-39,2536.365462855505,2536.362222283291,-279.9854392942507
-38,2536.7229603770315,2536.72002509702,-253.6081929996726
-37,2537.0804578985585,2537.077898956161,-221.092623154982
-36,2537.4379554200855,2537.4369384869965,-87.86301888758317
-35,2537.795452941612,2537.794515586621,-80.98747122567147
-34,2538.152950463139,,
-33,2538.5104479846655,,
-32,2538.8679455061924,,
-31,2539.225443027719,,
-30,2539.582940549246,,
-29,2539.940438070773,,
-28,2540.2979355922994,,
-27,2540.6554331138263,2540.6565504445325,96.53737301268848
-26,2541.012930635353,2541.0122851133083,-55.77310465159826
-25,2541.37042815688,2541.3692313112106,-103.4074658236932
-24,2541.7279256784063,2541.7255299848716,-206.98792139883153
-23,2542.0854231999333,2542.0864911903823,92.27437479130458
-22,2542.4429207214603,2542.4409803811704,-167.64540104049956
-21,2542.800418242987,2542.7992746886775,-98.80309231812134
-20,2543.1579157645137,2543.1578230327286,-8.012026234064251
-19,2543.5154132860403,2543.513997640353,-122.31178738293238
-18,2543.872910807567,2543.8717219443392,-102.71778289752547
-17,2544.2304083290937,2544.2314591757067,90.79314736300148
-16,2544.5879058506207,2544.5856064744585,-198.6661004164489
-15,2544.945403372147,2544.9449232511356,-41.4824554027291
-14,2545.302900893674,2545.303416319338,44.53277734428411
-13,2545.660398415201,2545.6591121651736,-111.13200237887213
-12,2546.0178959367277,2546.0154348941855,-212.63407563819783
-11,2546.3753934582546,2546.3740201344854,-118.65517366386484
-10,2546.732890979781,2546.730367640664,-218.01649971166626
-9,2547.090388501308,2547.088366442801,-174.70585500559537
-8,2547.4478860228346,2547.4455041970095,-205.78975128591992
-7,2547.8053835443616,2547.8069041890008,131.383696825651
-6,2548.1628810658885,2548.1620757287783,-69.58112632564735
-5,2548.520378587415,2548.5217537820736,118.81681849627057
-4,2548.877876108942,2548.8758331405575,-176.51246842578985
-3,2549.2353736304685,2549.2353355899786,-3.2866983296116814
-2,2549.5928711519955,2549.5892389478536,-313.8224378621089
-1,2549.950368673522,2549.948628889765,-150.31731659400975
0,2550.307866195049,2550.307866195049,0.0
1,2550.665363716576,,
2,2551.0228612381025,,
3,2551.3803587596294,,
4,2551.737856281156,,
5,2552.095353802683,,
6,2552.4528513242094,,
7,2552.8103488457364,,
8,2553.1678463672633,,
9,2553.52534388879,,
10,2553.882841410317,,
11,2554.2403389318433,,
12,2554.5978364533703,,
13,2554.955333974897,,
14,2555.3128314964238,,
15,2555.6703290179507,,
16,2556.0278265394772,,
17,2556.385324061004,,
18,2556.7428215825307,,
19,2557.1003191040577,,
20,2557.457816625584,,
21,2557.815314147111,,
22,2558.1728116686377,,
23,2558.5303091901646,,
24,2558.8878067116916,,
25,2559.245304233218,,
26,2559.602801754745,,
27,2559.9602992762716,,
28,2560.3177967977986,,
29,2560.675294319325,,
30,2561.032791840852,,
31,2561.390289362379,,
32,2561.7477868839055,,
33,2562.1052844054325,,
34,2562.462781926959,,
35,2562.820279448486,,
36,2563.1777769700125,,
37,2563.5352744915394,,
38,2563.8927720130664,,
39,2564.250269534593,,
40,2564.60776705612,,
41,2564.9652645776464,,
42,2565.3227620991734,,
43,2565.6802596207,,
44,2566.037757142227,,
45,2566.395254663754,,
46,2566.7527521852803,,
47,2567.1102497068073,,
48,2567.467747228334,,
49,2567.8252447498608,,
50,2568.1827422713873,,
51,2568.5402397929142,,
52,2568.897737314441,,
53,2569.2552348359677,,
54,2569.6127323574947,,
55,2569.970229879021,,
56,2570.327727400548,,
57,2570.6852249220747,,
58,2571.0427224436016,,
59,2571.4002199651286,,
60,2571.757717486655,,
61,2572.115215008182,,
62,2572.4727125297086,,
63,2572.8302100512356,,
64,2573.187707572762,,
65,2573.545205094289,,
66,2573.9027026158155,,
67,2574.2602001373425,,
68,2574.6176976588695,,
69,2574.975195180396,,
70,2575.332692701923,,
71,2575.6901902234495,,
72,2576.0476877449764,,
73,2576.405185266503,,
74,2576.76268278803,,
75,2577.120180309557,,
76,2577.4776778310834,,
77,2577.8351753526103,,
78,2578.192672874137,,
79,2578.550170395664,,
80,2578.9076679171903,,
81,2579.2651654387173,,
82,2579.6226629602443,,
83,2579.980160481771,,
84,2580.3376580032977,,
85,2580.6951555248243,,
86,2581.052653046351,,
87,2581.4101505678777,,
88,2581.7676480894047,,
89,2582.1251456109317,,
90,2582.482643132458,,
91,2582.840140653985,,
92,2583.1976381755117,,
93,2583.5551356970386,,
94,2583.912633218565,,
95,2584.270130740092,,
96,2584.627628261619,,
97,2584.9851257831456,,
98,2585.3426233046725,,
99,2585.700120826199,,
100,2586.057618347726,,
101,2586.4151158692525,,
102,2586.7726133907795,,
103,2587.130110912306,,
104,2587.487608433833,,
105,2587.84510595536,,
106,2588.2026034768865,,
107,2588.5601009984134,,
108,2588.91759851994,,
109,2589.275096041467,,
110,2589.6325935629934,,
111,2589.9900910845204,,
112,2590.3475886060473,,
113,2590.705086127574,,
114,2591.062583649101,,
115,2591.4200811706273,,
116,2591.7775786921543,,
117,2592.135076213681,,
118,2592.4925737352078,,
119,2592.8500712567347,,
120,2593.2075687782612,,
121,2593.565066299788,,
122,2593.9225638213147,,
123,2594.2800613428417,,
124,2594.637558864368,,
125,2594.995056385895,,
126,2595.352553907422,,
127,2595.7100514289486,,
128,2596.0675489504756,,
129,2596.425046472002,,
130,2596.782543993529,,
131,2597.1400415150556,,
132,2597.4975390365826,,
133,2597.8550365581095,,
134,2598.212534079636,,
135,2598.570031601163,,
136,2598.9275291226895,,
137,2599.2850266442165,,
138,2599.642524165743,,
139,2600.00002168727,,
140,2600.3575192087965,,
141,2600.7150167303234,,
142,2601.0725142518504,,
143,2601.430011773377,,
144,2601.787509294904,,
145,2602.1450068164304,,
146,2602.5025043379574,,
147,2602.860001859484,,
148,2603.217499381011,,
149,2603.574996902538,,
150,2603.9324944240643,,
151,2604.2899919455913,,
152,2604.647489467118,,
153,2605.0049869886448,,
154,2605.3624845101713,,
155,2605.7199820316982,,
156,2606.077479553225,,
157,2606.4349770747517,,
158,2606.7924745962787,,
159,2607.149972117805,,
160,2607.507469639332,,
161,2607.8649671608587,,
162,2608.2224646823856,,
163,2608.5799622039126,,
164,2608.937459725439,,
165,2609.294957246966,,
166,2609.6524547684926,,
167,2610.0099522900196,,
168,2610.367449811546,,
169,2610.724947333073,,
170,2611.0824448546,,
171,2611.4399423761265,,
172,2611.7974398976535,,
173,2612.15493741918,,
174,2612.512434940707,,
175,2612.8699324622335,,
176,2613.2274299837604,,
177,2613.5849275052874,,
178,2613.942425026814,,
179,2614.299922548341,,
180,2614.6574200698674,,
181,2615.0149175913944,,
182,2615.372415112921,,
183,2615.729912634448,,
